# key	status	primaryFile	route	reason	bp
Towers Medium board [10120-10815]	partial	modules/skai-gaming/src/components/play/games/crash/tower/TowerBoard.tsx	/play/towers	MEASURED off node data 2026-09-01, all three axes. GEOMETRY: board 954x621 r16 == the board panel's borderRadius 16, and 356 + gap-2 + flex-1 in a 1318 row gives the board 954 EXACTLY; grid card 10120:10816 454x516.4249 @250,53 r7.5667 pad 15.1333 gap 7.5667 == TOWER_BOARD cardWidth 454 cardRadius 7.567 cardPad 15.133 gap 7.567; tile 136.2x47.2917 r6 == tileHeight 47.292 tileRadius 6 on flex-1 columns; 3 cols x 9 rows closes EXACTLY -- 3x136.2 + 2x7.5667 = 423.7333 and 9x47.2917 + 8x7.5667 = 486.1583, both equal to the measured inner frame 10120:10817. The card is one unit u=7.56665 scaled 454/480 = 0.9458333 from a 480-wide design: u -> 8.000, tile 47.2917 -> 50.000, 136.2 -> 144.000, pad 15.1333 -> 16.000, card radius -> 8.000, card stroke 3.7833 -> 4.000. COLOUR: board #001615 + 1px #FFFFFF@0.10 == TOWER.inset + TOWER.border; card #122524 == TOWER.panel; hidden tile #123F3C == TOWER.tile. FIXED THIS WAVE (skai-gaming dfde1900): the rung column was a flex sibling of the card, so 52 + 12 pushed the card to x=283 against the frame's 250; it now hangs off the card's left edge and the card is centred at 250 EXACTLY. STILL PARTIAL, and the blocker is structural: this frame draws NINE floors and no difficulty on either rail has nine -- TOWER_KEEPER_SHAPES and TOWER_POINTS_SHAPES cap at 10/10/10/8/6 -- so the card renders 516.4249 tall in Figma and 351.85 (6 floors) to 571.15 (10) in the app. Also this frame's card border is #233C3F w3.7833 where the code draws 2px #FFFFFF@0.10, which four sibling frames agree with.	desktop=partial
Towers Hard board [10120-10859]	partial	modules/skai-gaming/src/components/play/games/crash/tower/TowerBoard.tsx	/play/towers	MEASURED off node data 2026-09-01. Card identical to 10120:10815 to the digit -- 454x516.4249 @250,53 r7.5667 pad 15.1333 gap 7.5667, 9 rows of 47.2917 -- with 2 columns of 208.0833: 2x208.0833 + 7.5667 = 423.7333 EXACT, so column width is 1fr and never stated, which is what the flex-1 tiles do. Two tiles per floor is the KEEPER rail's hard shape; the POINTS rail draws four, so this frame is a keeper-rail frame. Card offset fixed with 10120:10815. Still partial on the 9-floor conflict, and on this frame's #233C3F w3.7833 card border against the code's 2px #FFFFFF@0.10.	desktop=partial
Towers Expert board [10120-13193]	partial	modules/skai-gaming/src/components/play/games/crash/tower/TowerBoard.tsx	/play/towers	MEASURED off node data 2026-09-01. Card 454x516.4249 @250,53 r7.5667 pad 15.1333 gap 7.5667 and 3 columns of 136.2 -- the SAME grid the Medium frame draws, because extreme and medium differ in mine count, not in tiles per floor, which TOWER_KEEPER_SHAPES already encodes (extreme 3/1 vs medium 3/2). Card offset fixed. Still partial: the frame draws 9 floors and extreme caps at 8, and the card border is #233C3F w3.7833 against the code's 2px #FFFFFF@0.10.	desktop=partial
Towers Master board [10120-13227]	partial	modules/skai-gaming/src/components/play/games/crash/tower/TowerBoard.tsx	/play/towers	MEASURED off node data 2026-09-01. Card 454x516.4249 @250,53 r7.5667 pad 15.1333 gap 7.5667, 4 columns of 100.2583 at pitch 107.8251: 4x100.2583 + 3x7.5667 = 423.7333 EXACT. This frame's card border IS 2px #FFFFFF@0.10 == TOWER_BOARD.cardBorder 2 with TOWER.border -- exact, unlike the Medium/Hard/Expert siblings. Card offset fixed this wave. The ONLY remaining divergence is the floor count: the frame draws 9 and nightmare caps at 6 on both rails, so the app's card is 351.85 tall against the frame's 516.4249. That is a frame-versus-rail conflict, not an unbuilt state.	desktop=partial
Towers Selection mid game [10120-11748]	partial	modules/skai-gaming/src/components/play/games/crash/tower/TowerBoard.tsx	/play/towers	MEASURED off node data 2026-09-01. 4-column card, geometry identical to 10120:13227 including the 2px #FFFFFF@0.10 border. Cashout card 10120:13272 159x125 @397.5,248 -- (954-159)/2 = 397.5 and (621-125)/2 = 248, dead centre -- r8, fill #001615, 4px #17F9B4 border, pad 32, drop shadow offset 0,4 blur 0 #0D7C5A, inner column 95x61 gap 8, multiplier Manrope Bold 18 #FFFFFF == TOWER_CASHOUT_CARD width/height/radius/border/pad/gap and the 0px 4px 0px boxShadow. FIXED THIS WAVE (dfde1900): the column's three line boxes are 25 + 8 + 2 + 8 + 18 = 61 and 61 + 64 = 125, but leading-none rendered 18 and 14, so the card came out 114; both lines now carry the frame's own line box. Still partial on the 9-floor conflict. The 24.8563 sq Pointer raster 10120:13460 is a designer's cursor, not a control.	desktop=partial
Towers Easy Loss reveal [10120-13280]	partial	modules/skai-gaming/src/components/play/games/crash/tower/TowerBoard.tsx	/play/towers	MEASURED off node data 2026-09-01. 4-column card 454x516.4249 @250,53, 2px #FFFFFF@0.10 border, 9 rows of 47.2917, plus cashout card 10120:13329 at the same 159x125 @397.5,248 with the same Manrope Bold 18 multiplier. Card offset and cashout height both fixed this wave. Still partial on the 9-floor conflict (easy caps at 10 on both rails).	desktop=partial
Towers Easy cashout [10130-13627]	partial	modules/skai-gaming/src/components/play/games/crash/tower/TowerBoard.tsx	/play/towers	MEASURED off node data 2026-09-01. 4-column card 454x516.4249 @250,53 r7.5667, 2px #FFFFFF@0.10 border, 9 rows of 47.2917. Cashout card 10130:13706 measured child by child: 159x125 r8 #001615, 4px #17F9B4 border, pad 32, inner 95x61 gap 8; "3.92x" 48x25 centred at x=23.5 ((95-48)/2 EXACT); rule 55x2 #1A2D2C at x=20 ((95-55)/2 EXACT); amount row 95x18 gap 8 holding "300.50303" Mulish Bold 14 and a 16x16 coin at x=79 (71 + 8 + 16 = 95 EXACT). Card offset and the 25/18 line boxes both fixed this wave. TWO items left: the 9-floor conflict, and the amount row's 16x16 token glyph, which the app renders as a text symbol from tokenDisplaySymbol.	desktop=partial
Towers Easy auto Selection [10130-13859]	partial	modules/skai-gaming/src/components/play/games/crash/tower/TowerBoard.tsx	/play/towers	MEASURED off node data 2026-09-01. 4-column card 454x516.4249 @250,53 r7.5667 pad 15.1333 gap 7.5667, 2px #FFFFFF@0.10 border, 9 rows of 47.2917. Every number matches TOWER_BOARD to 3dp and the card offset is fixed, so the only divergence is the floor count -- 9 drawn against easy's 10 -- plus the 24.8563 sq Pointer raster 10130:13903, a cursor rather than a control.	desktop=partial
Limbo Desktop win board [10004-29637]	partial	modules/skai-gaming/src/components/play/games/instant/LimboGame.tsx	/play/limbo	MEASURED off node data 2026-09-01, all three axes, and FIXED on five of six. GEOMETRY: board 954x621 r16 == rounded-[16px] at sm; chip rail 10004:29689 954x30 @0,15 pad 0/12 gap 12 right-aligned == sm:pt-[14px] sm:px-[11px] plus the board's 1px stroke (Figma paints that stroke OVER the rail, so a frame inset of 12 is a class of 11); chips 61x30 r8.3077 border 1.0385 == w-[61px] h-[30px] rounded-[8.308px] border-[1.038px]; field bar 10004:29639 884x90 @35,516 r10 pad 12 gap 10 == sm:px-[34px] pb-[14px] rounded-[10px] p-[12px] gap-[10px], and 954 - 2x35 = 884 EXACT with 621 - 15 - 90 = 516 EXACT; inside it label 16 + gap 8 + card 42 = 66 and card 425x42 r12 pad 12 leaves signals 401x18 EXACT; hero text box 313x171 @321,225, centre 310.5 == 621/2 EXACTLY, and the loss twin 10004:29705 agrees at 310.5 while mobile 10021:30111 centres at 174 in 347 -- the hero is centred on the BOARD, where the flow centred it 30 higher, now corrected. TYPE: hero Manrope Bold 125 == lg:text-[125px] font-bold font-manrope; chips Manrope SemiBold 12 == font-manrope text-[12px] font-semibold; labels Manrope Regular 12/16 ls -4% == font-manrope text-[12px] leading-4 tracking-[-0.48px] (-0.04em x 12 = -0.48 EXACT); values Mulish Regular 14/18 ls -4% == font-mulish text-[14px] leading-[18px] tracking-[-0.56px]. COLOUR: #001615 board, #FFFFFF@0.10 hairline, #1A2D2C bar, #001615 cards, #17F9B4 win hero and win chips, #FF574A loss, #001615 chip text, #FFFFFF@0.64 labels, #FFFFFF@0.30 chip border -- every one equals the LIMBO map. ONE ITEM OPEN: the Win Chance field's trailing percent mark is instance 10004:29667, component "icons/action Size=16px Type=Percentage", a 16x16 vector; the app draws a typographic % at text-xs. Escalated rather than guessed.	desktop=partial
Limbo Desktop loss board [10004-29705]	partial	modules/skai-gaming/src/components/play/games/instant/LimboGame.tsx	/play/limbo	MEASURED off node data 2026-09-01. Identical to 10004:29637 on every number -- board 954x621 r16, rail 954x30 @0,15, field bar 884x90 @35,516 with the same DROP_SHADOW radius 4 offset 0,4 #000000@0.10 -- and differs only in state: hero "1.58x" 307x171 @324,225 in #FF574A (centre 310.5, the same as the win board's) and six loss chips instead of seven. The code drives both off one heroColor, LIMBO.loss #ff574a, so the state is a value and not a second layout. Carries the same single open item as its win twin: the 16x16 vector percent mark.	desktop=partial
