# key	status	primaryFile	route	reason	bp
# Wave 68, 2026-09-24, Figma parity lane `p022`. Every row rests on a LIVE read of the frame that night
# (read-only use_figma / get_metadata, within a 6-call lane budget); the lane's log in the orchestrator's
# wave68 scratch folder names each read. Folded by the orchestrator from the lane's catalog-rows file.
11314-138830	partial	src/components/governance/StakingPanel.tsx	-	wave 68 lane p022, 2026-09-24 (was partial): READ LIVE 2026-09-24 (w68-p022 use_figma, texts only: Vault actions, Unclaimed rewards 229.12 SKAI, Bonus 1,100, Open wallet to see activity, 177.11K SKAI Current vault balance, Deposit from token Solana SOL with 0.5-10 SOL chips). NOT CHANGED: drawn by src/components/governance/StakingPanel.tsx (packet P026), outside packet P022's files (rule 18). No live comparison with that code was made, so no verdict is claimed.	-
11259-44415	partial	src/components/defi/vault/DepositWithdrawPanel.tsx	-	wave 68 lane p022, 2026-09-24 (was partial): READ LIVE 2026-09-24 (w68-p022 use_figma, 737) and CHANGED (33f668d61): the tab pair is now Withdraw from vault | Deposit to vault in the black 16-round track, the open tab sky blue with the enclosed check, outer radii 12/8, 44 tall at 343 and 46 from 708; a Summary rule-label-rule over ruled summary rows (labels Manrope Ash, values Mulish white, 12/14 at 343, 14/18 at 737). LEFT, blocked by the contract or a ruling: the Withdraw-to-token row (one token exists); the Amount to withdraw field and $100-$1,000 chips (requestWithdrawal(depositId) exits a whole deposit, there is no amount withdraw); Total yield (actual X% APY); Withdrawal fees $2.16 (the vault fee is an OPEN Casey ruling and SKAIYieldVault charges none); the Withdraw sUSDC CTA (the exit is a queued request, so Request withdrawal stays). Pinned: DepositWithdrawPanel.figma.test.tsx.	-
12049-413478	partial	src/components/defi/vault/DepositWithdrawPanel.tsx	-	wave 68 lane p022, 2026-09-24 (was partial): READ LIVE 2026-09-24 (w68-p022 use_figma, 708, texts) and CHANGED (33f668d61): the tab pair is now Withdraw from vault | Deposit to vault in the black 16-round track, the open tab sky blue with the enclosed check, outer radii 12/8, 44 tall at 343 and 46 from 708; a Summary rule-label-rule over ruled summary rows (labels Manrope Ash, values Mulish white, 12/14 at 343, 14/18 at 737). LEFT, blocked by the contract or a ruling: the Withdraw-to-token row (one token exists); the Amount to withdraw field and $100-$1,000 chips (requestWithdrawal(depositId) exits a whole deposit, there is no amount withdraw); Total yield (actual X% APY); Withdrawal fees $2.16 (the vault fee is an OPEN Casey ruling and SKAIYieldVault charges none); the Withdraw sUSDC CTA (the exit is a queued request, so Request withdrawal stays). Pinned: DepositWithdrawPanel.figma.test.tsx.	-
12097-431591	partial	src/components/governance/ProposalCreateModal.tsx	-	wave 68 lane p022, 2026-09-24 (was partial): READ LIVE 2026-09-24 (w68-p022 use_figma, texts only: DAO boost required, Deposit requirement 1000 SKAI, Your voting power 1100 SKAI). NOT CHANGED: drawn by src/components/governance/ProposalCreateModal.tsx, outside packet P022's files (rule 18). No live comparison with that code was made, so no verdict is claimed.	-
12097-431652	partial	src/components/governance/StakingPanel.tsx	-	wave 68 lane p022, 2026-09-24 (was partial): READ LIVE 2026-09-24 (w68-p022 use_figma, texts only: Vault overview Total $89.01, Vault balance, Voting Power, Locked, Available to withdraw, Wallet; the Vault actions block). NOT CHANGED: drawn by src/components/governance/StakingPanel.tsx (packet P026), outside packet P022's files (rule 18). No live comparison with that code was made, so no verdict is claimed.	-
5376-71252	partial	src/components/governance/ProposalCreateModal.tsx	-	wave 68 lane p022, 2026-09-24 (was partial): READ LIVE 2026-09-24 (w68-p022 use_figma, texts only: DAO requirement met, Deposit requirement 1000 SKAI, Your voting power 1100 SKAI). NOT CHANGED: drawn by src/components/governance/ProposalCreateModal.tsx, outside packet P022's files (rule 18). No live comparison with that code was made, so no verdict is claimed.	-
10517-39043	not-started	src/pages/earn/OpportunityDetail.tsx	-	wave 68 lane p022, 2026-09-24 (was not-started): READ LIVE 2026-09-24 (w68-p022 use_figma, texts only: Review stake summary, This stake amount 100.00 SKAI, Source instrument, Currently staked, Estimated returns (after 24 days) +8.76 SKAI, APY 8.76%, Commission 10.00%, Estimated completion date). NOT CHANGED: drawn by the Earn opportunity flow (src/pages/earn/OpportunityDetail.tsx, opportunityDetailBoard.ts; packets P015/P016); its Commission and Estimated returns rows need a live source before they may render, outside packet P022's files (rule 18). No live comparison with that code was made, so no verdict is claimed.	-
11151-80952	partial	src/pages/vault/VaultSelection.tsx	-	wave 68 lane p022, 2026-09-24 (was partial): READ LIVE 2026-09-24 (w68-p022 use_figma, texts only: House vault, 40, 1 year, referral points line, APY 3-9%, TVL $5.2M, Risk Medium, Backs Casino games / Sportsbook / Prediction markets / DeFi positions). NOT CHANGED: drawn by src/pages/vault/VaultSelection.tsx, outside packet P022's files (rule 18). No live comparison with that code was made, so no verdict is claimed.	-
11259-40720	partial	src/components/defi/vault/VaultCard.tsx	-	wave 68 lane p022, 2026-09-24 (was partial): READ LIVE 2026-09-24 (w68-p022 use_figma, 395) and CHANGED (0df268e15, 0e177e741): the 395 (1440) cut is now built into the base/md/lg classes: p16 r16, name 14/18, symbol 11/14, House 14/18, stats 14/18, amount 14/16, gain 11/14; the chip draws the Coral casino mark for the house vault; the header rule is 1px white at 14%. LEFT: the 36 token image in the position block (no vault-token artwork exists; the Vault glyph stands in) and the two recorded divergences (the Deposit CTA the fragment omits is kept as the hub's only route in; the gain carries a $). Pinned: VaultCard.figmaParity.test.tsx.	-
11314-138082	partial	src/components/governance/ProposalCreateModal.tsx	-	wave 68 lane p022, 2026-09-24 (was partial): READ LIVE 2026-09-24 (w68-p022 use_figma, texts only: DAO requirement met, Deposit requirement 1000 SKAI, Your voting power 1100 SKAI). NOT CHANGED: drawn by src/components/governance/ProposalCreateModal.tsx, outside packet P022's files (rule 18). No live comparison with that code was made, so no verdict is claimed.	-
11314-138452	not-started	src/components/governance/StakingPanel.tsx	-	wave 68 lane p022, 2026-09-24 (was not-started): READ LIVE 2026-09-24 (w68-p022 use_figma, texts only: a 128 ring over 'in progress...'). NOT CHANGED: drawn by src/components/governance/StakingPanel.tsx (packet P026), outside packet P022's files (rule 18). No live comparison with that code was made, so no verdict is claimed.	-
11314-138456	partial	src/components/governance/StakingPanel.tsx	-	wave 68 lane p022, 2026-09-24 (was partial): READ LIVE 2026-09-24 (w68-p022 use_figma, texts only: 406.22K SKAI, Current vault balance). NOT CHANGED: drawn by src/components/governance/StakingPanel.tsx (packet P026), outside packet P022's files (rule 18). No live comparison with that code was made, so no verdict is claimed.	-
11670-313345	partial	src/components/defi/vault/VaultCard.tsx	-	wave 68 lane p022, 2026-09-24 (was partial): READ LIVE 2026-09-24 (w68-p022 use_figma, 350) and CHANGED (0df268e15, 0e177e741): the 350 (768) cut is now built into the base/md/lg classes: p12 r12, name 14/16, symbol 10/14, House 12/16, stats 14/16, amount 16/20, symbol 14/18, gain 10/14; the chip draws the Coral casino mark for the house vault; the header rule is 1px white at 14%. LEFT: the 36 token image in the position block (no vault-token artwork exists; the Vault glyph stands in) and the two recorded divergences (the Deposit CTA the fragment omits is kept as the hub's only route in; the gain carries a $). Pinned: VaultCard.figmaParity.test.tsx.	-
11706-321832	partial	src/components/defi/vault/VaultCard.tsx	-	wave 68 lane p022, 2026-09-24 (was partial): READ LIVE 2026-09-24 (w68-p022 use_figma, 343) and CHANGED (0df268e15, 0e177e741): the 343 (375) cut is now built into the base/md/lg classes: p12 r12, name 12/14, symbol 10/14, House 12/14, stats 12/14, amount 14/16, gain 10/14; the chip draws the Coral casino mark for the house vault; the header rule is 1px white at 14%. LEFT: the 36 token image in the position block (no vault-token artwork exists; the Vault glyph stands in) and the two recorded divergences (the Deposit CTA the fragment omits is kept as the hub's only route in; the gain carries a $). Pinned: VaultCard.figmaParity.test.tsx.	-
