# key	status	primaryFile	route	reason	bp
Master module - Top holders [10312-17801]	frame-defect	src/components/predict/modules/TopHoldersPanel.tsx	/predict	CONFIRMED off node data 2026-08-31, and the pair is SWAPPED, not merely duplicated. 343x424 at 375. Both column headers read "Yes" (text nodes at x=12 and x=179, y=100) where every other Top-holders cut reads Yes/No (10516:22855 375, 10654:202029 768, 3345:31522 1440). Its filter row is the POSITIONS chip set - "All" + "Descending" (Frame 1199, gap 8, chips 75 and 132 wide) - not the Top-holders date chip "March 31, 2026" (Frame 448, gap 16, chip 149 wide). Its rows are the Positions shape: avatar + "avg. 3.45c" + "US $12,345.67", against "7,954 Shares" in every real Top-holders cut. Its body wrapper is Frame 1191 where every sibling module uses Frame 267. So this frame IS the Positions module under the Top-holders name. ALSO FOUND: its canvas neighbour 10312:17614 (x=14370 vs 14815, same y=-2785) is titled "Master module - Positions" and carries the TOP-HOLDERS content byte-for-byte identical to 10516:22855 - date chip, Yes/No, share counts. The two names are transposed. 10312:17614 is currently `partial` and belongs to the predict/modules lane; flagged, not claimed.	
Master module - Top holders [10516-22855]	partial	src/components/predict/modules/TopHoldersPanel.tsx	/predict	DEMOTED from `frame-defect` - the defect report does NOT hold for this frame. Measured off node data 2026-08-31: 343x424 at 375, body Frame 267 (VERTICAL gap 32, pad 12/12/20/12, fill #122524), header Frame 301 40 tall pad 4/12/0/12. Column headers read "Yes" (x=12, y=100) and "No" (x=179, y=100) - not two Yeses. Rows carry share counts ("elyse03 / 7,954 Shares" ... "kaitlyn94 / 786 Shares"), which is the Top-holders row shape confirmed against 3345:31522 (1440, with explicit "Shares" column headers) and 10654:202029 (768). Filter chip is the date "March 31, 2026" in Frame 448 (gap 16). This frame is a correct Top-holders module; the sibling 10312:17801 is the defective one. Held at `partial` and not `done` because I measured the FRAME only - TopHoldersPanel.tsx is the predict/modules lane's file and I did not drive it.	
Chart settings 1VH 1440 [8909-133735]	partial	src/components/predict-redesign/futures/ChartSettingsModal.tsx	/predict/all?type=futures	1440x900. Panel 8909:134307 x=990 y=8 442x884 r24 pad24 gap32 -> code 990 = 1440-8-442, h = 900-16, lg:rounded-2xl 24, lg:p-6 24. Rows y=142/178/214/250/286/322, 24 tall on gap 12 = h-6 + gap-3. Title 24/28. Panel shell measured off the Right menu node and matched class-for-class: float x=8/y=8 off every edge (RIGHT_MENU_SHEET_CLASS inset-y-2 right-2), fill #122524 @ 0.8 = bg-[rgba(18,37,36,0.8)] EXACT, 1px border #123F3C EXACT. Type re-measured on the TEXT nodes and FIXED this wave: title was font-medium/-0.02em/lg:20 against the frame Manrope Regular -4% 24 at 1440; "Customise layout" was 13px medium WHITE against 12/14-16 #E0E0E0 @ node opacity 0.64; the description was text-ash #95A09F against #E0E0E0 stepping 12/14 - 12/16 - 14/18; row labels were a flat 14 against 12/14 - 12/16 - 14/18; the two sub-lines shipped flush against the frame 8px column gap; the list opened at mt-4=16 against Frame 560 gap 24. Also fixed: the frame BOTTOM-ALIGNS the footer at every cut and the code stacked it under the last toggle. REMAINING at this cut, both in files this lane does not own: (1) sheet.tsx:86 pins the close glyph at right-4/top-4 = 16,16 where the frame puts icons/action at 24,30 (x=402 in a 442 panel with pad 24, vertically centred on the 28 title row) - an 8px/14px offset; (2) nothing else. Footer at 1440 is exact: Frame 1178 two 193x62 halves at gutter 8 = flex-1 + gap-2 + py-5 + leading-[22px] = 62, CTA radius 16 = rounded-xl, Save fill #56C7F3 = bg-sky-blue, Save label #001615.	
Chart settings 1VH 768 [10657-212636]	partial	src/components/predict-redesign/futures/ChartSettingsModal.tsx	/predict/all?type=futures	768x1024. Panel 10657:213449 x=318 y=8 442x1008 r12 pad20 -> 318 = 768-8-442, h = 1024-16, md:p-5 20. Title 18/22, sub-lines 12/16 + 12/16, row labels 12/16, rows 24 on gap 12. Panel shell measured off the Right menu node and matched class-for-class: float x=8/y=8 off every edge (RIGHT_MENU_SHEET_CLASS inset-y-2 right-2), fill #122524 @ 0.8 = bg-[rgba(18,37,36,0.8)] EXACT, 1px border #123F3C EXACT. Type re-measured on the TEXT nodes and FIXED this wave: title was font-medium/-0.02em/lg:20 against the frame Manrope Regular -4% 24 at 1440; "Customise layout" was 13px medium WHITE against 12/14-16 #E0E0E0 @ node opacity 0.64; the description was text-ash #95A09F against #E0E0E0 stepping 12/14 - 12/16 - 14/18; row labels were a flat 14 against 12/14 - 12/16 - 14/18; the two sub-lines shipped flush against the frame 8px column gap; the list opened at mt-4=16 against Frame 560 gap 24. Also fixed: the frame BOTTOM-ALIGNS the footer at every cut and the code stacked it under the last toggle. REMAINING at this cut, all in files this lane does not own: footer height is a flat 62 against the frame 50; ALSO the shared RIGHT_MENU_SHEET_CLASS ships md:rounded-xl = 16 at 768, but BOTH Predict settings panels measure radius 12 at 768 (10657:213449 and 10657:213502) - the 16 was measured off Trade 2, so the two surfaces genuinely disagree at this one breakpoint. Escalated, not changed. Close glyph 16,16 against the frame 20,19.	
Chart settings 1VH 375 [10597-72437]	partial	src/components/predict-redesign/futures/ChartSettingsModal.tsx	/predict/all?type=futures	375x812. Panel 10594:57927 x=8 y=8 359x796 r12 pad12 -> 8+359+8 = 375, h = 812-16, rounded-lg 12, p-3 12. Title 18/22, sub-lines 12/14 + 12/14, row labels 12/14, rows 24 on gap 12 (y=60/96/132/168/204/240). Panel shell measured off the Right menu node and matched class-for-class: float x=8/y=8 off every edge (RIGHT_MENU_SHEET_CLASS inset-y-2 right-2), fill #122524 @ 0.8 = bg-[rgba(18,37,36,0.8)] EXACT, 1px border #123F3C EXACT. Type re-measured on the TEXT nodes and FIXED this wave: title was font-medium/-0.02em/lg:20 against the frame Manrope Regular -4% 24 at 1440; "Customise layout" was 13px medium WHITE against 12/14-16 #E0E0E0 @ node opacity 0.64; the description was text-ash #95A09F against #E0E0E0 stepping 12/14 - 12/16 - 14/18; row labels were a flat 14 against 12/14 - 12/16 - 14/18; the two sub-lines shipped flush against the frame 8px column gap; the list opened at mt-4=16 against Frame 560 gap 24. Also fixed: the frame BOTTOM-ALIGNS the footer at every cut and the code stacked it under the last toggle. REMAINING at this cut, all in rightMenuChrome.tsx / sheet.tsx which this lane does not own: footer height is a flat 62 (py-5 + 22) against the frame 44 here; footer CTA radius is a flat rounded-xl=16 against the frame 12; the reset label-to-glyph gap is gap-2.5=10 against the frame 12; and sheet.tsx pins the close glyph at 16,16 against the frame 12,15.	
Parameter settings 1VH 1440 [8909-132564]	partial	src/components/predict-redesign/futures/ParameterSettingsModal.tsx	/predict/all?type=futures	1440x900. Panel 8909:133472 x=990 y=8 442x884 r24 pad24 gap32 - numerically identical to its chart-settings sibling 8909:134307 at every value. Title "Adjust parameter settings" 24/28. Panel shell measured off the Right menu node and matched class-for-class: float x=8/y=8 off every edge (RIGHT_MENU_SHEET_CLASS inset-y-2 right-2), fill #122524 @ 0.8 = bg-[rgba(18,37,36,0.8)] EXACT, 1px border #123F3C EXACT. Type re-measured on the TEXT nodes and FIXED this wave: title was font-medium/-0.02em/lg:20 against the frame Manrope Regular -4% 24 at 1440; "Customise layout" was 13px medium WHITE against 12/14-16 #E0E0E0 @ node opacity 0.64; the description was text-ash #95A09F against #E0E0E0 stepping 12/14 - 12/16 - 14/18; row labels were a flat 14 against 12/14 - 12/16 - 14/18; the two sub-lines shipped flush against the frame 8px column gap; the list opened at mt-4=16 against Frame 560 gap 24. Also fixed: the frame BOTTOM-ALIGNS the footer at every cut and the code stacked it under the last toggle. REMAINING at this cut, both in files this lane does not own: (1) sheet.tsx:86 pins the close glyph at right-4/top-4 = 16,16 where the frame puts icons/action at 24,30 (x=402 in a 442 panel with pad 24, vertically centred on the 28 title row) - an 8px/14px offset; (2) nothing else. Footer at 1440 is exact: Frame 1178 two 193x62 halves at gutter 8 = flex-1 + gap-2 + py-5 + leading-[22px] = 62, CTA radius 16 = rounded-xl, Save fill #56C7F3 = bg-sky-blue, Save label #001615. Deliberate addition kept per the KEEP-and-RESTYLE ruling: the candidate colour dot, which the frame (8909:133519 holds the name only) does not draw - it is the only thing that says WHICH chart line a toggle hides.	
Parameter settings 1VH 768 [10657-211823]	partial	src/components/predict-redesign/futures/ParameterSettingsModal.tsx	/predict/all?type=futures	768x1024. Panel 10657:213502 x=318 y=8 442x1008 r12 pad20 - identical to 10657:213449. Title 18/22, sub-lines 12/16, row labels 12/16. Panel shell measured off the Right menu node and matched class-for-class: float x=8/y=8 off every edge (RIGHT_MENU_SHEET_CLASS inset-y-2 right-2), fill #122524 @ 0.8 = bg-[rgba(18,37,36,0.8)] EXACT, 1px border #123F3C EXACT. Type re-measured on the TEXT nodes and FIXED this wave: title was font-medium/-0.02em/lg:20 against the frame Manrope Regular -4% 24 at 1440; "Customise layout" was 13px medium WHITE against 12/14-16 #E0E0E0 @ node opacity 0.64; the description was text-ash #95A09F against #E0E0E0 stepping 12/14 - 12/16 - 14/18; row labels were a flat 14 against 12/14 - 12/16 - 14/18; the two sub-lines shipped flush against the frame 8px column gap; the list opened at mt-4=16 against Frame 560 gap 24. Also fixed: the frame BOTTOM-ALIGNS the footer at every cut and the code stacked it under the last toggle. REMAINING at this cut, all in files this lane does not own: footer height is a flat 62 against the frame 50; ALSO the shared RIGHT_MENU_SHEET_CLASS ships md:rounded-xl = 16 at 768, but BOTH Predict settings panels measure radius 12 at 768 (10657:213449 and 10657:213502) - the 16 was measured off Trade 2, so the two surfaces genuinely disagree at this one breakpoint. Escalated, not changed. Close glyph 16,16 against the frame 20,19.	
Parameter settings 1VH 375 [10597-71622]	partial	src/components/predict-redesign/futures/ParameterSettingsModal.tsx	/predict/all?type=futures	375x812. Panel 10594:57886 x=8 y=8 359x796 r12 pad12 - identical to 10594:57927. Title 18/22, sub-lines 12/14, row labels 12/14. Panel shell measured off the Right menu node and matched class-for-class: float x=8/y=8 off every edge (RIGHT_MENU_SHEET_CLASS inset-y-2 right-2), fill #122524 @ 0.8 = bg-[rgba(18,37,36,0.8)] EXACT, 1px border #123F3C EXACT. Type re-measured on the TEXT nodes and FIXED this wave: title was font-medium/-0.02em/lg:20 against the frame Manrope Regular -4% 24 at 1440; "Customise layout" was 13px medium WHITE against 12/14-16 #E0E0E0 @ node opacity 0.64; the description was text-ash #95A09F against #E0E0E0 stepping 12/14 - 12/16 - 14/18; row labels were a flat 14 against 12/14 - 12/16 - 14/18; the two sub-lines shipped flush against the frame 8px column gap; the list opened at mt-4=16 against Frame 560 gap 24. Also fixed: the frame BOTTOM-ALIGNS the footer at every cut and the code stacked it under the last toggle. REMAINING at this cut, all in rightMenuChrome.tsx / sheet.tsx which this lane does not own: footer height is a flat 62 (py-5 + 22) against the frame 44 here; footer CTA radius is a flat rounded-xl=16 against the frame 12; the reset label-to-glyph gap is gap-2.5=10 against the frame 12; and sheet.tsx pins the close glyph at 16,16 against the frame 12,15.	
Skai > Predict > Sports futures 1VH (375x812px) [10710-131349]	done	src/components/predict-redesign/futures/PredictFuturesScreen.tsx	/predict/all?type=futures	PROMOTED. The wave-7 row held this at partial for exactly one stated reason - "this frame own node ids were NOT opened" - so I opened them 2026-08-31 rather than inherit 10597-66077 numbers. GEOMETRY: Frame 1222 x=16 y=98 343 wide, VERTICAL gap 16 = px-4 gutter + gap-4 rhythm; header row 36 tall; AI CTA 36x36 at x=323 (323+36 = 359 = 375-16, hard right) = size-9, radius 8 = rounded-sm (8 in OUR scale, the frame token name is rounded-lg), glyph icons/platform 24x24 inset 6/6 = FIXED this wave from size-4 to size-6; category chip Frame 404 36x18 radius 4 pad 2/8/2/8 = rounded-[4px] px-2 py-0.5; markets column VERTICAL gap 8 = grid-cols-1 gap-2; card 343x350 radius 12 pad 12 gap 16 = rounded-[12px] p-3 gap-4; ranking block 286 = 7x34 + 6x8, i.e. 7 rows. TYPE: heading "Sports futures" Manrope LIGHT 20/24 at -4% = text-[20px] font-light leading-6 tracking-[-0.04em]; chip label Manrope Regular 12/14 at -4% = text-[12px] leading-[14px]; card title Manrope 14/18. COLOUR: heading #FFFFFF, CTA fill #56C7F3 (inline style, exact), active chip #123F3C = bg-green-coal-100, card #122524 = bg-green-coal-200, CTA label #001615. Two carried holds, both sanctioned and neither a new finding: (a) the category chip is 18 tall at 375 / 20 at 768 in the frame and renders 44 because of the min-height floor in src/index.css:747 - the escalated item WAVE5 s4 says to leave alone; (b) the ranking row keeps a 60px label column the frame omits, which is the KEEP-and-RESTYLE hold recorded for Casey because deleting the candidate name would delete the only identity the initial-disc avatar carries.	desktop=n-a tablet=n-a mobile=renders @2026-08-31
Skai > Predict > Sports futures 1VH (768 x 1024px) [10710-132635]	partial	src/components/predict-redesign/futures/PredictFuturesScreen.tsx	/predict/all?type=futures	Own node ids opened 2026-08-31 (the wave-7 hold was that they had not been). GEOMETRY MATCHES: Frame 1222 x=30 y=110 708 wide gap 16; the LEAD row is 708 wide holding ONE 708-wide card = md:col-span-2 on the first card, and the rest are 350 wide at x=0/358 in 708 since (708-8)/2 = 350 = md:grid-cols-2 gap-2; card 350x350 r12 pad12 gap16; chip 36x20 r4 pad 2/8; markets gap 8. TYPE MATCHES: heading Manrope Light 24/28 at -4% = md:text-[24px] md:leading-7; chip Manrope Regular 12/16 = md:leading-4; CTA label "AI Analysis" Manrope Regular 14/18 at -4%. COLOUR MATCHES: #FFFFFF / #56C7F3 / #123F3C / #122524 / #001615, same set as the 375 cut. CTA glyph 24x24 FIXED this wave (was 16). HELD at partial on ONE measured number: the AI CTA is a FIXED 120x36 pill whose glyph starts 15.5px in from the left edge and whose label ends 15.5px from the right (icon x=633.5 in a button at x=618; label ends 722.5 in a button ending 738), where the code is md:w-auto md:px-5 = a 20px inset on an auto width. 4.5px per side, and an auto width against the frame stated 120. Not corrected because px-5 -> px-4 lands on 16 (0.5 off) and pinning md:w-[120px] risks clipping a longer label - two options, and the frame does not say which the design intends. Two carried holds, both sanctioned and neither a new finding: (a) the category chip is 18 tall at 375 / 20 at 768 in the frame and renders 44 because of the min-height floor in src/index.css:747 - the escalated item WAVE5 s4 says to leave alone; (b) the ranking row keeps a 60px label column the frame omits, which is the KEEP-and-RESTYLE hold recorded for Casey because deleting the candidate name would delete the only identity the initial-disc avatar carries.	desktop=n-a tablet=partial mobile=n-a @2026-08-31
