# key	status	primaryFile	route	reason	bp
# Wave 68, 2026-09-24, Figma parity lane `p028`. Every row rests on a LIVE read of the frame that night
# (read-only use_figma / get_metadata, within a 6-call lane budget); the lane's log in the orchestrator's
# wave68 scratch folder names each read. Folded by the orchestrator from the lane's catalog-rows file.
3123-3046	partial	modules/skai-wallet/src/pages/wallet/WalletHomeRoute.tsx	/	wave 68 lane p028, 2026-09-24 (was partial): READ LIVE 2026-09-24 (w68-p028 use_figma, card 7482:141408). Quick actions 680x146 p16/16/32/16 g24 r24; header 18/24 + Show all 14/18 g10; row of five 100x50 tiles at 0/137/274/411/548 (100 on 37), Manrope 16/22, Chart white, order Chart Insights Spending Request Share, HOT on Request; second row present but HIDDEN. BUILT skai-wallet fc65f3f: opened grid is fixed 100 tracks spread edge to edge (was grid-cols-5, outer tiles 14.8 in). LEFT: this board draws the card COLLAPSED at 1440 while the page opens it expanded off the Wallet 2 boards (13008:27042) - a ruling, recorded in WalletHomeRoute; net worth, streak, token list (NetWorthCard/StreakBanner/TokenListTable, not this packet).	-
7704-46353	partial	modules/skai-wallet/src/pages/wallet/WalletHomeRoute.tsx	/	wave 68 lane p028, 2026-09-24 (was partial): READ LIVE 2026-09-24 (card 7704:46397). 580x187 p12/12/24/12 g20 r12; header 556x19 14/18, Collapse 12/16 g10; rows 556x46 at 51 and 117; tiles 100 at 0/114/228/342/456 (100 on 14); the row-2 fifth cell is an opacity-0 100x50 spacer, not a duplicate Share. BUILT fc65f3f: fixed 100 tracks + justify-between close the 5.6px outer-cell offset wave 59 held this row on; row gap 20 and CTA gap 10 already matched. LEFT: net worth and streak interiors, token section (other packets).	-
7704-47027	partial	modules/skai-wallet/src/pages/wallet/WalletHomeRoute.tsx	/	wave 68 lane p028, 2026-09-24 (was partial): READ LIVE 2026-09-24 (card 8370:74068). Quick actions header and row match the build (100 on 14, 14/18, Collapse 12/16). The board shows Collapse over ONE row at 121 tall - a board inconsistency, not built. LEFT: skin-2 net worth surface (NetWorthCard, not this packet), token section.	-
7713-13398	partial	modules/skai-wallet/src/pages/wallet/WalletHomeRoute.tsx	/	wave 68 lane p028, 2026-09-24 (was partial): READ LIVE 2026-09-24 (card 8379:79421). Quick actions as 7704-47027. LEFT unchanged: skin-3 masking scope is a Casey call (board masks only headline and 24h change; the build also masks token rows in TokenListTable, not this packet).	-
8320-71829	partial	modules/skai-wallet/src/pages/wallet/WalletHomeRoute.tsx	/	wave 68 lane p028, 2026-09-24 (was partial): READ LIVE 2026-09-24 (card 8363:72145): identical to 7704-46353 (580x187, rows 51/117, 100 on 14, opacity-0 spacer). Quick actions match after fc65f3f. Whole frame not claimed: net worth, streak, token section are other packets.	-
7728-60058	partial	modules/skai-wallet/src/pages/wallet/WalletHomeRoute.tsx	/	wave 68 lane p028, 2026-09-24 (was partial): READ LIVE 2026-09-24 (card 8361:28361). 346x170 p12/12/20/12 g16 r12; Collapse Manrope 14/16 + 16 chevron g8; row 1 58 at 0/66/132/198/264 (58 on 8), Request third; row 2 at y=106 (16 under) Bridge Backup Batch Approvals at 0/66/132/198. BUILT fc65f3f: fixed 58 tracks, base row gap 16 (was 24), CTA gap 8 at base (was 10). LEFT: the board opens OPEN at 375 where the page opens closed (default recorded in WalletHomeRoute, not flipped - needs a ruling); NetWorthCard/StreakBanner/TokenListTable.	-
7774-12119	partial	modules/skai-wallet/src/pages/wallet/WalletHomeRoute.tsx	/	wave 68 lane p028, 2026-09-24 (was partial): READ LIVE 2026-09-24 (card 8361:28621): the 7728-60058 card at y=326; same build (fc65f3f) and same open items (open-by-default on phone needs a ruling; other cards are other packets).	-
7774-64736	partial	modules/skai-wallet/src/pages/wallet/WalletHomeRoute.tsx	/	wave 68 lane p028, 2026-09-24 (was partial): READ LIVE 2026-09-24 (card 8379:79773). Collapsed 346x110: Show all 14/16 g8, one row Chart Insights Request Spending Share, 58 on 8 - matches; CTA gap 8 built in fc65f3f. LEFT: skin-3 masking (Casey call), net worth and token cards (other packets).	-
7774-68124	partial	modules/skai-wallet/src/pages/wallet/WalletHomeRoute.tsx	/	wave 68 lane p028, 2026-09-24 (was partial): READ LIVE 2026-09-24 (card 8488:31777). Collapsed 346x110 as 7774-64736; matches after fc65f3f. LEFT: skin-2 NetWorthCard surface, token section (other packets).	-
7774-68711	partial	modules/skai-wallet/src/pages/wallet/WalletHomeRoute.tsx	/	wave 68 lane p028, 2026-09-24 (was partial): READ LIVE 2026-09-24 (card 8488:33061). Collapsed 346x110, Show all 14/16, row 58 on 8 in phone order; matches after fc65f3f. LEFT: skin-2 net worth, token section (other packets).	-
7774-70768	partial	modules/skai-wallet/src/pages/wallet/WalletHomeRoute.tsx	/	wave 68 lane p028, 2026-09-24 (was partial): READ LIVE 2026-09-24 (card 7774:70844): an older 328x122 card at y=326 on a 328 column, Show all 14/16; superseded by the 346 boards of the family and not built to. LEFT: as its siblings.	-
8370-72613	partial	modules/skai-wallet/src/pages/wallet/WalletHomeRoute.tsx	/	wave 68 lane p028, 2026-09-24 (was partial): READ LIVE 2026-09-24 (card 8370:72663): open 346x170, Collapse 14/16, row 2 at y=106 left-packed 0/66/132/198; matches the fc65f3f grid (58 tracks, 16 row gap, 8 CTA gap). LEFT: open-by-default on phone needs a ruling; other cards are other packets.	-
8370-73407	partial	modules/skai-wallet/src/pages/wallet/WalletHomeRoute.tsx	/	wave 68 lane p028, 2026-09-24 (was partial): READ LIVE 2026-09-24 (card 8370:73457): collapsed 346x110, Show all 14/16, row 58 on 8; matches after fc65f3f. LEFT: skin-2 net worth, token section (other packets).	-
3118-25371	partial	modules/skai-wallet/src/components/wallet/dashboard/ActivityTable.tsx	/activity + / (home tab) -> row -> transaction sidecar	wave 68 lane p028, 2026-09-24 (was partial): READ LIVE 2026-09-24, the page behind the sidecar for the first time (table Frame 286 3118:25441, rows 3118:25447/25471; 3118:21935 as the no-sidecar witness). BUILT skai-wallet f604247, ActivityTable lg rung: header 260/128/260 Manrope 14/18 with Activity type right-aligned; rows 64 cards p12 r12 with 8 either side of each rule, split 266/38/266 after the 40 avatar + 14; Green Coal 300 on hover (the one dark row is the first on both boards, so a pointer state); badge ring follows the row; Confirmed Ash outline (teal gone), Failed full red; meta 12/16 4 under; explorer 12/16 + 16 mark; type tag cyan@20% 11/14; amount 16/16; the dollar line DRAWN at lg as the unavailable dash (no historical price source). Sidecar Frame 337 runs re-read (24/28 title, 14/18 labels ~60%, cyan explorer, Mulish values) and match TxDetailPanel. LEFT: Frame 172 streak, Frame 269 net worth, the section card chrome (StreakBanner, NetWorthCard, TokenListTable - not this packet).	-
7675-51300	partial	modules/skai-wallet/src/components/SKAIAuth.tsx	App.tsx->SKAIAuth (landing)	wave 68 lane p028, 2026-09-24 (was partial): READ LIVE 2026-09-24. Lockup 116x48 at (326,200), illustration 416x243 at 320, content 416x184 at 611 g32, CTAs 270 g12 - match. BUILT skai-wallet 4215449: the four floats at this board's own placements (matched by image hash with 7727:14906 and 2998:19599) - float-2 (144,126) 75, float-4 (618,220) 25, float-3 (631,696) 65, float-1 (107,849) 50; they carried the 1440 percentages. LEFT: float blur (LAYER_BLUR 10 on all three boards, CSS kept at 1-2px, equivalence unmeasured) and the glow (board ellipse 1439 at y=715 op0.2 blur 272; code a radial at top 80%).	-
