# lane trench-trade, 2026-09-06. Status CORRECTIONS only: no frame was measured this lane because the Figma MCP was unreachable throughout. Column 6 is deliberately EMPTY on every row - unknown at all three widths, never inherited from column 2.
Boost status [13006-252687]	partial	src/components/trench-redesign/trade/BoostStatus.tsx	/crypto/:symbol	BLOCKED-ON-BACKEND WAS FALSE, and it is the whole reason these twelve rows sat off the schedule. The blocker was one sentence carried from 2026-07-30 - no boost-status feed on our keys - which was true only of the endpoint anyone had looked at: DexScreener token-boosts/top/v1 returns an AMOUNT and nothing else, so it can back the Dex-boost tile and the DEX-paid chip but cannot say whether a paid listing was approved, rejected, cancelled, processing or on hold. The STATUS feed is on the same host, unauthenticated, at orders/v1/{chainId}/{tokenAddress} with access-control-allow-origin *, so the browser calls it exactly the way tokenDiscoveryService already calls token-boosts. Live-verified against four tokens (dexScreenerOrders.ts module header, 2026-08-19; the wSOL capture is pinned in tests/services/market/dexScreenerOrders.test.ts). The service is BUILT at src/services/market/dexScreenerOrders.ts, carrying a BOOST_STATUS_CHAINS allowlist that exists to close a silent trap - a wrong chain id answers HTTP 200 with {orders:[],boosts:[]}, identical to a token that never bought a listing, so an empty payload is only meaningful on a known-good chain. And it is MOUNTED, which is the half a build claim usually skips: BoostStatusBlock at TokenInfoPanel.tsx:568 and BoostStatusLine at trench-redesign/discover/IntelPanel.tsx:74. FIXED THIS PASS, a defect in the same file: No paid listing denies BOTH products DexScreener sells and it was keyed on latest, the newest ORDER. fetchBoostStatus builds orders and boosts from separate extractors and neither array constrains the other, so orders:[] alongside boosts:[...] is a payload the service returns and latest is null on it - the summary denied a listing while the same component More info listed those very purchases under Boost purchases. The denial now needs both arrays empty; a boosts-only read says No listing order. Four assertions in BoostStatus.test.tsx, each proved red against the old value before the change (commit ef831e457). PARTIAL AND NOT MEASURED: the Figma MCP was unreachable for this entire lane - six calls across get_metadata, get_screenshot, use_figma and whoami, every one MCP server not connected - so no board was read and no geometry, type ramp or colour on this node has been compared to anything. Note also that the three ORIGINAL boost-status frames 9695-96107 / 9695-96682 / 9695-96707 were probed 2026-08-19 and are DELETED from the product file; these 13006-* nodes are a different, live set and are the ones that now need reading.	
Boost status ALT [13006-252664]	partial	src/components/trench-redesign/trade/BoostStatus.tsx	/crypto/:symbol	BLOCKED-ON-BACKEND WAS FALSE - evidence in full on 13006-252687. In short: the status feed exists unauthenticated at DexScreener orders/v1/{chainId}/{tokenAddress} (live-verified 2026-08-19), the service is built at src/services/market/dexScreenerOrders.ts with the chain allowlist that closes the 200-with-empty trap, and BoostStatus.tsx is MOUNTED at TokenInfoPanel.tsx:568 and discover/IntelPanel.tsx:74. PARTIAL, NOT DONE: the Figma MCP was unreachable all lane, so this node own geometry, type and colour are unread. This cut is titled ALT; which of the four rendered states it draws (loading / Unavailable / No paid listing / the feed own status) is unread.	
Boost status 50% [13006-252710]	partial	src/components/trench-redesign/trade/BoostStatus.tsx	/crypto/:symbol	BLOCKED-ON-BACKEND WAS FALSE - evidence in full on 13006-252687. In short: the status feed exists unauthenticated at DexScreener orders/v1/{chainId}/{tokenAddress} (live-verified 2026-08-19), the service is built at src/services/market/dexScreenerOrders.ts with the chain allowlist that closes the 200-with-empty trap, and BoostStatus.tsx is MOUNTED at TokenInfoPanel.tsx:568 and discover/IntelPanel.tsx:74. PARTIAL, NOT DONE: the Figma MCP was unreachable all lane, so this node own geometry, type and colour are unread. Titled 50%, and NO code path distinguishes a percentage: the component draws four states and no progress treatment anywhere, so this is either a boost-AMOUNT cut or a progress bar and which it is cannot be settled without reading the node.	
Boost status - more info. [13006-252735]	partial	src/components/trench-redesign/trade/BoostStatus.tsx	/crypto/:symbol	BLOCKED-ON-BACKEND WAS FALSE - evidence in full on 13006-252687. In short: the status feed exists unauthenticated at DexScreener orders/v1/{chainId}/{tokenAddress} (live-verified 2026-08-19), the service is built at src/services/market/dexScreenerOrders.ts with the chain allowlist that closes the 200-with-empty trap, and BoostStatus.tsx is MOUNTED at TokenInfoPanel.tsx:568 and discover/IntelPanel.tsx:74. PARTIAL, NOT DONE: the Figma MCP was unreachable all lane, so this node own geometry, type and colour are unread. Titled more info, which is the expanded state BoostStatusBlock already builds - the More info control revealing Listing orders and Boost purchases - so there is an implementation to compare against the moment the file is readable.	
Boost status ALT [13006-347983]	partial	src/components/trench-redesign/trade/BoostStatus.tsx	/crypto/:symbol	BLOCKED-ON-BACKEND WAS FALSE - evidence in full on 13006-252687. In short: the status feed exists unauthenticated at DexScreener orders/v1/{chainId}/{tokenAddress} (live-verified 2026-08-19), the service is built at src/services/market/dexScreenerOrders.ts with the chain allowlist that closes the 200-with-empty trap, and BoostStatus.tsx is MOUNTED at TokenInfoPanel.tsx:568 and discover/IntelPanel.tsx:74. PARTIAL, NOT DONE: the Figma MCP was unreachable all lane, so this node own geometry, type and colour are unread. This cut is titled ALT; which of the four rendered states it draws (loading / Unavailable / No paid listing / the feed own status) is unread.	
Boost status [13006-348006]	partial	src/components/trench-redesign/trade/BoostStatus.tsx	/crypto/:symbol	BLOCKED-ON-BACKEND WAS FALSE - evidence in full on 13006-252687. In short: the status feed exists unauthenticated at DexScreener orders/v1/{chainId}/{tokenAddress} (live-verified 2026-08-19), the service is built at src/services/market/dexScreenerOrders.ts with the chain allowlist that closes the 200-with-empty trap, and BoostStatus.tsx is MOUNTED at TokenInfoPanel.tsx:568 and discover/IntelPanel.tsx:74. PARTIAL, NOT DONE: the Figma MCP was unreachable all lane, so this node own geometry, type and colour are unread. This cut is titled plainly, so it is the base state; whether it draws the chip or one of the two no-verdict sentences is unread.	
Boost status 50% [13006-348029]	partial	src/components/trench-redesign/trade/BoostStatus.tsx	/crypto/:symbol	BLOCKED-ON-BACKEND WAS FALSE - evidence in full on 13006-252687. In short: the status feed exists unauthenticated at DexScreener orders/v1/{chainId}/{tokenAddress} (live-verified 2026-08-19), the service is built at src/services/market/dexScreenerOrders.ts with the chain allowlist that closes the 200-with-empty trap, and BoostStatus.tsx is MOUNTED at TokenInfoPanel.tsx:568 and discover/IntelPanel.tsx:74. PARTIAL, NOT DONE: the Figma MCP was unreachable all lane, so this node own geometry, type and colour are unread. Titled 50%, and NO code path distinguishes a percentage: the component draws four states and no progress treatment anywhere, so this is either a boost-AMOUNT cut or a progress bar and which it is cannot be settled without reading the node.	
Boost status - more info. [13006-348054]	partial	src/components/trench-redesign/trade/BoostStatus.tsx	/crypto/:symbol	BLOCKED-ON-BACKEND WAS FALSE - evidence in full on 13006-252687. In short: the status feed exists unauthenticated at DexScreener orders/v1/{chainId}/{tokenAddress} (live-verified 2026-08-19), the service is built at src/services/market/dexScreenerOrders.ts with the chain allowlist that closes the 200-with-empty trap, and BoostStatus.tsx is MOUNTED at TokenInfoPanel.tsx:568 and discover/IntelPanel.tsx:74. PARTIAL, NOT DONE: the Figma MCP was unreachable all lane, so this node own geometry, type and colour are unread. Titled more info, which is the expanded state BoostStatusBlock already builds - the More info control revealing Listing orders and Boost purchases - so there is an implementation to compare against the moment the file is readable.	
Boost status ALT [13006-348856]	partial	src/components/trench-redesign/trade/BoostStatus.tsx	/crypto/:symbol	BLOCKED-ON-BACKEND WAS FALSE - evidence in full on 13006-252687. In short: the status feed exists unauthenticated at DexScreener orders/v1/{chainId}/{tokenAddress} (live-verified 2026-08-19), the service is built at src/services/market/dexScreenerOrders.ts with the chain allowlist that closes the 200-with-empty trap, and BoostStatus.tsx is MOUNTED at TokenInfoPanel.tsx:568 and discover/IntelPanel.tsx:74. PARTIAL, NOT DONE: the Figma MCP was unreachable all lane, so this node own geometry, type and colour are unread. This cut is titled ALT; which of the four rendered states it draws (loading / Unavailable / No paid listing / the feed own status) is unread.	
Boost status [13006-348879]	partial	src/components/trench-redesign/trade/BoostStatus.tsx	/crypto/:symbol	BLOCKED-ON-BACKEND WAS FALSE - evidence in full on 13006-252687. In short: the status feed exists unauthenticated at DexScreener orders/v1/{chainId}/{tokenAddress} (live-verified 2026-08-19), the service is built at src/services/market/dexScreenerOrders.ts with the chain allowlist that closes the 200-with-empty trap, and BoostStatus.tsx is MOUNTED at TokenInfoPanel.tsx:568 and discover/IntelPanel.tsx:74. PARTIAL, NOT DONE: the Figma MCP was unreachable all lane, so this node own geometry, type and colour are unread. This cut is titled plainly, so it is the base state; whether it draws the chip or one of the two no-verdict sentences is unread.	
