# key	status	primaryFile	route	reason	bp
# lane w8-play-hub - page 4459:128102 (Skai > Play) in file 3sSzw1KewMtUbeLAv7uW0r
# owns pages/play/{PlayPage*,PlayGameDetailSections,Play,PlayLive,PlayTable,GameDetailPage}.tsx + components/play/ui/**
# col2: unknown|done|partial|not-started|blocked-on-backend|frame-defect|furniture
# col6: unknown|done|partial|not-started|missing|renders|broken|n-a
tool-tip [9170-113382]	partial	modules/skai-gaming/src/components/play/ui/PlayTooltip.tsx	/play	MEASURED all 3 axes off node data 2026-08-31. Instance 250x70. Bubble child I9170:113382;1243:947 = 234x70, cornerRadius 8, padding [8,16,8,16], fill #123F3C, effects []. Body I9170:113382;1243:952 = Mulish Regular 14 / lineHeight 18px / letterSpacing -4% / fill #E0E0E0 opaque. IMPL BEFORE: max-w-[234px] OK, px-4 py-2 = 16/8 OK, bg-green-coal-100 = #123F3C OK, font-mulish text-sm leading-[18px] tracking-[-0.04em] OK - but rounded-lg = 12px against the frame's 8, text-white/90 composites to ~#E7ECEC over #123F3C against the frame's neutral #E0E0E0, and shadow-[0px_4px_12px_rgba(0,0,0,0.24)] paints a shadow the node does not have. FIXED to rounded-[8px] / text-skai-gray-100 / shadow-none. STILL partial for ONE reason: the instance's second child, connector I9170:113382;1243:960 (70x16 frame, VECTOR 35.01x16 fill #123F3C), has no implementation - @skai/ui TooltipContent exports no arrow slot and sets overflow-hidden, so the arrow is a change to modules/skai-ui/src/components/feedback/tooltip.tsx, outside this lane.	desktop=partial tablet=unknown mobile=unknown @2026-08-31
CTA/button [9099-12411]	done	modules/skai-gaming/src/components/play/ui/PlayFilterBar.tsx	/play	MEASURED all 3 axes 2026-08-31. FRAME: 158x50, cornerRadius [16,0,0,16] (left-capped segment), padding [14,24,14,24], itemSpacing 8, fill #122524, stroke #123F3C @1px, align CENTER/CENTER. Label I9099:12411;780:133 = Manrope Regular 16 / 22px / -4% / #FFFFFF. Caret I9099:12411;786:561;1081:406 = 8x4 VECTOR in a 16x16 box, fill #FFFFFF. IMPL PlayFilterBar.tsx:223 renders PlayDropdown with rounded-none rounded-l-[16px] (= 16/0/0/16), px-6 (=24), sm:w-[158px], lg:h-[50px], bg-green-coal-200 (#122524), border-green-coal-100 (#123F3C 1px), font-manrope text-base leading-[22px] (=16/22), tracking-[-0.04em], text-white; PlayDropdown base supplies gap-2 (=8). 14+22+14 = 50 = frame height exactly. ONE divergence found and FIXED this wave: the caret shipped text-ash #95A09F against the frame's #FFFFFF - PlayDropdown.tsx hardcoded it on the strength of a comment in playChevrons.tsx claiming an Ash/white split that node data disproves. Caret is now an explicit text-white, NOT bare inheritance: the sibling call site (PlayBetsTable, node 9099:147109) deliberately sets text-ash on the trigger, so an inherited currentColor would have stayed grey at exactly the call site the report came from.	desktop=done tablet=partial mobile=partial @2026-08-31
Frame 641 [10690-18445]	frame-defect	modules/skai-gaming/src/components/play/ui/PlayAboutFaq.tsx	/play	DEMOTED from partial. MEASURED 2026-08-31: node 10690:18445 is a 585x284 FRAME with ZERO children and fills = [IMAGE]. It is a flattened raster pasted on the canvas, not a spec - there is no text node, no layout mode, no padding, no radius and no colour to compare anything against, so no implementation can ever be measured against it on the type or colour axis. This is the figma-placeholder-nodes-are-not-specs class. The About/FAQ block itself IS built (PlayAboutFaq.tsx, mounted on the Play landing) and should be judged against a real frame; this id is not one.	desktop=n-a tablet=n-a mobile=n-a @2026-08-31
Cards Large - Fortune Wheel On:hover [4645-70366]	partial	modules/skai-gaming/src/components/play/ui/PlayGameCard.tsx	/play	MEASURED all 3 axes 2026-08-31, and it is NOT at parity - four numbered divergences. FRAME 317x409 r16, stroke #56C7F3 @2px, effect DROP_SHADOW radius 24 colour #56C7F3 @0.12. Text block "Frame 608" is 253x90 at (32,287) - LEFT aligned, 32px inset on all three sides (317-32-253=32, 287+90+32=409) - itemSpacing 8. Title Manrope ExtraBold 24/24px/-4%/#FFFFFF. Blurb Manrope Regular 14/18px/-4%/#FFFFFF opaque at y=32. Category Mulish Regular 11/14px/-4%/#FFFFFF @opacity 0.64 at y=76. MATCHES: rounded-[16px]=16; ring-2 ring-sky-blue ring-inset = #56C7F3 2px; title font-manrope text-2xl font-extrabold leading-6 tracking-[-0.04em] = 24/24/-4% EXACT; category font-mulish text-[11px] leading-[14px] tracking-[-0.04em] opacity-[0.64] EXACT; gap-2 = 8. DIVERGES: (1) blurb ships font-mulish text-[11px] leading-[15px] text-white/80 against Manrope Regular 14/18px opaque #FFFFFF - wrong family, size, line-height AND colour; (2) DOM order puts the blurb AFTER the category, the frame puts it BETWEEN title and category; (3) block is items-center text-center px-3 (12px) against a left-aligned 253-wide block at a 32px inset; (4) hover shadow is shadow-[0px_12px_32px_rgba(0,0,0,0.45)] - a black drop - against the frame's #56C7F3 @0.12 radius-24 sky-blue glow. NOT FIXED deliberately: PlayGameCard shares one text block between the rail and featured variants, so retyping the blurb and un-centring the stack would move every rail tile too, and no rail frame was measured this wave.	desktop=partial tablet=unknown mobile=unknown @2026-08-31
universal dropdown-bets [9099-146602]	done	modules/skai-gaming/src/components/play/ui/PlayDropdown.tsx	/play	RE-VERIFIED on all 3 axes off node data 2026-08-31, and it HOLDS. PANEL 200x160, cornerRadius 12, padding [8,8,8,8], itemSpacing 8, fill #122524, stroke #123F3C @1px, effect DROP_SHADOW blur 12 offset (0,4) #000000 @0.24. ROW 184x30, cornerRadius 4, padding [6,8,6,8], itemSpacing 8, selected row fill #123F3C, unselected no fill. ROW TEXT Manrope Regular 14 / 18px / -4% / #FFFFFF at x=8 (no icon). IMPL PlayDropdown: min-w-[200px] rounded-[12px] border-green-coal-100 bg-green-coal-200 p-2 gap-2 shadow-[0px_4px_12px_0px_rgba(0,0,0,0.24)] = every panel number exactly; item rounded-[4px] px-2 py-1.5 gap-2 font-manrope text-sm leading-[18px] tracking-[-0.04em] text-white with active bg-green-coal-100 = every row number exactly (6+18+6=30, 200-16=184). WIRED: PlayBetsTable.tsx:400 draws it with BET_RANGES = All time / 24-hour / 4-hour / 5-min, which is this frame's exact row list, and contentClassName w-[200px].	desktop=done tablet=done mobile=done @2026-08-31
dropdown-main [9099-131647]	done	modules/skai-gaming/src/components/play/ui/PlayDropdown.tsx	/play	RE-VERIFIED on all 3 axes 2026-08-31, and it HOLDS. Same panel model as 9099:146602 at 200x160 (4 rows: 8 + 4x30 + 3x8 + 8 = 160 exactly), r12, pad 8, gap 8, #122524 on a 1px #123F3C stroke, DROP_SHADOW 12 / (0,4) / #000 @0.24. ICON ROWS: icons/action 16x16 at x=8 and the label at x=32 - impl px-2 (8) + size-4 (16) + gap-2 (8) = 32 EXACT. Row text Manrope Regular 14/18px/-4% #FFFFFF; selected row "Casino" fill #123F3C = active bg-green-coal-100. Drawn by PlayFilterBar.tsx:200 (variant dropdown) whose items are the chip set All games / Casino / Sportsbook / Skai Originals.	desktop=done tablet=done mobile=done @2026-08-31
dropdown - performance metrics [9132-77185]	partial	modules/skai-gaming/src/components/play/ui/PlayDropdown.tsx	/play	MEASURED all 3 axes 2026-08-31: 200x198, r12, pad [8,8,8,8], gap 8, fill #122524, stroke #123F3C 1px, DROP_SHADOW 12/(0,4)/#000 @0.24; FIVE rows 184x30 at y=8/46/84/122/160, r4, pad [6,8,6,8], selected fill #123F3C, text Manrope Regular 14/18px/-4% #FFFFFF at x=8 (each row's icons/action is hidden=true, which is why the label sits at 8 and not 32). 8 + 5x30 + 4x8 + 8 = 198 exactly. PlayDropdown reproduces every one of those numbers. NOT PROMOTED, and the reason is the honest one: nothing in the tree draws this menu. Its row list (All time / Last year / Last month / Last week / Today) exists nowhere - grepped repo-wide, the only "Last year" in src/ or modules/ is an unrelated admin analytics Select. The panel MODEL is at parity; this particular menu is not built.	desktop=partial tablet=partial mobile=partial @2026-08-31
dropdown - community wins [9132-76649]	partial	modules/skai-gaming/src/components/play/ui/PlayDropdown.tsx	/play	MEASURED all 3 axes 2026-08-31: byte-for-byte the same panel as 9132:77185 - 200x198, r12, pad 8, gap 8, #122524 on 1px #123F3C, DROP_SHADOW 12/(0,4)/#000 @0.24; five 184x30 r4 rows, pad [6,8,6,8], first row filled #123F3C, Manrope Regular 14/18px/-4% #FFFFFF. NOT at parity where it SHIPS, and that is the finding: the community-wins filter is NOT a PlayDropdown. communityWinsFilter.test.tsx asserts the control exposes role=combobox with aria-expanded, i.e. an @skai/ui Select (listbox), not a Radix DropdownMenu. SelectContent ships min-w-[8rem] = 128px and rounded-md = 10px in this preset, against the frame's 200 and 12. So this menu is 72px narrower and 2px tighter than the node on every game page that ships the table.	desktop=partial tablet=partial mobile=partial @2026-08-31
dropdown-pool balance [9103-162842]	not-started	-	/play	DEMOTED from done. MEASURED 2026-08-31: the panel is 200x160, r12, pad [8,8,8,8], gap 8, #122524 on a 1px #123F3C stroke, DROP_SHADOW 12/(0,4)/#000 @0.24, four 184x30 r4 rows, Manrope Regular 14/18px/-4% #FFFFFF. Its row list is "View on Skai explorer" / "Deposit from pool" / "Withdraw from pool" / one more. NONE of those three strings exists anywhere in src/ or modules/ - grepped repo-wide. registry.json credits this frame to PlayDropdown.tsx, but PlayDropdown has exactly two call sites (PlayBetsTable.tsx:400 and PlayFilterBar.tsx:200) and neither is a pool-balance menu. A component that COULD draw a frame is not the frame being built.	desktop=missing tablet=missing mobile=missing @2026-08-31
dropdown - my scoreboard [9103-162908]	not-started	-	/play	DEMOTED from done, same reasoning and same evidence class as 9103:162842. Panel measured 2026-08-31 at 200x160, r12, pad 8, gap 8, #122524 / 1px #123F3C / DROP_SHADOW 12/(0,4)/#000 @0.24, four 184x30 r4 rows in Manrope Regular 14/18px/-4% #FFFFFF, first row filled #123F3C. Row list is All time / Last year / Last month / (4th). The only range menu actually wired on a Play scoreboard is PlayBetsTable's BET_RANGES = All time / 24-hour / 4-hour / 5-min, which is a DIFFERENT frame (9099:146602). "Last year" appears nowhere in Play. Credited to PlayDropdown.tsx by citation only.	desktop=missing tablet=missing mobile=missing @2026-08-31
card - state 1 [9185-15873]	done	modules/skai-gaming/src/components/play/ui/PlayStateCard.tsx	/play	MEASURED all 3 axes 2026-08-31 and FIXED to parity. SHELL 428.67x224, cornerRadius 24, padding [16,16,16,16], itemSpacing 24, SPACE_BETWEEN, fill #122524, DROP_SHADOW blur 4 offset (0,1) #000000 @0.75. Impl SHELL rounded-3xl (= 24px: skaiBorderRadius has no 3xl key so it falls through to Tailwind stock - the WAVE8 s2 correction, and it lands EXACTLY) / p-4 / gap-6 / justify-between / bg-green-coal-200 / shadow-[0px_1px_4px_0px_rgba(0,0,0,0.75)]. Height closes: 16 + 76 + 24 + 50 + 24 + 18 + 16 = 224. Competitor rows gap 12 = gap-3, row gap 8 = gap-2, flag ELLIPSE 32 = size-8, odds Mulish Regular 22/26px/-4%/#FFFFFF = text-[22px] leading-[26px]. Footer "Today, 20:30" Mulish Regular 14/18px/-4%/#95A09F = text-ash EXACT; tag pill r9999 pad [2,8,2,8] stroke #95A09F 1px = rounded-full border-ash px-2 py-0.5 EXACT; icons/action 16 fill #95A09F = size-4 text-ash. OUTCOME CTAs 126.89x50 (3 x 126.89 + 2 x 8 = 396.67 exactly), cornerRadius 12, padding [14,24,14,24], itemSpacing 10, fill #001615 @0.80, BACKGROUND_BLUR 20; labels Manrope Regular 16/22px/-4% in #56C7F3 / #95A09F / #FF574A. FIVE divergences found and FIXED: rounded-xl was 16 vs 12, px-4 was 16 vs 24, gap-2 was 8 vs 10, backdrop-blur-sm was 4 vs 20, and positive tone was text-alien-green-bright #17F9B4 vs the frame's #56C7F3. That last one was a workaround for a bug fixed on 2026-08-12 - the file header still claimed "Sky Blue renders GREEN in this codebase"; design-tokens.ts:70 has held skyBlue #56C7F3 with a DO-NOT-REVERT since. neutral text-ash #95A09F and negative text-skai-red #FF574A were already exact.	desktop=done tablet=partial mobile=partial @2026-08-31
card - state 2 [9185-15853]	partial	modules/skai-gaming/src/components/play/ui/PlayStateCard.tsx	/play	MEASURED all 3 axes 2026-08-31. SHELL is byte-identical to state 1 (428.67x224, r24, pad 16, gap 24, SPACE_BETWEEN, #122524, DROP_SHADOW 4/(0,1)/#000 @0.75) and the impl matches it exactly - see the 9185:15873 row. Market label 9185:15864 "Winner (incl. overtime)" Mulish Regular 14/18px/-4%/#95A09F, centred at x=131.33 = (396.67-134)/2, and the impl's text-center font-mulish text-sm leading-[18px] tracking-[-0.04em] text-ash is EXACT. NOT AT PARITY for two measured reasons. (1) The outcome control in state 2 is a DIFFERENT control: node 9185:15865 is a SINGLE full-width row 396.67x42, cornerRadius 12, padding [12,12,12,12], SPACE_BETWEEN, with a Mulish Regular 14/18px #95A09F label at x=12 and Mulish Regular 14/18px #FFFFFF odds flush right. State 1's are three 126.89x50 buttons, padding [14,24,14,24], centred, Manrope 16/22px in tone colours. PlayStateCard renders ONE shared OutcomeRow for both frames, so state 2 ships state 1's form - 50 tall not 42, 24px side padding not 12, justify-center not space-between, Manrope 16 not Mulish 14. My padding fix this wave (px-4 to px-6) closes state 1 and widens the state-2 gap from 4px to 12px; recorded rather than split, because a second outcome form is feature work not a parity edit. (2) Node 9185:15854 "Ellipse 13" - a 561x561 radial-gradient glow at opacity 0.64 under a 250px LAYER_BLUR - has no implementation at all.	desktop=partial tablet=partial mobile=partial @2026-08-31
card [4595-48921]	partial	modules/skai-gaming/src/components/play/ui/PlayStateCard.tsx	/play	MEASURED 2026-08-31 and the frame will not support a three-axis verdict. Node 4595:48921 is 1202x445 with fills = [IMAGE], layoutMode VERTICAL, padding [16,16,16,16], itemSpacing 16 and ZERO children - a flattened raster with layout props but no content, so there is no type axis and no colour axis to check. The one comparable number DIVERGES: the frame's cornerRadius is 0 and PlayStateCard's artwork branch ships rounded-3xl (24). NOT changed - a 1202x445 promo raster whose own bitmap almost certainly carries the rounding is the placeholder class (figma-placeholder-nodes-are-not-specs), and squaring a live promo card off a placeholder is the wrong direction. Needs a real frame or an owner ruling.	desktop=partial tablet=unknown mobile=unknown @2026-08-31
card [10672-18361]	partial	modules/skai-gaming/src/components/play/ui/PlayStateCard.tsx	/play	Same 1202x445 name-and-size duplicate of 4595:48921 on the same canvas, and no source cites this second id - only the first. Same verdict and same evidence as that row: IMAGE fill, zero children, no type or colour axis. Kept as one card.	desktop=partial tablet=unknown mobile=unknown @2026-08-31
