Casino > Video Poker (paytable 60x/22x)	frame-defect	supabase/functions/_shared/videoPoker.ts VP_PAYTABLE (:37-42); settled by points-game vp_deal/vp_draw (supabase/functions/points-game/index.ts:3515, :3569); rendered by modules/skai-gaming/src/components/play/games/cards/VideoPokerGame.tsx	/play/video-poker (src/App.tsx:1665)	FRAME DRAWS Straight Flush 60x and 4 of a Kind 22x. SYSTEM PAYS 50x and 25x - VP_PAYTABLE is 9/6 Jacks or Better on a real 52-card deck, quoted as TOTAL return, and it is what vp_draw settles against. AUTHORITATIVE: the code. Casey ruled 2026-08-26 that the 9/6 server table stays, the display must match what pays, and the FRAME is the thing that gets redrawn. RE-MEASURED LIVE 2026-08-26 AND THE CATALOG COUNT WAS WRONG: not two copies but NINE, every one visible (hidden=0), across nine top-level frames on page 9737:13087. Straight Flush 60x at 9758:6724 (in 9738:13101, the 1440 page), 9760:10116 (9738:13811, the 375 page), 9755:6506 (9738:14502 Selection 954x621), 9760:9836 (9760:9691 Mobile 347x410), 9760:9622 (9760:9610 Frame 1000004211 424x170), 9760:9979 (9760:9933 Mobile 347x347), 9760:10336 (9760:10290 Selection), 9760:10511 (9760:10454 Selection), 9760:10643 (9760:10586 Selection). 4 of a Kind 22x at 9758:6729, 9760:10121, 9755:6513, 9760:9841, 9760:9627, 9760:9984, 9760:10341, 9760:10516, 9760:10648. The other seven rows (800 / 9.00 / 6.00 / 4.00 / 3.00 / 2.00 / 1.00) match the server exactly on all nine copies, so this is a two-cell transcription slip replicated nine times, not a different schedule. REDRAW all nine pairs to 50x / 25x. Adopting the frame instead cuts RTP about 0.60 points (4 of a Kind 25 to 22 is -0.709 pt at a 0.236255% quad rate; Straight Flush 50 to 60 is only +0.109 pt at 0.010931%), taking 99.54% to about 98.94% and roughly doubling the house edge, against Casey's 2026-08-19 per-game standard-rates ruling. The build already renders the server values and is test-locked - videoPokerPaytable.test.tsx asserts the literals 60 and 22 never reach the module. ECONOMICS UNTOUCHED by this lane.
Casino > Hi-Lo (streak ladder Profit labels)	frame-defect	supabase/functions/points-game/index.ts play_hilo (:5452-5487); modules/skai-gaming/src/components/play/games/cards/HiLoGame.tsx (:1252, :1694, comment :1086)	/play/hilo (src/App.tsx:1603)	FRAME DRAWS ladder rungs labelled as PROFIT: 'Profit Higher: (3.22x)' 9061:9598, 'Profit Lower: (1.29x)' 9061:9608 and 'Potential Profit: (2.86x)' 9061:9583 on frame 9061:9472; 'Profit Higher: (1.17x)' 9332:26528, 'Profit Lower: (4.29x)' 9332:26538 and 'Potential Profit: (2.86x)' 9061:10610 on 9061:10499; the 3.22x/1.29x pair again at 10248:9766 / 10248:9776 on 10248:9763; 'Potential Profit: (2.86x)' at 10249:9990 on 10249:9938; and the 1.17x/4.29x pair at 9061:15288 / 9061:15298 on 9058:4372, 9332:27591 / 9332:27601 on 9332:27320 and 9351:5273 / 9351:5283 on 9351:4708. All visible, hidden=0. SYSTEM PAYS the same number as TOTAL RETURN, stake included: play_hilo sets multiplier = 99/winChance (:5466) and payout = floor(bet * multiplier) (:5473), a 1 percent house edge by construction. The frame proves it against itself - 99/30.77 = 3.22 and 99/76.92 = 1.29, and 30.77% / 76.92% are the very percentages the same frame prints on its Higher and Lower buttons. AUTHORITATIVE: the code. HiLoGame.tsx labels the identical quantity 'Potential Win' (:1694) computed as bet * multiplier (:1252), and its own comment at :1086 records that payout is the TOTAL return (stake plus winnings). PAYING THE LABEL WOULD BE 133.6% RTP: at the 2.86x rung the implied win chance is 99/2.86 = 34.6%, and 0.34615 * (2.86 + 1) = 1.336. This is a LATENT trap rather than a live loss - Casey parked the card game so no build reads these frames yet, which is exactly why the redraw should land before one does. REDRAW: label the rungs as return or payout, not profit. ECONOMICS UNTOUCHED by this lane.
Casino > Hi-Lo (375 call buttons)	frame-defect	supabase/functions/points-game/index.ts play_hilo choice guard (:5139); modules/skai-gaming/src/components/play/games/cards/HiLoGame.tsx	/play/hilo (src/App.tsx:1603)	NEW - not previously catalogued, found by this lane. FRAME DRAWS both call buttons reading 'Lower or Same 53.58%' on both 375 cuts, with the word 'Higher' appearing nowhere on either frame: 9332:28050 / 9332:28051 and 9332:28042 / 9332:28043 on 9332:27320 (Mobile 347x410), and 9351:5348 / 9351:5349 and 9351:5355 / 9351:5356 on 9351:4708 (the 375 page). All eight nodes visible, hidden=0, and confirmed by absolute-y ordering so the two are genuinely the upper and lower buttons of one panel rather than one control read twice. SYSTEM DOES require two sides: play_hilo accepts choice 'hi' or 'lo' and rejects anything else with a 400 (:5139), so a panel offering only Lower cannot express half the game and the Higher call becomes unreachable. AUTHORITATIVE: the code, and the sibling frames agree with it - 10249:9938 draws 'Higher or Same 30.77%' (10249:9980 / 9982) above 'Lower or Same 76.92%' (10249:9985 / 9987), and 9058:4372 draws the same correct pair at 9061:15418 / 9061:15420 and 9061:15423 / 9061:15425. The 53.58% printed on the 375 cuts is a THIRD probability that appears at no other width and matches neither 30.77% nor 76.92%, so the mobile panel disagrees with its own desktop twin on the odds as well as on the label. Separately on 9058:4372 a stray 'Lower Or Same' with a capital O sits orphaned at 9061:15412 above the correct pair. REDRAW: the upper button on both 375 frames is the Higher call, and the two percentages need reconciling with the desktop pair.
Casino > Darts (per-difficulty multiplier sets)	frame-defect	supabase/functions/_shared/paytables.ts DARTS_RINGS (:109-117) and DARTS_PROBABILITY_WEIGHTS (:128-132); legend built in modules/skai-gaming/src/pages/play/DartsPageSections.tsx, pinned by tests/gaming/dartsMultiplierLegend.test.ts	/play/darts (src/App.tsx:1614)	FRAME DRAWS FOUR mutually contradictory six-value multiplier sets for one game. Easy 0.5x 0.8x 1.2x 1.5x 2.7x 8.5x (9411:7944, 7946, 7948, 7950, 7952, 7954 on frame 9411:7933). Medium 0.2x 0.5x 2.5x 3.6x 8.8x 63x (9411:7966, 7968, 7970, 7972, 7974, 7976 on 9411:7955), repeated on mobile at 9467:19561-19571 on 9455:19001. Hard 0.1x 0.5x 4.8x 9.6x 42x 500x (9411:7988, 7990, 7992, 7994, 7996, 7998 on 9411:7977), repeated on mobile at 9467:19640-19650 on 9467:19582. All of those are hidden=false. The fourth set - Easy's six values shuffled to 0.5x 8.5x 1.5x 0.8x 1.2x 2.7x - is duplicated inside every difficulty frame (9442:16850-16860, 9442:16744-16754, 9442:16759-16769, 9442:16774-16784, 9455:19079-19085, 9467:19607-19613) and every one of THOSE is hidden=true, so per the hidden-is-not-spec rule they are recorded but not counted as shipped. SYSTEM PAYS 0.2 / 0.3 / 0.65 / 1.55 / 3 / 8 - DARTS_RINGS - and difficulty is VARIANCE ONLY: DARTS_PROBABILITY_WEIGHTS reweights the same seven outcomes to about 95% RTP at easy, normal and hard, and the multipliers never move at any setting. So a per-difficulty paytable is not merely mis-valued, it is the wrong SHAPE for the rail. AUTHORITATIVE: the code, confirmed by settlements rather than by reading it - production points_game_rounds holds 19 real darts rounds whose distinct non-zero multiplier set is exactly {0.2, 0.3, 0.65, 1.55, 3, 8}, and not one of the eighteen values Figma draws has ever been paid to anyone. THE HARD FRAME THEREFORE ADVERTISES 500x AGAINST AN 8x RAIL, a 62x overstatement, on the surface whose entire job is to state the paytable. The build already prints the rail and is guarded by an INDEPENDENT oracle - dartsMultiplierLegend.test.ts imports DARTS_RINGS straight from the edge-function module and also pins that none of Figma's values can reappear. REDRAW: one legend, the rail's six values, shared by all three difficulties, with the difficulty control explained as changing how often each ring lands rather than what it pays. ECONOMICS UNTOUCHED by this lane.
Casino > Darts (standalone result column 9455:18169)	frame-defect	modules/skai-gaming/src/components/play/games/instant/DartsGame.tsx throwHistory strip keyed off RINGS_MAP; rail supabase/functions/_shared/paytables.ts DARTS_RINGS	/play/darts (src/App.tsx:1614)	FRAME DRAWS 9455:18169 'Frame 1000004124', a 66x356 TOP-LEVEL frame on page 9390:18294 holding six chips reading 0.5x / 8.5x / 1.5x / 0.8x / 1.2x / 2.7x at 9455:18172, 18174, 18176, 18178, 18180 and 18182. Checked explicitly: every one is hidden=false and no ancestor is hidden. That is what separates this from the duplicate sets buried inside the difficulty frames - this fabricated set ships VISIBLE and at TOP LEVEL, where a builder reads it as an approved standalone component rather than as leftover, which is how it survived earlier sweeps. SYSTEM DOES: this is the throw-history column, and it prints the settlement response's own multiplier for the ring each throw actually hit - DartsGame.tsx pushes from the response keyed off RINGS_MAP, so the values it can show are 0.2 / 0.3 / 0.65 / 1.55 / 3 / 8, plus 0x for a miss, newest first, empty until a real throw settles. AUTHORITATIVE: the code. The six drawn values are this frame's own legend row shuffled, i.e. a duplicated key rather than a history, and none of the six has ever been paid. The frame also has no chip for 0x although a miss is the single most common outcome on the rail (36-57% by difficulty; 11 of 19 production rounds), so the column as drawn could not represent a real session even if the numbers were right. The same shuffled column is embedded VISIBLE in the in-play frame 9433:16420 at 9442:16690-16700. REDRAW to the rail's values including 0x, or delete the standalone frame.
Casino > Blackjack (community wins, identical bet)	frame-defect	no implementing file - the feed is data-driven; recorded so the figure is not transcribed into a fixture	/play/blackjack (src/App.tsx:1432)	FRAME DRAWS five Community-wins rows, five different players, all with an IDENTICAL bet of $8,481.10 - and it is repeated on all four page cuts, 20 visible nodes with hidden=0: 9003:117673 / 117687 / 117701 / 117715 / 117729 on 9003:117337 (1440), 9003:119128 / 119142 / 119156 / 119170 / 119184 on 9003:118852 (768), 9003:119630 / 119644 / 119658 / 119672 / 119686 on 9003:119356 (768 alt), and 9003:120142 / 120156 / 120170 / 120184 / 120198 on 9003:119858 (375). SYSTEM DOES render this feed from real settlement rows, where five distinct users cannot share a stake to the cent. AUTHORITATIVE: the data and the no-mock-data rule - a production path never synthesises a win, a count or an amount, and when the source is empty the surface renders an explicit empty state rather than sample rows. What makes the diagnosis certain rather than a guess about coincidence is the neighbouring payout column, which DOES vary ($15,961.00 / $15,120.00 / $14,289.00 / $13,458.00 / $8,472.00) while the stake alone is frozen - a placeholder that one field was filled from and the other was not. RECORDED so the constant is not mistaken for a real sample and copied into a test fixture or an empty state, where it would then read as production data. Nothing to build; the redraw is to vary the column or mark it as placeholder.
Casino > Blackjack (bet-panel balance in SKAI)	frame-defect	modules/skai-gaming/src/services/gaming/realMoneyPlay.ts isSkaiBettingAvailable (:136) and isCurrencyEnabled (:147); display mapping tokenDisplaySymbol	/play/blackjack (src/App.tsx:1432)	FRAME DRAWS the bet panel's balance row as 'Balance: 100.11 SKAI'. Ancestry checked rather than assumed: 9003:117447 sits in 'balance' (9003:117446) inside Frame 354 under bet-panel Frame 658, not in page chrome. Same node on seven frames, all visible: 9003:117447 (9003:117337), 9003:119043 (9003:118852), 9003:119545 (9003:119356), 9178:9832 (9003:119858), 9178:4077 (9178:4037 Mid Game button actions), 9178:8490 (9178:8446 Side Bet Tab), 9178:10534 (9178:10465 Side Bet Mobile). SYSTEM DOES NOT allow SKAI to be the selected bet currency at all - isSkaiBettingAvailable() is a hard 'return false', and isCurrencyEnabled routes SKAI through it. POINTS and sUSD only, and sUSD DISPLAYS as USD through tokenDisplaySymbol, never as a rename. AUTHORITATIVE: the code, and the gate is deliberate rather than an oversight - SKAI_NOT_LAUNCHED_REASON at :132 records the reason as 'not launched yet'. A bet-panel balance denominated in SKAI draws a state the gate makes unreachable. REDRAW to POINTS or USD. A CORRECTION TO THE STANDING BRIEF, which named '100.11 SKAI / 0.01 SKAI' together: the eighteen '0.01 SKAI' nodes on this page are NOT part of this defect and this lane REJECTED them. Sixteen are hidden=true and therefore not spec; the two that are visible (9003:119030 on 9003:118852 and 9003:119532 on 9003:119356) sit in a swap card, ancestry Frame 667 > swap > Sell > signals > card, not in a bet panel - and SKAI is a real swappable token even though it is not a bettable one, so a swap widget quoting it contradicts nothing.
Casino > Price Grid (10030:30838 names three games)	frame-defect	modules/skai-gaming/src/components/play/games/price-grid/PriceGridGame.tsx; page shell modules/skai-gaming/src/pages/play/PlayPriceGrid.tsx	/play/price-grid (src/App.tsx:1718)	FRAME DRAWS three different games at once. On 10030:30838 (1440x3294) the page H1 reads 'Price Grid' (10030:30848, 32px), the details-card title reads 'Blackjack' (10030:31148, 24px, parent 'title'), the hero card reads 'Baccarat' (10030:31141, 24px), the tags are CARD + CASINO (I10030:31151, I10030:31152) and the blurb at 10030:31153 is Baccarat's verbatim - 'Bet on the Player or the Banker and whichever hand comes closest to nine'. All visible. SYSTEM DOES: /play/price-grid mounts PriceGridGame - tiles called against a live price chart, an ARCADE title with no cards anywhere in its component directory. AUTHORITATIVE: the code, corroborated by the sibling frame. 10030:39086 (1440x3567) is the finished cut and is self-consistent - 'Price Grid' at 10030:39096, 10030:39277 and 10030:39284, tags ARCADE + CASINO, and the real Price Grid blurb at 10030:39289. A CORRECTION TO THE PRIOR CATALOG ROW, measured live 2026-08-26: status.wave2.games-pagesections.tsv states that 10030:30838's details card 'still reads H1 Blackjack' in a way that reads as the page title being wrong too. It is not - the PAGE H1 now reads 'Price Grid'; only the 24px details-card title still says Blackjack. The frame is HALF-repaired, not wholly stale, which matters because a builder checking only the page title would conclude it had been fixed. ANYONE BUILDING FROM 10030:30838 SHIPS A PAGE TITLED PRICE GRID, TAGGED AS A CARD GAME, WITH A BLACKJACK CARD TITLE, DESCRIBING BACCARAT. The mobile frame 9907:8770 is half-repaired the same way - title 'Price Grid' (9907:9052) and tags ARCADE + CASINO over a hero card still reading 'BACCARAT' (9907:9047). REDRAW or delete 10030:30838; build from 10030:39086.
Casino > Price Grid (Fun Mode and Blackjack community wins)	frame-defect	modules/skai-gaming/src/pages/play/blackjackPageContent.ts:40, chickenPageContent.ts:22, coinflipPageContent.ts:38, crashPageContent.ts:65, dartsPageContent.ts:22 - the same invitation dropped by precedent on five other game pages	/play/price-grid (src/App.tsx:1718)	FRAME DRAWS, on ALL THREE Price Grid page frames, a right-hand block reading 'New to crypto casinos? Try Blackjack in Fun Mode and join our vibrant online community today!' - 10030:31155 on 10030:30838, 10030:39291 on 10030:39086, 9907:9061 on 9907:8770, all visible - and every Community-wins row on all three names the game as 'Blackjack': 10030:31184 / 31198 / 31212 / 31226 / 31240, 10030:39320 / 39334 / 39348 / 39362 / 39376, and 9907:9085 / 9099 / 9113 / 9127 / 9141. SYSTEM DOES NOT have a Fun, Practice or Demo mode on any title - there is no such route, feature flag or rail anywhere in the tree, and the identical invitation was deliberately dropped rather than reworded on five other game pages, each with the decision recorded in the content file. The feed on /play/price-grid is also the Price Grid feed, not Blackjack's. AUTHORITATIVE: the code. THIS ROW EXISTS SEPARATELY FROM THE IDENTITY ROW ABOVE BECAUSE IT LANDS ON THE CANONICAL CUT TOO: 10030:39086 is the frame the catalog tells people to build from, and it is right about its identity while still being wrong about its copy - so 'build from 39086' is not sufficient guidance on its own and would ship a false product claim plus a wrong-game feed. REDRAW: drop the Fun Mode line on all three, and name the feed rows for the game whose page they sit on.
Casino > Rock Paper Scissors (mobile category tag)	frame-defect	modules/skai-gaming/src/pages/play/rockPaperScissorsPageContent.ts:53 (tags), with the contradiction and its resolution recorded in the comment at :46	/play/rock-paper-scissors (src/App.tsx:1680)	FRAME DRAWS two contradictory category tags for the same game with no tiebreak inside Figma. Desktop 9907:1595 tags ARCADE + CASINO (I9907:1908, I9907:1909); mobile 9907:2356 tags CARD + CASINO (I9907:2641, I9907:2642). All four visible. SYSTEM SHIPS ARCADE + CASINO. AUTHORITATIVE: the code, and this is not a lane's preference asserted over a designer's - rockPaperScissorsPageContent.ts:46 already names these exact four node ids, records that desktop and mobile disagree, and resolves to ARCADE, so the decision predates this sweep and is documented at the point of use. The merits agree with the precedent: Rock Paper Scissors has no card surface anywhere in RockPaperScissorsGame.tsx, and every other instant title in this file (bingo, chicken, coinflip, crash, darts, fortune-wheel, keno, limbo, mines, plinko, scratchers, towers) is tagged ARCADE + CASINO, so CARD is the outlier on one cut of one game. REDRAW: I9907:2641 to ARCADE. Recorded as frame-defect rather than left as a live contradiction so the next lane that opens the mobile frame does not re-open a settled question.
