# key	status	primaryFile	route	reason	bp
Outcome card up [8652-105738]	done	src/components/predict/detail/MarketOutcomeBanner.tsx	/predict/market/:marketType/:marketId	Shell read on THIS node, not rolled up: 432x243, cornerRadius 24 on all four, fill #122524 at paint opacity 1 and node opacity 1, NO stroke on any side, padding 48 top / 16 right / 48 bottom / 16 left, itemSpacing 48 INERT because the card holds one child, drop shadow blur 80 offset y+10 black at 25% spread 0 visible. Interior read on this card too, at 8652:105814: the column is 400x147 VERTICAL gap 16 counterAxis CENTER; its chart slot is 85 square holding an 85 ellipse stroked 2.0 with an ANGULAR gradient #FFFFFF alpha 1 at position 0, #56C7F3 alpha 1 at 0.2212 and #56C7F3 alpha 0 at 1, and a tick vector 35 x 24.35 at (25,30) stroked #56C7F3 at 2.0; the text block is 400x46 VERTICAL gap 8 counterAxis CENTER, headline Manrope Regular 18/22 at -4% CENTER in #17F9B4 over a sub-line Mulish Regular 14/16 at -4% CENTER in #95A09F. The code resolves to those numbers at 1025 and holds the sheet values through 1023: ring 54 to 85, sub-line 12/14 to 14/16 as a pair, padding 20/24 to 48/48, radius 16-top-24-bottom to 24 all round, the top rule dropped, the shadow flipped from y-10 to y+10, and the ring mask at 97.65% draws 2.35% of the diameter, which is 1.27 in the 54 slot and 2.0 in the 85 one. The tick is one viewBox 0 0 54 54 path M16 26.5 23.5 34 38 19 at stroke 1.27: scaled by 85/54 that is 34.63 x 23.61 at (25.2, 29.9) stroked 2.0, which is the frame vector to two decimal places. PROMOTED. The single hold this row carried was the ring tone - the code stroked it in the winning side colour where every card draws the same white-into-#56C7F3 sweep with a solid #56C7F3 tick on the up and the down card alike. That is now shipped as the conic gradient above, so the outcome colour read sits on the headline where the frame puts it. One divergence is recorded and KEPT rather than taken: the frame draws ONE sub-line joining question and window and the card draws three, adding the close/resolve stamp and the claim sentence, which is why it stands taller than 243. Deleting them would take away the only place a holder is told the position is claimable, and the standing ruling is to keep and restyle what a frame omits rather than read its silence as a spec.	desktop=done
Outcome card up [8656-21090]	done	src/components/predict/detail/MarketOutcomeBanner.tsx	/predict/market/:marketType/:marketId	Shell read on THIS node, not rolled up: 432x243, cornerRadius 24 on all four, fill #122524 at paint opacity 1 and node opacity 1, NO stroke on any side, padding 48 top / 16 right / 48 bottom / 16 left, itemSpacing 48 INERT because the card holds one child, drop shadow blur 80 offset y+10 black at 25% spread 0 visible. Interior read on this card too, at 8656:21091: the column is 400x147 VERTICAL gap 16 counterAxis CENTER; its chart slot is 85 square holding an 85 ellipse stroked 2.0 with an ANGULAR gradient #FFFFFF alpha 1 at position 0, #56C7F3 alpha 1 at 0.2212 and #56C7F3 alpha 0 at 1, and a tick vector 35 x 24.35 at (25,30) stroked #56C7F3 at 2.0; the text block is 400x46 VERTICAL gap 8 counterAxis CENTER, headline Manrope Regular 18/22 at -4% CENTER in #17F9B4 over a sub-line Mulish Regular 14/16 at -4% CENTER in #95A09F. The code resolves to those numbers at 1025 and holds the sheet values through 1023: ring 54 to 85, sub-line 12/14 to 14/16 as a pair, padding 20/24 to 48/48, radius 16-top-24-bottom to 24 all round, the top rule dropped, the shadow flipped from y-10 to y+10, and the ring mask at 97.65% draws 2.35% of the diameter, which is 1.27 in the 54 slot and 2.0 in the 85 one. The tick is one viewBox 0 0 54 54 path M16 26.5 23.5 34 38 19 at stroke 1.27: scaled by 85/54 that is 34.63 x 23.61 at (25.2, 29.9) stroked 2.0, which is the frame vector to two decimal places. PROMOTED. The single hold this row carried was the ring tone - the code stroked it in the winning side colour where every card draws the same white-into-#56C7F3 sweep with a solid #56C7F3 tick on the up and the down card alike. That is now shipped as the conic gradient above, so the outcome colour read sits on the headline where the frame puts it. One divergence is recorded and KEPT rather than taken: the frame draws ONE sub-line joining question and window and the card draws three, adding the close/resolve stamp and the claim sentence, which is why it stands taller than 243. Deleting them would take away the only place a holder is told the position is claimable, and the standing ruling is to keep and restyle what a frame omits rather than read its silence as a spec.	desktop=done
Outcome card up [10312-16873]	done	src/components/predict/detail/MarketOutcomeBanner.tsx	/predict/market/:marketType/:marketId	Shell read on THIS node, not rolled up: 432x243, cornerRadius 24 on all four, fill #122524 at paint opacity 1 and node opacity 1, NO stroke on any side, padding 48 top / 16 right / 48 bottom / 16 left, itemSpacing 48 INERT because the card holds one child, drop shadow blur 80 offset y+10 black at 25% spread 0 visible. Interior read on this card too, at 10312:16874: the column is 400x147 VERTICAL gap 16 counterAxis CENTER; its chart slot is 85 square holding an 85 ellipse stroked 2.0 with an ANGULAR gradient #FFFFFF alpha 1 at position 0, #56C7F3 alpha 1 at 0.2212 and #56C7F3 alpha 0 at 1, and a tick vector 35 x 24.35 at (25,30) stroked #56C7F3 at 2.0; the text block is 400x46 VERTICAL gap 8 counterAxis CENTER, headline Manrope Regular 18/22 at -4% CENTER in #17F9B4 over a sub-line Mulish Regular 14/16 at -4% CENTER in #95A09F. The code resolves to those numbers at 1025 and holds the sheet values through 1023: ring 54 to 85, sub-line 12/14 to 14/16 as a pair, padding 20/24 to 48/48, radius 16-top-24-bottom to 24 all round, the top rule dropped, the shadow flipped from y-10 to y+10, and the ring mask at 97.65% draws 2.35% of the diameter, which is 1.27 in the 54 slot and 2.0 in the 85 one. The tick is one viewBox 0 0 54 54 path M16 26.5 23.5 34 38 19 at stroke 1.27: scaled by 85/54 that is 34.63 x 23.61 at (25.2, 29.9) stroked 2.0, which is the frame vector to two decimal places. PROMOTED. The single hold this row carried was the ring tone - the code stroked it in the winning side colour where every card draws the same white-into-#56C7F3 sweep with a solid #56C7F3 tick on the up and the down card alike. That is now shipped as the conic gradient above, so the outcome colour read sits on the headline where the frame puts it. One divergence is recorded and KEPT rather than taken: the frame draws ONE sub-line joining question and window and the card draws three, adding the close/resolve stamp and the claim sentence, which is why it stands taller than 243. Deleting them would take away the only place a holder is told the position is claimable, and the standing ruling is to keep and restyle what a frame omits rather than read its silence as a spec.	desktop=done
Outcome card up [10312-16881]	done	src/components/predict/detail/MarketOutcomeBanner.tsx	/predict/market/:marketType/:marketId	Shell read on THIS node, not rolled up: 432x243, cornerRadius 24 on all four, fill #122524 at paint opacity 1 and node opacity 1, NO stroke on any side, padding 48 top / 16 right / 48 bottom / 16 left, itemSpacing 48 INERT because the card holds one child, drop shadow blur 80 offset y+10 black at 25% spread 0 visible. Interior read on this card too, at 10312:16882: the column is 400x147 VERTICAL gap 16 counterAxis CENTER; its chart slot is 85 square holding an 85 ellipse stroked 2.0 with an ANGULAR gradient #FFFFFF alpha 1 at position 0, #56C7F3 alpha 1 at 0.2212 and #56C7F3 alpha 0 at 1, and a tick vector 35 x 24.35 at (25,30) stroked #56C7F3 at 2.0; the text block is 400x46 VERTICAL gap 8 counterAxis CENTER, headline Manrope Regular 18/22 at -4% CENTER in #17F9B4 over a sub-line Mulish Regular 14/16 at -4% CENTER in #95A09F. The code resolves to those numbers at 1025 and holds the sheet values through 1023: ring 54 to 85, sub-line 12/14 to 14/16 as a pair, padding 20/24 to 48/48, radius 16-top-24-bottom to 24 all round, the top rule dropped, the shadow flipped from y-10 to y+10, and the ring mask at 97.65% draws 2.35% of the diameter, which is 1.27 in the 54 slot and 2.0 in the 85 one. The tick is one viewBox 0 0 54 54 path M16 26.5 23.5 34 38 19 at stroke 1.27: scaled by 85/54 that is 34.63 x 23.61 at (25.2, 29.9) stroked 2.0, which is the frame vector to two decimal places. PROMOTED. The single hold this row carried was the ring tone - the code stroked it in the winning side colour where every card draws the same white-into-#56C7F3 sweep with a solid #56C7F3 tick on the up and the down card alike. That is now shipped as the conic gradient above, so the outcome colour read sits on the headline where the frame puts it. One divergence is recorded and KEPT rather than taken: the frame draws ONE sub-line joining question and window and the card draws three, adding the close/resolve stamp and the claim sentence, which is why it stands taller than 243. Deleting them would take away the only place a holder is told the position is claimable, and the standing ruling is to keep and restyle what a frame omits rather than read its silence as a spec.	desktop=done
Outcome card - down [8652-105830]	done	src/components/predict/detail/MarketOutcomeBanner.tsx	/predict/market/:marketType/:marketId	Shell read on THIS node, not rolled up: 432x243, cornerRadius 24 on all four, fill #122524 at paint opacity 1 and node opacity 1, NO stroke on any side, padding 48 top / 16 right / 48 bottom / 16 left, itemSpacing 48 INERT because the card holds one child, drop shadow blur 80 offset y+10 black at 25% spread 0 visible. Interior read on this card too, at 8652:105831: the column is 400x147 VERTICAL gap 16 counterAxis CENTER; its chart slot is 85 square holding an 85 ellipse stroked 2.0 with an ANGULAR gradient #FFFFFF alpha 1 at position 0, #56C7F3 alpha 1 at 0.2212 and #56C7F3 alpha 0 at 1, and a tick vector 35 x 24.35 at (25,30) stroked #56C7F3 at 2.0; the text block is 400x46 VERTICAL gap 8 counterAxis CENTER, headline Manrope Regular 18/22 at -4% CENTER in #FF574A over a sub-line Mulish Regular 14/16 at -4% CENTER in #95A09F. The code resolves to those numbers at 1025 and holds the sheet values through 1023: ring 54 to 85, sub-line 12/14 to 14/16 as a pair, padding 20/24 to 48/48, radius 16-top-24-bottom to 24 all round, the top rule dropped, the shadow flipped from y-10 to y+10, and the ring mask at 97.65% draws 2.35% of the diameter, which is 1.27 in the 54 slot and 2.0 in the 85 one. The tick is one viewBox 0 0 54 54 path M16 26.5 23.5 34 38 19 at stroke 1.27: scaled by 85/54 that is 34.63 x 23.61 at (25.2, 29.9) stroked 2.0, which is the frame vector to two decimal places. PROMOTED. The single hold this row carried was the ring tone - the code stroked it in the winning side colour where every card draws the same white-into-#56C7F3 sweep with a solid #56C7F3 tick on the up and the down card alike. That is now shipped as the conic gradient above, so the outcome colour read sits on the headline where the frame puts it. One divergence is recorded and KEPT rather than taken: the frame draws ONE sub-line joining question and window and the card draws three, adding the close/resolve stamp and the claim sentence, which is why it stands taller than 243. Deleting them would take away the only place a holder is told the position is claimable, and the standing ruling is to keep and restyle what a frame omits rather than read its silence as a spec.	desktop=done
Outcome card - down [8656-21098]	done	src/components/predict/detail/MarketOutcomeBanner.tsx	/predict/market/:marketType/:marketId	Shell read on THIS node, not rolled up: 432x243, cornerRadius 24 on all four, fill #122524 at paint opacity 1 and node opacity 1, NO stroke on any side, padding 48 top / 16 right / 48 bottom / 16 left, itemSpacing 48 INERT because the card holds one child, drop shadow blur 80 offset y+10 black at 25% spread 0 visible. Interior read on this card too, at 8656:21099: the column is 400x147 VERTICAL gap 16 counterAxis CENTER; its chart slot is 85 square holding an 85 ellipse stroked 2.0 with an ANGULAR gradient #FFFFFF alpha 1 at position 0, #56C7F3 alpha 1 at 0.2212 and #56C7F3 alpha 0 at 1, and a tick vector 35 x 24.35 at (25,30) stroked #56C7F3 at 2.0; the text block is 400x46 VERTICAL gap 8 counterAxis CENTER, headline Manrope Regular 18/22 at -4% CENTER in #FF574A over a sub-line Mulish Regular 14/16 at -4% CENTER in #95A09F. The code resolves to those numbers at 1025 and holds the sheet values through 1023: ring 54 to 85, sub-line 12/14 to 14/16 as a pair, padding 20/24 to 48/48, radius 16-top-24-bottom to 24 all round, the top rule dropped, the shadow flipped from y-10 to y+10, and the ring mask at 97.65% draws 2.35% of the diameter, which is 1.27 in the 54 slot and 2.0 in the 85 one. The tick is one viewBox 0 0 54 54 path M16 26.5 23.5 34 38 19 at stroke 1.27: scaled by 85/54 that is 34.63 x 23.61 at (25.2, 29.9) stroked 2.0, which is the frame vector to two decimal places. PROMOTED. The single hold this row carried was the ring tone - the code stroked it in the winning side colour where every card draws the same white-into-#56C7F3 sweep with a solid #56C7F3 tick on the up and the down card alike. That is now shipped as the conic gradient above, so the outcome colour read sits on the headline where the frame puts it. One divergence is recorded and KEPT rather than taken: the frame draws ONE sub-line joining question and window and the card draws three, adding the close/resolve stamp and the claim sentence, which is why it stands taller than 243. Deleting them would take away the only place a holder is told the position is claimable, and the standing ruling is to keep and restyle what a frame omits rather than read its silence as a spec.	desktop=done
Outcome card - down [10312-16889]	done	src/components/predict/detail/MarketOutcomeBanner.tsx	/predict/market/:marketType/:marketId	Shell read on THIS node, not rolled up: 432x243, cornerRadius 24 on all four, fill #122524 at paint opacity 1 and node opacity 1, NO stroke on any side, padding 48 top / 16 right / 48 bottom / 16 left, itemSpacing 48 INERT because the card holds one child, drop shadow blur 80 offset y+10 black at 25% spread 0 visible. Interior read on this card too, at 10312:16890: the column is 400x147 VERTICAL gap 16 counterAxis CENTER; its chart slot is 85 square holding an 85 ellipse stroked 2.0 with an ANGULAR gradient #FFFFFF alpha 1 at position 0, #56C7F3 alpha 1 at 0.2212 and #56C7F3 alpha 0 at 1, and a tick vector 35 x 24.35 at (25,30) stroked #56C7F3 at 2.0; the text block is 400x46 VERTICAL gap 8 counterAxis CENTER, headline Manrope Regular 18/22 at -4% CENTER in #FF574A over a sub-line Mulish Regular 14/16 at -4% CENTER in #95A09F. The code resolves to those numbers at 1025 and holds the sheet values through 1023: ring 54 to 85, sub-line 12/14 to 14/16 as a pair, padding 20/24 to 48/48, radius 16-top-24-bottom to 24 all round, the top rule dropped, the shadow flipped from y-10 to y+10, and the ring mask at 97.65% draws 2.35% of the diameter, which is 1.27 in the 54 slot and 2.0 in the 85 one. The tick is one viewBox 0 0 54 54 path M16 26.5 23.5 34 38 19 at stroke 1.27: scaled by 85/54 that is 34.63 x 23.61 at (25.2, 29.9) stroked 2.0, which is the frame vector to two decimal places. PROMOTED. The single hold this row carried was the ring tone - the code stroked it in the winning side colour where every card draws the same white-into-#56C7F3 sweep with a solid #56C7F3 tick on the up and the down card alike. That is now shipped as the conic gradient above, so the outcome colour read sits on the headline where the frame puts it. One divergence is recorded and KEPT rather than taken: the frame draws ONE sub-line joining question and window and the card draws three, adding the close/resolve stamp and the claim sentence, which is why it stands taller than 243. Deleting them would take away the only place a holder is told the position is claimable, and the standing ruling is to keep and restyle what a frame omits rather than read its silence as a spec.	desktop=done
Outcome card - down [10312-16897]	done	src/components/predict/detail/MarketOutcomeBanner.tsx	/predict/market/:marketType/:marketId	Shell read on THIS node, not rolled up: 432x243, cornerRadius 24 on all four, fill #122524 at paint opacity 1 and node opacity 1, NO stroke on any side, padding 48 top / 16 right / 48 bottom / 16 left, itemSpacing 48 INERT because the card holds one child, drop shadow blur 80 offset y+10 black at 25% spread 0 visible. Interior read on this card too, at 10312:16898: the column is 400x147 VERTICAL gap 16 counterAxis CENTER; its chart slot is 85 square holding an 85 ellipse stroked 2.0 with an ANGULAR gradient #FFFFFF alpha 1 at position 0, #56C7F3 alpha 1 at 0.2212 and #56C7F3 alpha 0 at 1, and a tick vector 35 x 24.35 at (25,30) stroked #56C7F3 at 2.0; the text block is 400x46 VERTICAL gap 8 counterAxis CENTER, headline Manrope Regular 18/22 at -4% CENTER in #FF574A over a sub-line Mulish Regular 14/16 at -4% CENTER in #95A09F. The code resolves to those numbers at 1025 and holds the sheet values through 1023: ring 54 to 85, sub-line 12/14 to 14/16 as a pair, padding 20/24 to 48/48, radius 16-top-24-bottom to 24 all round, the top rule dropped, the shadow flipped from y-10 to y+10, and the ring mask at 97.65% draws 2.35% of the diameter, which is 1.27 in the 54 slot and 2.0 in the 85 one. The tick is one viewBox 0 0 54 54 path M16 26.5 23.5 34 38 19 at stroke 1.27: scaled by 85/54 that is 34.63 x 23.61 at (25.2, 29.9) stroked 2.0, which is the frame vector to two decimal places. PROMOTED. The single hold this row carried was the ring tone - the code stroked it in the winning side colour where every card draws the same white-into-#56C7F3 sweep with a solid #56C7F3 tick on the up and the down card alike. That is now shipped as the conic gradient above, so the outcome colour read sits on the headline where the frame puts it. One divergence is recorded and KEPT rather than taken: the frame draws ONE sub-line joining question and window and the card draws three, adding the close/resolve stamp and the claim sentence, which is why it stands taller than 243. Deleting them would take away the only place a holder is told the position is claimable, and the standing ruling is to keep and restyle what a frame omits rather than read its silence as a spec.	desktop=done
Frame 430 [10509-19810]	partial	src/components/predict/detail/RelatedEvents.tsx	/predict/market/:marketType/:marketId	THE 375 CUT, re-read on the nodes rather than carried. Module 343x244, no fill, no stroke, radius 0, padding 0, VERTICAL gap 16. Heading row 343x20 gap 8 SPACE_BETWEEN counterAxis CENTER; heading Manrope Regular 14/18 at -4% #FFFFFF; nav 102x20 gap 16 with All/5M/30M in Manrope Regular 12/16 at -4%, the pressed one #FFFFFF on a 29x20 box filled #123F3C at radius 4 padded 2/8, the other two #95A09F. Row list 343x208 gap 8. Row 343x46 padded 6/0/6/0 wrapping a 343x34 line at gap 8: an artwork tile 34 square at radius 8 with a 1px #123F3C edge clipping its contents, then a 301x34 block at gap 8 counterAxis CENTER holding a 119-wide description column at gap 4 and a 174-wide right column aligned MAX. Title Mulish Regular 12/16; sub-line 10/14 with the volume and parens #95A09F and the parenthesised countdown at gap 2; chance Mulish Regular 14/16 #FFFFFF; delta 12/14 #FF574A. All at -4%. THE TILE IS NOW DRAWN - the hold that no class can step TokenIcon is answered by two elements of which exactly one is laid out, the same shape the page header already uses. Frame 239 spaces the tile from the rest and Frame 235 spaces the description from the chance, and the two are DIFFERENT numbers at the rail - 8/8/14 against a flat 8 - so the single flat row the module shipped carried the tile gap into the text gap from 1024 up. Both are now built as two levels. The nav labels change FAMILY, not only size: the six buttons at 343 and 708 are Manrope Regular 12/16 at -4% and the three at 432 are Mulish Regular 14/18, where the module drew Mulish 14/18 everywhere. The heading row is SPACE_BETWEEN with a minimum gap of 8 at every width against a flat 16, and its wrapper pads 12 on the right only at the rail. STILL PARTIAL for one node: icons/action, a 16x16 instance holding a 7.06 x 12.71 chevron, is visible in all three heading rows and is not drawn, because it names no destination and an icon that opens nothing is worse than the gap. The tile also carries the frame geometry but not the frame subject - the frame fills it with a photograph over a black plate and there is no artwork pipeline or image field, so it draws the question/category resolver on Green Coal 300, the plate the page header tile already sits on.	mobile=partial
Frame 430 [10654-195287]	partial	src/components/predict/detail/RelatedEvents.tsx	/predict/market/:marketType/:marketId	THE 768 CUT, read independently on its own nodes. Module 708x244, no fill, no stroke, radius 0, padding 0, gap 16. Heading row 708x20 gap 8 SPACE_BETWEEN; heading Manrope Regular 14 on a line box of 18.05 pixels against the exact 18 at 343 - a nudge, not a step, and shipped as 18. Nav 102x20 gap 16, labels Manrope Regular 12/16 at -4%, pressed box 29x20 #123F3C radius 4 padded 2/8. Rows 708x46 padded 6/0/6/0, inner line gap 8, tile 34 square radius 8 with the 1px #123F3C edge, description 139 wide at gap 4, right column 519 aligned MAX. Only the TYPE moves against the 343 cut: title Mulish Regular 14/16 against 12/16 and chance 16/20 against 14/16, while the sub-line holds 10/14 and the delta holds 12/14. THE TILE IS NOW DRAWN at 34, sharing the base cut with 343 because both boards read 34. Frame 239 spaces the tile from the rest and Frame 235 spaces the description from the chance, and the two are DIFFERENT numbers at the rail - 8/8/14 against a flat 8 - so the single flat row the module shipped carried the tile gap into the text gap from 1024 up. Both are now built as two levels. The nav labels change FAMILY, not only size: the six buttons at 343 and 708 are Manrope Regular 12/16 at -4% and the three at 432 are Mulish Regular 14/18, where the module drew Mulish 14/18 everywhere. The heading row is SPACE_BETWEEN with a minimum gap of 8 at every width against a flat 16, and its wrapper pads 12 on the right only at the rail. STILL PARTIAL for one node: icons/action, a 16x16 instance holding a 7.06 x 12.71 chevron, is visible in all three heading rows and is not drawn, because it names no destination and an icon that opens nothing is worse than the gap. The tile also carries the frame geometry but not the frame subject - the frame fills it with a photograph over a black plate and there is no artwork pipeline or image field, so it draws the question/category resolver on Green Coal 300, the plate the page header tile already sits on.	tablet=partial
