10272-4179	partial	-	SOURCE-verified against node data, not render-verified: the 1440 cut's section 10272:4459 read as code - tabs 14/18 on gap 24 with the 84 underline, body pt32 px16 pb16, card 195x277 r16 on a 40 gap to one 719 column, title 24/28, chips Mulish 11/14, paragraphs 16/22 with the list in the block, wins Bold 18/24 + 140 pill, header 12/16, rows 40h - and the strip 10272:4436 54h with 13.333 glyphs, 20 expand, 14/18 link + 24 shield; the shelf order Dice/Crash/Hi-Lo/Blackjack/Chicken/Darts/Scratchers is pinned by safariSlotsPageSections.test.tsx. Copy and certified figures pinned by the same suite (19 tests green).
10272-3834	partial	-	SOURCE-verified against the 768 cut read as code, not render-verified: strip 52h, tabs 12/16 on gap 24 with the 72 underline, card 120x170 r9.843 on a 24 gap, title 18/22, collection 12/16, chips Mulish 12/14, paragraphs 14/18, wins Bold 14/18 with the 14/18 pill, header 10/14 + 12/16, rows 36h with game 12/16 and time/user Mulish 12/14 - each written as an md: step in SafariSlotsPageSections.tsx.
11930-45998	partial	-	SOURCE-verified against the 375 rebuild's section 11930:46132 and strip 11930:46111 read as code, not render-verified: strip 54h px16 with 16 / 30 / 15.129 glyphs and a 12px link (test-pinned), tabs 12/14 on gap 16 with the 69 underline, body pt12 px16 pb20 gap 24, card 76.268x108 r6 on a 10 gap, title 18/22, collection 12/14, chips Mulish 10/14, paragraphs 12/14, wins Bold 14/18 + 14/16 pill, and the three-column Rank/User/Payout table on 8/6 padding in Mulish 12/14 on Green Coal 200 - all in the code under md:hidden / <md classes.
10329-11088	partial	-	SOURCE-verified skin numbers against the desktop Home node data, not render-verified (the engine is slots-cosmic's and no browser ran): grid 412.44/200.47 375.11x312.29 (= panel 453/160 412x343 at 0.91047 +54.8), bar 371.47/525.51 457.06x58.27 (= 408/517 502x64), logo re-boxed to 482.55/112.16 236.72x65.55 (= 11958:6191 260x72 at 530/63), rig offsets 0 / (23.6,-163.44) from the body and head centres, palette bar #280C09 win/accent #FFC385 scrim rgba(29,7,5,.8). definition.test.ts pins the grid box and the rig.
11930-46945	partial	-	SOURCE-verified portrait skin numbers against the 375 Home rebuild, not render-verified: grid 61.7/211.06 251.1x209.06 (= 40.927 cells on 1.107 centred at 187.25/232.09 on the 375x500 panel, +83.5 on the 667 stage), bar 103/529.5 168x32 (= the readout row at top 446), logo re-boxed to 112/155.5 148x41 (= 11962:7280), character scale 0 because the frame draws no explorer.
10329-11218	partial	-	Untamed's bar, built 2026-09-16 (wave46-play-slots, b1f51430) against wave 45's live read; not re-read this pass. This is the cut that forced the readout face and the readout FILL to be two declarations rather than one: 10329:11228 writes $419.12 in Mouse Memoirs 22/18, Hooked's family at Hooked's size, on grad-gold, which is Starbound's fill, so a per-skin colour alone would have drawn Bitcount here and called it matched. SAFARI_SKIN.readoutFace is {Mouse Memoirs, gold, 22} with NO portraitSize: 11930:46945's readout row has never been measured, so the engine's recorded 12 stands there instead of a 16 copied off Hooked, and readoutFace.test.ts pins the omission so it cannot be filled in by analogy later. Wave 45's paint untouched: rgba(40,12,9,.8) through fillAlpha, inner drop 0/3/0 #1D0705, outer drop this bar's OWN fill at .44, coin 10329:11240. PARTIAL: Mouse Memoirs is not fetched by index.html. No browser ran.
10329-11218	match	-	Untamed HUD. Re-measured 2026-09-17 (wave48-play-slots, 7e1c9b4f) and the wave 46 residual is CLOSED, though not by the thing that was expected to close it. index.html does now link all six display families, and that was necessary and not sufficient: a linked Google Fonts stylesheet DECLARES an @font-face, and the browser fetches the file only when a RENDERED ELEMENT asks for the family. Phaser draws this bar on a canvas, and a canvas pulls no webfont, so the readouts still resolved the stack's next entry on a cold load. slots/engine/fonts.ts now asks document.fonts for the four kind-stack families plus the running skin's face, inside the same Promise.all as the engine's dynamic imports and raced against a 1200ms deadline, BEFORE the game is constructed - a Phaser Text renders once and keeps its bitmap, so a face that lands after a readout is drawn never reaches the player. Nothing blocks on it; a face that misses the window falls through the CSS stack. fonts.test.ts pins both ends, including that index.html links every family the engine names. No browser ran. The cut that makes the face and the fill TWO declarations: 10329:11228 writes $419.12 in Mouse Memoirs 22/18 - Hooked's family at Hooked's size - on grad-gold, which is Starbound's fill, so a readoutFace carrying only a colour would have drawn Bitcount here and called it matched. SAFARI_SKIN.readoutFace {Mouse Memoirs, gold, 22} with NO portraitSize, deliberately: 11930:46945 has never been measured, so the engine's recorded 12 stands rather than a 16 copied off Hooked, and readoutFace.test.ts pins the omission. Wave 45's paint untouched: rgba(40,12,9,.8) through fillAlpha, inner drop 0/3/0 #1D0705, outer drop this bar's OWN fill at .44, coin 10329:11240.
10285-15783	match	-	Untamed desktop load screen, read live 2026-09-21 (wave56-slots-hooked-untamed, get_metadata on the frame + get_design_context on Overlay 10285:16018) and BUILT the same pass at ae601809. SAFARI_SKIN.boot.landscape now carries the board own boxes - crest 11958:6179 486x134 at (413,225), Presents in 36 centred on 658 top 111, plank 10285:15811 263.207x39 at (527.396,434) wired through skin.loadBar to assets/plank.webp, groove 10285:15812 227x17.5 at (545,445), Loading in 22 centred on 659 top 486 - where BootScene had been drawing Starbound entire: 392x185 crest at (463,208), 256.167x40 plate, 188x15 track, 30px knob. No knob and no crest drop on this board, both said by the absence of a key, which is only possible because boot is a whole record per orientation. TM 11958:6180 at (887,229) 17x26 in 20 with rotate a measured 0, not Hooked 11.27deg tilt. loadBarPaint from the two shipped exports: groove flat #280C09 (loadbar-back.svg), progress flat #F2B05A under an unblurred #FFCA94 lip (loadbar-active.svg); shadow deliberately omitted because the board only drop belongs to the progress and the engine paints shadow under the whole track once a groove is declared. loadInk gold, loadTint #001615 at .44 written though it equals the fallback. Eleven tests green in safari-slots/definition.test.ts. No browser ran; measured against the node data and the source.
11930-46622	match	-	Untamed phone load screen, read live 2026-09-21 (get_metadata on the frame + get_design_context on Overlay 11930:46717) and BUILT at ae601809 as SAFARI_SKIN.boot.portrait. The board is FULL BLEED - a 375x500 Overlay at (0,0) with no gutter - and the engine portrait panel is 347 centred in a 375 stage, so every x here is the board x less 14 and the y is unchanged, both panels being 500 tall; definition.test.ts pins that conversion on the crest and the TM rather than leaving it in a comment. Crest 11962:7269 248x68 at board (63,196); Presents 11930:46719 in 18 centred on board 187 top 130.758; plank 11930:46722 153.797x22.789 at board (110.461,310.398); groove 11930:46723 132.641x10.226 at board (120.745,316.826); Loading 11930:46721 in 14 centred on board 187.713 top 342.855; TM 11930:46720 at board (307,198) 9x14 in 10, upright. Same two absences as the desktop record. The progress lip is the export own 6 and one number per skin is scaled by the panel, so it does not fit this 10.226-tall groove and none is drawn there; recorded rather than shaved. No browser ran.
10329-11088	partial	-	Untamed desktop Home, read live 2026-09-21 (get_metadata on the frame, get_design_context on Ellipse 35, the logo wrapper and the manager body, plus a screenshot of the Overlay) and four items BUILT at 2ab873c6 and d8dc3081. The board raster 10329:11184 (654x477 at panel 332,88) now draws as a picture in layout.frame 302.276/134.92 595.448x434.294, where skin.frame.url was empty and drawReelChrome painted a violet fill and stroke; the disc Ellipse 35 (234 at 542,223) is radius 117 with a drop of 8.5 off the grid centre 659,331.5 and its own #FFC384, where the engine drew Starbound 110/0/#7e29c5; the TM 11958:6192 draws for the first time at panel 781.276/62 9x13 at 9.976 upright; and the wordmark x is the board own 529, not the 530 a wrapper-centring gave. PARTIAL: 11958:6191 carries a BLURRED 0/4/4 rgba(0,0,0,.28) drop and SlotLayout has no shadow on logo, a slot owed in slots/types.ts and parts.ts outside this lane owns. TRAP RECORDED: get_metadata puts the two mirrored manager nodes exactly their own width right of the shipped 948 and 1035.71, because a mirrored node metadata x is its RIGHT edge; the screenshot shows the explorer clear of the panel edge, so the shipped values stand and nothing moved. No browser ran.
