# key	status	primaryFile	route	reason	bp
Skai > Trade > Spot > Sidebar 1VH (768 x 1024px) [13006-255386]	partial	src/components/social/LeftSidebar.tsx	/trade/spot	PAGE: Trade 2 (mhF3BkzlTaGiLzJ7kvpmVc 13006:134300). PARTITION AUDIT, and the headline result is a NEGATIVE. I enumerated all 407 live top-level frames on Trade 2 and tested every one for a perp or mobile-trade subject three independent ways: by frame NAME against perp/leverage/funding/liquidation/isolated/cross/open-interest/futures; by TEXT content against the same set plus leverage multipliers; and by the presence of Frame 1217, the mobile buy/sell bar. NAME: four hits, all four Trench token tables (13006:219610, :268680, :299059, :303393 - Skai > Trench > Trade > Positions and Tables - Positions), zero perps. TEXT: seven hits and every one is a NAV LABEL, not a screen - Perps plus the blurb Perpetual futures contracts on-c... in the two Trade dropdowns 13006:144635 and :250464, and the bare word Perps in sidebar - open - trench 13006:252220, the two Trade > Nav bar frames 13006:349299 and :352370, and this frame and its 375 twin. FRAME 1217: exactly two hits, this frame and 13006:294295, and in both the frame SUBJECT is the sidebar overlay (sidebar - open 318x1024 at 0,0 here) which is why wave 10 re-attributed them to LeftSidebar.tsx - the bar is body furniture behind the overlay. Measured here: Frame 1217 730x66 at (19,874) over main 708x987 at (30,76), Header-tablet 768x52, Bottom-navigation-tablet 768x52 at y=972. CONCLUSION: Trade 2 contains ZERO frames whose subject is perpetual futures, the perp market header, the perp positions panel, the leverage or margin-mode drawers, the mobile buy/sell bar or the native chart. This lane cannot move the published parity number in either direction, and status kept at the owning lane's partial - reported, not changed.	tablet=partial
Skai > Trade > Spot > Sidebar 1VH (375 x 812px) [13006-294295]	partial	src/components/social/LeftSidebar.tsx	/trade/spot	PAGE: Trade 2 (13006:134300). The 375 twin and the second of the only two Trade 2 frames containing anything this lane owns. Measured: Frame 1217 360x56 at (7,690) - note x=7, where every Trade 1 mobile perp frame draws the same bar at x=8 - over Frame 1341 375x925 at (0,48), Header-mobile 375x48, Bottom-navigation-mobile 375x54 at y=758, and sidebar - open 296x812 at (0,0) which is the frame's subject. Same verdict and same reason as the 768 twin: the bar is furniture behind the overlay, the subject is the sidebar, status kept at partial.	mobile=partial
Skai > Trade > Perpetual futures > cross/isolated 1VH (1440 x 900px) [3928-83147]	done	src/components/trade/perp-v2/MarginModeSheet.tsx	/trade/perps	PAGE: Trade 1 (mhF3BkzlTaGiLzJ7kvpmVc 3:3), v1-superseded, so this moves no parity - recorded because the code is live. RE-MEASURED on the one axis wave 10 marked done without reading: the panel gap. Right menu 3928:84939 is 442x884 VERTICAL SPACE_BETWEEN FIXED with exactly TWO children (Frame 344 394x356 at y=24 and CTA/button 394x62 at y=798), and its itemSpacing 32 is INERT - the drawn distance between those two children is 418, not 32. The gap that is drawn belongs to Frame 344 3928:84940 (MIN, AUTO), which reports and draws 32 here, 24 at 768 (9106:77734) and 24 at 375 (9803:129719). The component shipped a flat gap-8 at every width, so 375 and 768 were 8px over. Fixed to gap-6 lg:gap-8 with the CTA keeping mt-auto for the SPACE_BETWEEN. Everything else wave 10 measured re-verified and stands: panel pad 24 r24 fill #122524 at 0.80 stroke #123F3C 1px, BACKGROUND_BLUR radius 5 = 2.5px CSS, DROP_SHADOW radius 80 offset 0,10 at 0.25, cards 394x96 and 394x112 r16 inset 14/14/20/14, CTA 394x62 r16 pad 20/40, title Manrope Regular 24/28. Oracle MarginModeSheet.figma.test.tsx 10 tests, and the gap test was asserting the inert 32 - it now reads the ramp off the dialog and was killed by reverting the component to gap-8.	desktop=done
Skai > Trade > Perpetual Futures > cross/isolated 1VH (768 x 1024px) [9137-88222]	done	src/components/trade/perp-v2/MarginModeSheet.tsx	/trade/perps	PAGE: Trade 1 (3:3), v1-superseded. Same re-measurement at the middle stop and this is the stop that was wrong. Right menu 9106:77733 442x1008 VERTICAL SPACE_BETWEEN FIXED, two children (Frame 344 402x321 at y=20, CTA 402x50 at y=938), itemSpacing 32 inert against a drawn 597. Frame 344 9106:77734 reports and draws 24, where the component was shipping 32. Closed by the base gap-6. The rest of wave 10's row re-verified: pad 20 r12, cards 402x90 and 402x106 r12 inset 12/12/16/12, CTA 402x50 r12 pad 16/24 label 14/18, title 18/22 Manrope Regular.	tablet=done
Skai > Trade > Perpetual Futures 1VH (375 x 812px) [9803-128424]	done	src/components/trade/perp-v2/MarginModeSheet.tsx	/trade/perps	PAGE: Trade 1 (3:3), v1-superseded. The 375 stop wave 10 discovered and built. Right menu 9803:129718 359x796 VERTICAL SPACE_BETWEEN FIXED, two children (Frame 344 335x322 at y=12, CTA 335x44 at y=740), itemSpacing 32 inert against a drawn 406; Frame 344 9803:129719 reports and draws 24. Also 8px over before this wave, closed by the same base gap-6. Wave 10's geometry re-verified: panel r12 pad 12, cards 335x100 r12 pad 12/12/16/12 gap 12 stroke inside, CTA 335x44 r12 pad 14/16 label 14/16.	mobile=done
Right menu - leverage ALT 4 [9106-79209]	done	src/components/trade/perp-v2/LeverageSheet.tsx	/trade/perps	PAGE: Trade 1 (3:3), v1-superseded. RE-VERIFIED, no change needed. Panel 359x796 VERTICAL SPACE_BETWEEN FIXED, two children (Frame 344 335x336 at y=12, CTA 335x44 at y=740), itemSpacing 32 drawing 392 - inert, exactly as on the margin-mode twin. LeverageSheet already ships gap-6 lg:gap-8 off Frame 344, so this drawer was correct before this wave and its 54-test oracle already asserts the header-to-body gap per stop. Wave 10's six residual fixes all still in the tree: title Manrope Regular not bold, warning card and field and CTA at r12 rather than r16, CTA label on the 14/16 stop, readout divider at full-strength #123F3C, preset cells 8px inset on the two ends and 4 between.	mobile=done
Right menu - leverage ALT 2 [9106-77690]	done	src/components/trade/perp-v2/LeverageSheet.tsx	/trade/perps	PAGE: Trade 1 (3:3), v1-superseded. RE-VERIFIED. Panel 442x1008 VERTICAL SPACE_BETWEEN FIXED, two children (Frame 344 402x353 at y=20, CTA 402x50 at y=938), itemSpacing 32 drawing 565. Frame 344 9106:77734 draws 24 and the component already ramps to it. Wave 10's md:rounded-lg call-site override for the r12 panel and the 2.5px backdrop blur both still in place.	tablet=done
Right menu - leverage ALT 2 [7890-98663]	done	src/components/trade/perp-v2/LeverageSheet.tsx	/trade/perps	PAGE: Trade 1 (3:3), v1-superseded. RE-VERIFIED. Panel 442x884 VERTICAL SPACE_BETWEEN FIXED, two children (Frame 344 394x408 at y=24, CTA 394x62 at y=798), itemSpacing 32 drawing 366. Frame 344 3928:84940 draws 32 at this stop, which is the lg:gap-8 the component ships. Panel pad 24 r24 and the DROP_SHADOW radius 80 offset 0,10 at 0.25 re-read and unchanged.	desktop=done
Skai > Trade > Spot 1VH (375 x 812px) [8666-109490]	partial	src/components/trade/mobile/MobileBuySellBar.tsx	/trade/spot	PAGE: Trade 1 (3:3), v1-superseded, and NO PRIOR ROW EXISTS for this frame in any wave. It is the source frame for the PRICED quick-trade bar, which had never been measured at more than one width. MEASURED: Frame 1217 8666:109461 360x56 at (7,690) HORIZONTAL CENTER pad 8 gap 8 r16, fill #001615 at 0.60, stroke #123F3C 1px CENTER-aligned, BACKGROUND_BLUR radius 20 = 10px CSS. Three CTA/buttons r12: Buy 104x40 at x=8, size stepper 8666:109468 120x40 at x=120, Sell 104x40 at x=248 - and 8+104+8+120+8+104+8 = 360 closes it. Stepper: pad 8 gap 8 fill #123F3C stroke #122524 1px, holding a 24x24 icon, the swap group 8666:109472 40x28, and a second 24x24 icon. Inside swap, Frame 635 8666:109473 is VERTICAL itemSpacing 0 with the amount over the unit: Mulish Regular 12/14 #FFFFFF over Mulish Regular 10/14 #95A09F, both -4%. Buy and Sell labels Manrope Regular 14/16 #001615. All of that is what the component already shipped, so 375 was at parity - the defect was that it was shipping these same numbers at 768 too. NOTE the swap frame reports itemSpacing 16 and draws none of it: SPACE_BETWEEN over a SINGLE child, the same inertness as the drawer panels. Partial because the screen around the bar was not read.	mobile=partial
Skai > Trade > Spot 1VH (768 x 1024px) [8666-108146]	partial	src/components/trade/mobile/MobileBuySellBar.tsx	/trade/spot	PAGE: Trade 1 (3:3), v1-superseded, and NO PRIOR ROW EXISTS. This is the frame the quick-trade bar was diverging from at every point. MEASURED: Frame 1217 8626:131296 730x66 at (19,874), same HORIZONTAL CENTER pad 8 gap 8 r16, same #001615 at 0.60 over #123F3C 1px and BACKGROUND_BLUR 20. Buy 249x50 at x=8, stepper 8634:161481 200x50 at x=265, Sell 249x50 at x=473, and 8+249+8+200+8+249+8 = 730. THREE divergences found and fixed in code this wave: the Buy and Sell buttons carried no md ramp at all, shipping h-10 and a 14/16 label where the frame draws 50 and Manrope Regular 14/18; the stepper was pinned to the 375 stop at 120x40 with an 8px inset where this frame draws 200x50 on pad 12/16; and the swap group flips ORIENTATION here - Frame 635 8634:161491 is HORIZONTAL 49x16 on itemSpacing 4, with the amount and the unit both Mulish Regular 14/16 (#FFFFFF and #95A09F) side by side, where the code always stacked them at 12/14 and 10/14. Stepper contents 16+24+8+104+8+24+16 = 200. Oracle added to MobileBuySellBar.figma.test.tsx, 5 tests asserting the row SUM rather than the parts, killed by three separate mutations - and the sum is what exposed the missing button ramp, which no part-wise check on the stepper would have reached. Partial because the screen around the bar was not read.	tablet=partial
