# key	status	primaryFile	route	reason	bp
# Wave 68, 2026-09-24, Figma parity lane `p023`. Every row rests on a LIVE read of the frame that night
# (read-only use_figma / get_metadata, within a 6-call lane budget); the lane's log in the orchestrator's
# wave68 scratch folder names each read. Folded by the orchestrator from the lane's catalog-rows file.
13008-29130	partial	modules/skai-wallet/src/components/BridgeModal.tsx	/ -> openModal(bridge)	wave 68 lane p023, 2026-09-24 (was partial): READ LIVE 2026-09-24 (w68-p023 use_figma 2/6): 580x634 card Frame 346 p12 g24 r12 #122524; CTA 556x50 r12 #fb3324@0.18 "Enter an amount" Manrope 14/18 #ff574a; amount card stroked #ff574a. Still draws the "Other alternatives" divider, two provider rows and "you will be redirected to an external bridge provider" - the surface removed by ruling (Casey 2026-08-19 "only EVM"); BridgeModal.tsx replaces it with the in-app thirdweb BridgeWidget, which owns the action, so there is no SKAI CTA left to wear the error skin. The amount card red stroke is shipped (border-2 --skai-red, data-testid bridge-send-card). HELD PARTIAL by that ruling; no edit this wave.	-
13008-29525	partial	modules/skai-wallet/src/components/BridgeModal.tsx	/ -> openModal(bridge)	wave 68 lane p023, 2026-09-24 (was partial): READ LIVE 2026-09-24 (w68-p023 use_figma 2/6): 680x720 p16 g48 r24 #122524; CTA 648x64 r16 #fb3324@0.18 "Insufficient funds to bridge" 16/22 #ff574a. The app names the token and chain in a role=alert line inside the amount card instead. Still draws the "Other alternatives" divider, two provider rows and "you will be redirected to an external bridge provider" - the surface removed by ruling (Casey 2026-08-19 "only EVM"); BridgeModal.tsx replaces it with the in-app thirdweb BridgeWidget, which owns the action, so there is no SKAI CTA left to wear the error skin. The amount card red stroke is shipped (border-2 --skai-red, data-testid bridge-send-card). HELD PARTIAL by that ruling; no edit this wave.	-
13008-53868	partial	modules/skai-wallet/src/components/BridgeModal.tsx	/ -> openModal(bridge)	wave 68 lane p023, 2026-09-24 (was partial): READ LIVE 2026-09-24 (w68-p023 use_figma 2/6): 346 card p12 g36 r12, header row 28 with "Bridge" Manrope Light 20/24; CTA 322x44 r12 "Enter an amount" 14/16. Still draws the "Other alternatives" divider, two provider rows and "you will be redirected to an external bridge provider" - the surface removed by ruling (Casey 2026-08-19 "only EVM"); BridgeModal.tsx replaces it with the in-app thirdweb BridgeWidget, which owns the action, so there is no SKAI CTA left to wear the error skin. The amount card red stroke is shipped (border-2 --skai-red, data-testid bridge-send-card). HELD PARTIAL by that ruling; no edit this wave.	-
15382-180505	done	modules/skai-wallet/src/components/RequestPayment.tsx	wallet /	wave 68 lane p023, 2026-09-24 (was not-started): READ LIVE 2026-09-24 (w68-p023 use_figma 1/6 + 5/6) and BUILT: skai-wallet 1ac0cc7 + a91f4f5. The direct-mode step-2 Token field was a native <select> (d0aadeb) whose open list was the platform's; it now opens the board's Token dropdown 15382:180667 through @skai/ui ModalScrim: veil #001615@0.44 blur 2.5 (Figma 5) over the whole page incl. header; 380 panel p8 r24 #001615 gap16 at y=251 at lg (min() guard for short windows), centred below lg; search field 364x62 r16 1px #123f3c "Search tokens to request" Manrope 16/22 with the 16px Search glyph #95a09f (icons/action Type=Search); network row All + Bitcoin/Base/Ethereum/Solana 40px g8, chosen ringed #17f9b4 2px; rows 52 p6/16/6/8 r16 g8, chosen #123f3c, ticker Manrope 14/18, name-and-contract Mulish 11/14 @44%, 18-tall pill (chosen #17f9b4/#001615, others 1px #56c7f3); list capped at 172 and scrolls. The closed field keeps its shipped skin. Deliberate differences: the pill prints the row's NETWORK (the board's "Base" on every row, SOL included, is a placeholder) and the sixth mark (Avalanche) is omitted as on the step-1 row. Pinned: src/__tests__/components/requestTokenDropdown.test.tsx (12 cases) + re-pointed e80656ae case in RequestPayment.figmaParity.test.tsx; 7/7 mutations killed.	-
15382-180724	partial	modules/skai-wallet/src/components/RequestPayment.tsx	wallet /	wave 68 lane p023, 2026-09-24 (was not-started): READ LIVE 2026-09-24 (w68-p023 use_figma 1/6 + 5/6): the ALT docks the same parts as a 648x322 r16 panel INSIDE the card at (16,200), over the Token field's own top edge, search field stroked #17f9b4 2px, no page veil. Every part now ships via the base board (skai-wallet 1ac0cc7 / a91f4f5); the docked placement does not - one open state ships and the base 15382-180505 governs. Left for a ruling only if the ALT is preferred.	-
11267-123785	partial	src/components/home-redesign/portfolio/SharePortfolioModal.tsx	/account (Performance overview > Share)	wave 68 lane p023, 2026-09-24 (was partial): READ LIVE 2026-09-24 (w68-p023 use_figma 4/6): Overlay #001615@0.44; ONE 738 column (Frame 346 738x580 p16 g48 r24 #122524) plus a separate 506 face at x=844. The component's 960 dialog over two 480 panes is the composition question wave 55 held for Casey ("keep the two-pane"). The networth face copy (Yesterday's / Today's / Last month's gains) has no client source, so no figure is invented. Not edited (also P037's file).	-
12080-420150	partial	src/components/home-redesign/portfolio/SharePortfolioModal.tsx	/account (Performance overview > Share)	wave 68 lane p023, 2026-09-24 (was partial): READ LIVE 2026-09-24 (w68-p023 use_figma 4/6): Main container 448 at (151,16); the 448x448 r12 face ABOVE the controls (Frame 347 448x488 p12 g24 r12); the component stacks its card below them. Held on the same composition decision and the sourceless gain figures. Not edited.	-
12082-420596	partial	src/components/home-redesign/portfolio/SharePortfolioModal.tsx	/account (Performance overview > Share)	wave 68 lane p023, 2026-09-24 (was partial): READ LIVE 2026-09-24 (w68-p023 use_figma 4/6): Main container 354 at (11,64); controls 354x432 p8 g24 r16 #122524 with the face hidden; face copy User / Yesterday's gains / Today's gains / Referral link / Duration - the gain figures have no client source. Held; not edited.	-
12082-421041	partial	src/components/home-redesign/portfolio/SharePortfolioModal.tsx	/account (Performance overview > Share)	wave 68 lane p023, 2026-09-24 (was partial): READ LIVE 2026-09-24 (w68-p023 use_figma 4/6): 375x960; the 354 face ABOVE the 354x432 controls (y 36 and 398). Same composition decision and sourceless figures. Not edited.	-
7630-110860	done	modules/skai-wallet/src/shell/panels/PortfolioPreviewPanel.tsx	/ -> openModal(share-card)	wave 68 lane p023, 2026-09-24 (was partial): READ LIVE 2026-09-24 (w68-p023 use_figma 3/6): Wallet 1 "Cards - with skins" 506x506 r24 #ffff16 with the skai-short logo, Frame 347 and Frame 349 - the Wallet 1 artwork superseded 2026-09-04 by the Wallet 2 boards ShareCard.tsx draws. Closed as the registry already records (09-20 ruling that a ruling removing a frame element closes the row); not built.	-
