# key	status	primaryFile	route	reason	bp
Group 316 [10030-33518]	done	modules/skai-gaming/src/components/play/games/price-grid/priceGridTheme.ts	/play/price-grid	RE-MEASURED off node data 2026-08-31 and CONFIRMED done, with two corrections to the prior row. GEOMETRY: GROUP 1410x900 opacity 1.00; children are RECTANGLE:144 + ELLIPSE:120 = 264 (the prior row and the lane brief both said 260 = 130+130 -- the split is wrong, the verdict is not). Every rectangle is exactly 100x100 on a 100px pitch (14 distinct x -2772..-1472, 9 distinct y 839..1639); every ellipse is exactly 10x10 on a 100px pitch (15 x -2777..-1377, 8 y 934..1634), i.e. cell corner minus 5 = centred on the intersection. strokeWeight 2 strokeAlign CENTER on every cell. cornerRadius 0 -- they are NOT rounded rectangles, so the prior row's word ROUNDED-RECTANGLE is also wrong. CODE: priceGridTheme.ts:77 cell 100 == 100 EXACT; :79 rule 2 == strokeWeight 2 EXACT; :81 dot 10 == 10x10 EXACT. COLOUR: cell stroke #2A3B3A opacity 1.00, ellipse fill AND stroke #2A3B3A opacity 1.00, group opacity 1.00 so nothing composites -- priceGridTheme.ts:56 PG.rule = #2A3B3A EXACT on both. TYPE: zero TEXT nodes in the group, so the type axis is vacuous by absence, not unmeasured. Three axes, three verdicts.	desktop=renders tablet=n-a mobile=n-a @2026-08-31
Group 317 [10030-34600]	done	modules/skai-gaming/src/components/play/games/price-grid/PriceGridCell.tsx	/play/price-grid	MEASURED all three axes off node data 2026-08-31 and PROMOTED from partial. The prior row said the single unmeasured number was PG_GRID.labelInset; it is now measured. GEOMETRY: GROUP 1410x900 opacity 1.00, children RECTANGLE:117 + FRAME:27 + ELLIPSE:120 = 264. Every label FRAME is exactly 100x100, layoutMode VERTICAL, primaryAxis MAX counterAxis MAX, padding [top 0, right 6, bottom 6, left 0], strokeWeight 2 strokeAlign CENTER, cornerRadius 0. Its one child is a 40x20 text box at x=54 y=74, so right gap = 100-(54+40) = 6 and bottom gap = 100-(74+20) = 6. priceGridTheme.ts:83 labelInset 6 == 6 EXACT on both edges; :102-104 PG_RATIO.labelInset 6/100 = 0.06 and PriceGridCell.tsx:241 inset = edge*0.06 = 6px at the design cell EXACT. Cell 100 == :77 EXACT, dot 10x10 == :81 EXACT, rule 2 == :79 EXACT, pitch 100 on both axes. TYPE: 27 texts, all '6.33x', Manrope Bold 15, letterSpacing 0%, lineHeight AUTO resolving to a 20px box. Code font-manrope font-bold at cell*0.15 = 15px EXACT, no tracking class = 0 EXACT. LINE-HEIGHT WAS THE ONE MISS AND IS NOW FIXED: the tile shipped leading-none (a 15px box) which dropped the glyphs about 2.4px below the design; PriceGridCell.tsx now sets lineHeight = fontSize*(20/15) so the box is 20px as measured. COLOUR: text fill #FFFFFF opacity 1.00, frame stroke #2A3B3A opacity 1.00, group opacity 1.00 so nothing composites - code text-white and PG.rule #2A3B3A EXACT.	desktop=renders tablet=n-a mobile=n-a @2026-08-31
Extended LB [9137-13564]	partial	modules/skai-gaming/src/components/play/games/crash/AviatorGamePro.tsx	/play/crash	MEASURED all three axes 2026-08-31. GEOMETRY 356x628 (not the 358x621 the code recorded - fixed in betPanelLayout.ts this session), radius 16, layoutMode VERTICAL, padding 16 on all four sides, itemSpacing 16, content column 324 = 356-32. Code AviatorGamePro.tsx:3289 lg:w-[356px] EXACT, p-3 lg:p-4 = 16 EXACT, gap-4 = 16 EXACT. Tab bar 9137:13565 324x42 radius 12 padding 4 gap 0 == :3295 h-[42px] rounded-[12px] p-1 EXACT; pills 158x34 == flex-1 of (324-8)/2 and 42-8 EXACT. CTA 9137:13640 324x52 radius 16 == :4098 h-[52px] rounded-[16px] EXACT. Leaderboard card 9142:20162 324x200 radius 12 padding 12 gap 10. COLOUR: panel #122524 == green-coal-200 EXACT, insets #001615 == green-coal-300 EXACT, CTA #56C7F3 EXACT, CTA label #001615 EXACT. TYPE: CTA 'Bet' Manrope Medium 16/22/-4% == :4098 text-[16px] font-medium leading-[22px] tracking-[-0.04em] EXACT; labels Manrope Regular 12/16/-4% at composited opacity 0.64 == text-[12px] leading-[16px] tracking-[-0.04em] text-white/64 EXACT. NOT done, two named gaps. (1) FONT FAMILY ON EVERY NUMERIC VALUE: the design sets Mulish Regular 14/18/-4% on the bet amount, auto-cashout, balance and leaderboard figures; AviatorGamePro.tsx contains font-mulish ZERO times in 4500 lines, so all of them inherit the body family, which src/index.css:744 sets to Manrope. Right size, right leading, right tracking, wrong face. (2) container radius 16 vs the shipped lg:rounded-none - that one is deliberate and grounded in a different frame, the page panel 9003:94184, which is a bordered column rather than a card.	desktop=renders tablet=renders mobile=renders @2026-08-31
Auto [9142-16809]	partial	modules/skai-gaming/src/components/play/games/crash/betPanelLayout.ts	/play/crash	MEASURED all three axes 2026-08-31 and the KNOWN DOC ERROR IS CONFIRMED AND FIXED. Node data: 356 x 628. betPanelLayout.ts:25 recorded 358 x 621 - width over by 2, height under by 7 - and :15 repeated the 621. Both corrected this session; the 835.33 in the same block was and is exact. Nothing executable reads a dimension from that module so the panel was never mis-sized. GEOMETRY otherwise: radius 16, VERTICAL, padding 16, itemSpacing 16, column 324. Tab bar 9142:17578 324x42 r12 pad 4; pills 158x34. Advanced row 9142:19190 324x21.333 with a 37.926x21.333 toggle instance. CTA 9142:16885 324x52 r16. Balance card 9142:16886 324x42 r12. Code: lg:w-[356px], p-3 lg:p-4, gap-4, h-[42px] rounded-[12px] p-1, h-[52px] rounded-[16px] - EXACT on all six. COLOUR panel #122524, insets #001615, CTA and selected pill #56C7F3, CTA label #001615 - all EXACT against green-coal-200/300 and the #56C7F3 literal. TYPE CTA Manrope Medium 16/22/-4%, labels Manrope Regular 12/16/-4% at 0.64 - EXACT. SAME TWO GAPS AS 9137-13564: the Mulish-vs-Manrope face on every value, and the artboard radius 16 superseded by the page panel 9003:94184.	desktop=renders tablet=renders mobile=renders @2026-08-31
Auto Advanced [9142-19197]	partial	modules/skai-gaming/src/components/play/games/crash/betPanelLayout.ts	/play/crash	MEASURED all three axes 2026-08-31. GEOMETRY 356 x 835.3333129882812 - the height matches betPanelLayout.ts to the digit, the width did not (the file said 358) and is fixed this session. radius 16, VERTICAL, padding 16, itemSpacing 16, column 324. The four stop-rule blocks are 9142:19277 On Win and 9142:19289 On Loss, each 324x66 = label 16 + gap 8 + row 42, plus 9142:19365 and 9142:19349 at 324x66 gap 16. CTA 9142:19301 324x52 r16 sits at y=627.333 BELOW the stop rules and ABOVE 9142:19302 - which is the potentialProfitBelowCta:true this module encodes at :133, confirmed positionally rather than by label order. Balance card 9142:19316 324x42 r12. COLOUR panel #122524, insets #001615, CTA #56C7F3, CTA label #001615 - EXACT. TYPE 'On Win:' and 'On Loss:' Manrope Regular 12/16/-4% at node opacity 0.64, composited over #122524 that paints about #AAB1B0; code text-white/64 over the same ground is the same composite. SAME TWO GAPS: Mulish face on values, artboard radius 16 vs the page panel.	desktop=renders tablet=renders mobile=renders @2026-08-31
Mobile Extended LB [9156-1198]	partial	modules/skai-gaming/src/components/play/games/crash/AviatorGamePro.tsx	/play/crash	MEASURED all three axes 2026-08-31. This is the BELOW-LG panel and it is the one the code follows exactly, radius included. Node data 347x538, cornerRadius 12, fill #122524, layoutMode VERTICAL, padding 12 on all four sides, itemSpacing 16, content column 323 = 347-24. AviatorGamePro.tsx:3289 mx-3.5 w-auto gives 375-2x14 = 347 EXACT, rounded-[12px] == 12 EXACT, p-3 == 12 EXACT, gap-4 == 16 EXACT, bg-green-coal-200 == #122524 EXACT. CTA 9156:1199 is 323x52 radius 16 fill #56C7F3 and is the FIRST child at y=12; code :4098 w-full h-[52px] rounded-[16px] bg-[#56C7F3] resolves to 323 wide EXACT. Tab bar 9156:1268 is the LAST child, 42 tall radius 12 padding 4 on #001615 - code :3295 carries order-10 lg:order-1 so it sorts last below lg, which is the same inversion, and h-[42px] rounded-[12px] p-1 EXACT. COLOUR panel #122524 == green-coal-200, insets #001615 == green-coal-300, CTA #56C7F3, CTA label #001615 - all EXACT. TYPE ramp read node-by-node: CTA 'Bet' Manrope Medium 16 / lh 22px / ls -4% / #001615 EXACT against text-[16px] font-medium leading-[22px] tracking-[-0.04em] text-green-coal-300; control labels Manrope Regular 12 / lh 16px / ls -4% / #FFFFFF at composited opacity 0.64 EXACT against text-[12px] leading-[16px] tracking-[-0.04em] text-white/64; values Mulish Regular 14 / lh 18px / ls -4% / #FFFFFF. ONE GAP, and it is the only thing between this row and done: EVERY VALUE SHIPS IN THE WRONG FACE. font-mulish appears ZERO times in AviatorGamePro.tsx, so the 11 Mulish-14 nodes in this frame all inherit the body family, which src/index.css:744 sets to Manrope. Size 14, leading 18 and tracking -0.04em are all EXACT; only the family is wrong.	desktop=n-a tablet=n-a mobile=renders @2026-08-31
Mobile Auto [9156-1371]	partial	modules/skai-gaming/src/components/play/games/crash/AviatorGamePro.tsx	/play/crash	MEASURED all three axes 2026-08-31. This is the BELOW-LG panel and it is the one the code follows exactly, radius included. Node data 347x499.333, cornerRadius 12, fill #122524, layoutMode VERTICAL, padding 12 on all four sides, itemSpacing 16, content column 323 = 347-24. AviatorGamePro.tsx:3289 mx-3.5 w-auto gives 375-2x14 = 347 EXACT, rounded-[12px] == 12 EXACT, p-3 == 12 EXACT, gap-4 == 16 EXACT, bg-green-coal-200 == #122524 EXACT. CTA 9156:1372 is 323x52 radius 16 fill #56C7F3 and is the FIRST child at y=12; code :4098 w-full h-[52px] rounded-[16px] bg-[#56C7F3] resolves to 323 wide EXACT. Tab bar 9156:1504 is the LAST child, 42 tall radius 12 padding 4 on #001615 - code :3295 carries order-10 lg:order-1 so it sorts last below lg, which is the same inversion, and h-[42px] rounded-[12px] p-1 EXACT. COLOUR panel #122524 == green-coal-200, insets #001615 == green-coal-300, CTA #56C7F3, CTA label #001615 - all EXACT. TYPE ramp read node-by-node: CTA 'Bet' Manrope Medium 16 / lh 22px / ls -4% / #001615 EXACT against text-[16px] font-medium leading-[22px] tracking-[-0.04em] text-green-coal-300; control labels Manrope Regular 12 / lh 16px / ls -4% / #FFFFFF at composited opacity 0.64 EXACT against text-[12px] leading-[16px] tracking-[-0.04em] text-white/64; values Mulish Regular 14 / lh 18px / ls -4% / #FFFFFF. ONE GAP, and it is the only thing between this row and done: EVERY VALUE SHIPS IN THE WRONG FACE. font-mulish appears ZERO times in AviatorGamePro.tsx, so the 13 Mulish-14 nodes in this frame all inherit the body family, which src/index.css:744 sets to Manrope. Size 14, leading 18 and tracking -0.04em are all EXACT; only the family is wrong.	desktop=n-a tablet=n-a mobile=renders @2026-08-31
Mobile Auto Advanced [9156-1558]	partial	modules/skai-gaming/src/components/play/games/crash/AviatorGamePro.tsx	/play/crash	MEASURED all three axes 2026-08-31. This is the BELOW-LG panel and it is the one the code follows exactly, radius included. Node data 347x827.333, cornerRadius 12, fill #122524, layoutMode VERTICAL, padding 12 on all four sides, itemSpacing 16, content column 323 = 347-24. AviatorGamePro.tsx:3289 mx-3.5 w-auto gives 375-2x14 = 347 EXACT, rounded-[12px] == 12 EXACT, p-3 == 12 EXACT, gap-4 == 16 EXACT, bg-green-coal-200 == #122524 EXACT. CTA 9156:1559 is 323x52 radius 16 fill #56C7F3 and is the FIRST child at y=12; code :4098 w-full h-[52px] rounded-[16px] bg-[#56C7F3] resolves to 323 wide EXACT. Tab bar 9156:1669 is the LAST child, 42 tall radius 12 padding 4 on #001615 - code :3295 carries order-10 lg:order-1 so it sorts last below lg, which is the same inversion, and h-[42px] rounded-[12px] p-1 EXACT. COLOUR panel #122524 == green-coal-200, insets #001615 == green-coal-300, CTA #56C7F3, CTA label #001615 - all EXACT. TYPE ramp read node-by-node: CTA 'Bet' Manrope Medium 16 / lh 22px / ls -4% / #001615 EXACT against text-[16px] font-medium leading-[22px] tracking-[-0.04em] text-green-coal-300; control labels Manrope Regular 12 / lh 16px / ls -4% / #FFFFFF at composited opacity 0.64 EXACT against text-[12px] leading-[16px] tracking-[-0.04em] text-white/64; values Mulish Regular 14 / lh 18px / ls -4% / #FFFFFF. ONE GAP, and it is the only thing between this row and done: EVERY VALUE SHIPS IN THE WRONG FACE. font-mulish appears ZERO times in AviatorGamePro.tsx, so the 23 Mulish-14 nodes in this frame all inherit the body family, which src/index.css:744 sets to Manrope. Size 14, leading 18 and tracking -0.04em are all EXACT; only the family is wrong.	desktop=n-a tablet=n-a mobile=renders @2026-08-31
LB With Header [9142-19454]	partial	modules/skai-gaming/src/components/play/games/crash/AviatorGamePro.tsx	/play/crash	MEASURED geometry off node data 2026-08-31. FRAME 324x166, no fill, VERTICAL, padding 0, itemSpacing 0. It CLIPS: its only child 9142:19455 is 324x186 sitting at y=-20, so 20px of the child is cut. Inside that child the card is split in two halves that both fill #001615 with a MIXED cornerRadius - header 9142:19496 324x36 padding [12,12,6,12] gap 10 (top corners rounded), body 9142:19456 324x150 padding [6,12,12,12] gap 10 (bottom corners rounded) - so the 6+6 they contribute where they meet is the seam of one 12-radius card, not two gaps. Rows inside the body are a 300x148 VERTICAL stack at gap 8; header columns are 115x18 and 185x18 at gap 8. The shipped equivalent is the leaderboard card 9142:20162 (324x200 radius 12 padding 12 gap 10) with a sticky header, which AviatorGamePro.tsx:783 already names. NOT done: type and colour inside the rows were not read, and the 20px clip means this artboard is a crop of the 186-tall card rather than a spec for a 166-tall one.	desktop=renders tablet=n-a mobile=n-a @2026-08-31
Skai > Play > Casino > Dice Mobile (375 x 812px) [9142-15687]	partial	modules/skai-gaming/src/components/play/games/crash/AviatorGamePro.tsx	/play/crash	★ WAVE8 SECTION 6 - A THIRD INSTANCE, VERIFIED OFF LIVE NODE DATA 2026-08-31. This frame sits on the page named '✅ Crash - Skai originals' (9003:85754) and its real title is 'Skai > Play > Casino > Dice Mobile (375 x 812px)'. The brief had two known instances (Scratchers and Blackjack screens filed on the Bingo and Hi-Lo pages); this is a Dice-titled screen filed on the Crash page, so the class is now four pages wide once the Price Grid Blackjack titles below are counted. The page is a filing convention and the title is the claim - but here BOTH may be stale, because the frame is the 375 Crash mobile screen the Crash implementation is built against. Also note the bracketed size is the VIEWPORT, not the frame: this node is 375x1605, and 9003:94116 '(1440 x 900px)' is 1440x3294. IMPLEMENTATION VERDICT UNCHANGED and carried forward from the 2026-08-26 DOM measurement: column 333 vs Figma bento 347 (-14), no horizontal overflow, page title 24/300/lh24 vs Figma 20 Light/lh24, details heading 24/400/lh28 vs Figma 18 Regular/lh22 - the mobile type ramp is not implemented and the desktop sizes are reused. That is what keeps it partial.	desktop=n-a tablet=n-a mobile=partial @2026-08-31
