# key	status	primaryFile	route	reason	bp
Bet button - active [8526-132080]	partial	modules/skai-gaming/src/components/play/shared/BetControls.tsx	/play/blackjack	★ CORRECTION TO THE WAVE-10 ROW ON THIS FRAME, MEASURED NOT INFERRED. That row and the block comment it wrote into playPageTemplate.ts both say the game bet-panel Frame 270 has NO STROKE AND NO SHADOW. The stroke half is right; the shadow half is WRONG. Probed all five Frame 270s in one pass (8526:132082, 8974:140708, 8975:140794, 8976:140997, 8976:141103) reading node.effects with hidden ones filtered out, and every one carries DROP_SHADOW offset 0/10 blur 80 rgba(0,0,0,0.25) - the SAME shadow the sportsbook panel carries. So the game panel and the sportsbook panel differ in THREE values, not five: width 356 vs 316, radius 16 vs 6, stroke none vs 123F3C 1px; the shadow is common, re-probed on 4725:54863 and 4725:55200 in the same call. WHY IT WAS MISSED: a probe that reads fills, strokes and corner radius and stops there returns a complete-looking answer with one property never asked for, and `no shadow` then reads as a measurement rather than as a gap. FIXED in playPageTemplate.ts - PLAY_BET_PANEL_SURFACE_CLASS now carries shadow-[0px_10px_80px_0px_rgba(0,0,0,0.25)] and the comment records the shadow as shared. FULL INTERIOR MEASUREMENT, 71 visible nodes: outer 8526:132080 is a 356x621 radius-2 canvas wrapper holding Frame 429 holding Frame 270 356x621 radius 16 fill 122524 pad 16 gap 32 column 324. Frame 356 324x98 gap 16 cross-axis CENTER; Frame 464 324x66 gap 8 = label 16 + 8 + card 42; label `Bet amount:` Manrope 12/16/-0.48 white at 0.64; card 324x42 radius 12 fill 001615 pad 12 holding an 18-tall row at SPACE_BETWEEN - left Frame 667 gap 4 with a 16px token circle and `0.01 SKAI` Mulish 14/18/-0.56 white, right Frame 359 gap 2 with three chips 28/26/33 x18 pad 6/2 fill 123F3C, first corners 8/0/0/8 and last 0/8/8/0, labels 1/2 2X Max in Mulish 11/14/-0.44 white at 0.64. Frame 275 324x16 SPACE_BETWEEN (so its itemSpacing 4 is INERT): left `Balance:` Manrope 12/16/-0.48 white at 0.64 then gap 8 then a gap-6 pair of `100.11 SKAI` Mulish 12/16/-0.48 white at 0.64 and a 12.75 circular icons/action stroked 56C7F3; right `$21.00` Mulish 12/16/-0.48 white at 0.64. Frame 659 324x96 gap 8 = two 324x44 rows at gap 8 of two 158x44 CTA/buttons, radius 8, fill 001615 at 0.8, pad 10/16, gap 10, BACKGROUND_BLUR 20 (= 10px CSS), a 24px glyph and Manrope 12/16/-0.48 in 56C7F3. CTA 324x64 radius 16 fill 56C7F3 pad 20/40 gap 10, 24px glyph, Manrope 16/22/-0.64 on 001615. ⬛⬛ CORRECTION LATE IN THE WAVE, AND IT REVERSES WHAT THIS ROW FIRST CONCLUDED: this frame is NOT the spec for BetControls. It is in 3sSzw1KewMtUbeLAv7uW0r, the Play page; every consumer of BetControls is a game page, and those panels live in M6r9FEn042UWTQD1zvy6GM. `getNodeByIdAsync` returns NULL for 8526:132082 and 8976:140997 in the Games file - they are not the same panel at another id, they are a different panel. The Games-file block (Baccarat 9825:21726, Keno 9433:14989, Slide 10117:46223, all unanimous) is 324x90 at gap 8 against this frame's 324x98 at gap 16; its chips sit OUTSIDE a 160-wide card at gap 8 rather than inside a 324-wide one; they are 42 tall at radius 12 in Mulish 14/18 rather than 18 tall at radius 8 in Mulish 11/14; and its label and chips are FULL white rather than 0.64. I built BetControls to THIS frame first, which put Baccarat, Keno and Slide 8px over; rebuilt against the Games file in skai-gaming 45ea4b6 and the oracle re-pointed with it. ★ THE LESSON: unanimity within a set says nothing about the boundary of the set. Five frames agreeing to the pixel read as a settled answer, and the nine-case oracle I mutation-checked against them was green on every mutation while pinning the wrong generation. Layer names collide across the two files - `Frame 270`, `Frame 356`, `Frame 464`, `Frame 359` and `card` all resolve in both - so neither the names nor the ids could flag it. Name the FILE, not just the node. ⚠️ AND A SECOND CORRECTION ON TOP OF THAT ONE, caught by the same peer lane: in the rebuild I set the label and the balance row to FULL WHITE. They are 0.64, and the reason I missed it is that the 0.64 is on `node.opacity` while the PAINT is #FFFFFF at paint-opacity 1 — the walker I wrote to cross-check the Games file read `fills` and never read `opacity`, so it returned full white and looked complete. Re-probed reading node.opacity and walking the ancestor chain, unanimous on Baccarat 9825:21726, Keno 9433:14989 and Slide 10117:46223: `Bet amount:`, `Balance:`, the balance value, the fiat value, `Chip Value:`, `Number of Bets:` and `Advanced` are 0.64; the stake and the three chips are 1. On these nodes it sits on the node itself, not an ancestor. Fixed in skai-gaming 723ae83 with an oracle case pinning BOTH halves, because asserting only the faded half passes a component that fades everything. ★★ THAT IS THREE TIMES IN ONE WAVE that a property nobody asked for got recorded as an absence — `effects` read as `no shadow`, a VECTOR's `strokes` read as `an unreadable SVG asset`, and now `opacity` read as `full white`. Each time the probe returned a complete-looking object with one field never requested. The fix is not to be more careful; it is that a transcription probe must enumerate the property set it claims to cover, and an absence is only a measurement if the property was asked for by name. This row stands as a correct measurement OF THIS FRAME, which still governs the Play page's own casino panels; Frame 659's action rows and the 324x64 CTA are drawn per game inside games/, which this lane does not own.	desktop=partial @2026-09-01
Bet slip - with values [4865-79010]	partial	modules/skai-gaming/src/components/play/sportsbook/BetSlip.tsx	/play/sportsbook	432x606, measured child by child off node data, 117 visible nodes. HEADER Frame 299 432x50 radius 16/16/0/0 fill 122524 with the 1px 123F3C rule on the BOTTOM edge only, pad 4/16/0/16; bottom menu 400x46 pad 8/0/6/0; row Frame 1 400x32 pad 4/0/4/0 SPACE_BETWEEN. Left group 91x18: `Bet slip` Manrope 14/18/-0.56 white, gap 6, Tag 21x18 radius 4 fill 56C7F3 px6 with `1` Mulish 14/18/-0.56 on 001615 AT OPACITY 0.8, then the chevron at gap 4. Right group Frame 513 156.59x24 radius 8 fill 122524 pad-left 8 gap 8: toggle 40.59x24 fill 001615 pad 1.33, `Quick bet off` Manrope 14/18/-0.56 in 95A09F at 0.74, cog 16 painted FFFFFF. ★ CORRECTION TO WAVE 10 ON THE ACTIVE-TAB UNDERLINE, which it recorded as `an SVG asset so its colour is not readable from node data and was not guessed` and left undrawn, keyed 4866:81682. The painted node is 4866:81684, it is a VECTOR, and every property needed is on it: x 14, y 50, width 60, height 0, stroke FFFFFF, strokeWeight 3. `Not readable` was a conclusion about the tool, not about the node. BODY Frame 270 432x556 radius 0/0/24/24 fill 122524, 1px 123F3C rule on the TOP edge, pad 16 gap 24, shadow 0/10/80 rgba(0,0,0,.25); its four children 16+238+24+32+24+118+24+64+16 = 556, the SUM checks. TEN MEASURED DIVERGENCES, all fixed this wave: selection-card top corners 16 against rounded-t-2xl 24; its payout strip bottom corners 16 against rounded-b-2xl 24; that strip is fill 052D2D under a 0.5px 1E605B top rule, not green-coal-300 under a 1px green-coal-100 one; stake card radius 12 against rounded-xl 16; the 1/2 2X Max chips take 8 on the outer corners against rounded-l/r-lg 12 and their label is white at 0.64 not 0.70; the preset chips take the same 8 not 12 and the same 0.64, and their middle three are pad 8/4 against the outer two at 8/8 where code padded all five 8/8; Frame 702 gaps the `Bet summary` divider from the totals block by 48 against 24; the divider row gaps 19 against 16; and every money value is a 16px token glyph plus the number at gap 4 where the summary rows drew the number alone; and the underline above. CONFIRMED CORRECT AND UNTOUCHED: body radius 24, gap 24, pad 16, top rule, shadow; nav 24 tall at gap 16 with the active tab radius 4 pad 2/8 on 123F3C; odds column 64 wide at Mulish 22/26/-0.88; stake card fill 001615 under a 1px 123F3C stroke at pad 16; chip pad 6/2 at Mulish 11/14/-0.44; preset labels Mulish 16/16/-0.64 with 8+16+8 = 32; the 141/19/80/19/141 = 400 divider arithmetic; and all four footer CTAs at 196x64 radius 16 pad 20/40 gap 10 Manrope 16/22/-0.64, Clear bet on 001615 under a 1.5px 56C7F3 stroke and Place bet on 56C7F3 over 001615. Held partial rather than done because the six sibling slip states at 432 and the 768 and 375 cuts are not yet measured, and a shell verdict earned on one state is not a verdict on the family.	desktop=partial @2026-09-01
Bet slip - normal [4891-82254]	partial	modules/skai-gaming/src/components/play/sportsbook/BetSlip.tsx	/play/sportsbook	432x606, 110 visible nodes, and it is 4865:79010 with the values emptied - same header, same 556 body at pad 16 gap 24, same 400x238 Frame 355, same 141/19/80/19/141 divider, same 196x64 footer pair. ★ THE ONE THING ONLY THE PAIR OF FRAMES CAN TELL YOU: the preset stake row has a SELECTED state and it is the UN-FADED chip. Here $100 (4891:82328) is full white and $200 through $1,000 sit at 0.64; on 4865:79010 all five sit at 0.64 because none is selected. Read either frame alone and the row reads as a flat 0.64 treatment, which is what the code shipped. Fixed this wave. ★ SECOND FINDING FROM THE EMPTIED STATE: the frame renders an unknown as `--` (4891:82324, 4891:82347, 4891:82354, Mulish 14/18 white beside its 16px token glyph), not as 0 and not as a blank - the design already does what the no-mock rule asks for. The stake itself reads `0` (4891:82302) because a stake of zero is a real value, and the two are deliberately different glyphs. Also fixed here alongside 4865:79010: stake card radius 12, chips at 8 and 0.64, preset chips at 8 with pad 8/4 in the middle, summary block gap 48, divider gap 19, the token glyph on every money value, the 052D2D payout strip, and the header underline. STILL DIVERGENT and deliberately kept: the frame's staking card draws TWO text lines under the title (Frame 699 = an 18-tall title row, gap 8, a 16-tall match line) where the code draws three, adding the market label. That is real information the frame omits, so it is kept under the KEEP-and-RESTYLE ruling rather than deleted, and the card is correspondingly 16 taller than the frame's 140.	desktop=partial @2026-09-01
Bet slip - system - elongated [4896-83198]	partial	modules/skai-gaming/src/components/play/sportsbook/BetSlip.tsx	/play/sportsbook	432x833, 139 nodes. ⚠️ INSTRUMENT TRAP, recorded because it would silently corrupt a height check: this frame's Frame 270 (4896:83216) is the ONLY slip body whose primaryAxisAlignItems is SPACE_BETWEEN, so its reported itemSpacing 24 is INERT - the four children are spread across 783 minus 32 of padding, not stacked 24 apart. The other four slip frames are MIN and their 24 is real. Same node name, same reported number, different meaning. MEASURED: Frame 701 400x294 under a 0/10/80 shadow; card 4896:83443 400x244, top corners 16, fill 123F3C, pad 16, gap 24; signals gap 8 then Frame 277 gap 16 holding Frame 699 368x146 (gap 16) and Frame 464 368x50 (gap 8). Frame 699 is three children: Frame 706 368x42 (title row 18 + gap 8 + meta row 16), a 1px 95A09F rule AT OPACITY 0.24 (4896:83569, 368 wide), and Frame 410/414 368x72 - three 16-tall leg rows at gap 12, each a 16px sport glyph, a 284-wide fixture label and a 52-wide odds cell at 12/16. Title row: 16px icons/platform, `3 bets` 14/18 white at 0.64, and a labels/tag 73x18 FULLY ROUND on FFA300 at 0.24 with `BALANCED` at 11/14 in FFA300 at full strength; close glyph 16 at the right. Meta row SPACE_BETWEEN: date and `3 legs` both 12/16 white at 0.64. Frame 464: odds `4.73` 22/26 in a 64 column, then the 296x50 radius-12 stake card. Payout strip 4896:83475 400x50, bottom corners 16, fill 052D2D under a 0.5px 1E605B top rule, `47.30 USDC` at 14/18. FIXED this wave: card radius 24 to 16, shadow 0/10/40 to 0/10/80, leg pitch 8 to 12, the missing 95A09F/0.24 rule added, the tag moved off green-coal-300 plus sun-yellow onto FFA300/0.24 plus FFA300 and made fully round, and the payout strip onto 052D2D. STILL DIVERGENT: the leg rows are a flex list that sizes to content rather than the frame's fixed 284 label and 52 odds columns, and the header meta row renders only the values the caller supplies.	desktop=partial @2026-09-01
Bet slip - combined - results win [4892-82479]	partial	modules/skai-gaming/src/components/play/sportsbook/BetSlip.tsx	/play/sportsbook	432x618. ★★ THE SETTLED SELECTION IS A DIFFERENT SURFACE, not the staking one with a variant - the app drew the staking surface in both states. Measured: card 4892:82507 is 400x108, radius 16 on ALL FOUR corners, fill 122524 under a 1px 123F3C stroke, pad 16 gap 24, and there is NO payout strip beneath it; the staking card is 123F3C with only its top corners rounded and a strip closing it. Stack Frame 703 400x224 gap 8, two identical 108 cards. Inside: signals 368x76 gap 8, Frame 277 gap 16 holding Frame 699 368x42 (title row 18 + gap 8 + the placed-at line 12/16 white at 0.64) and a second Frame 277 368x18 SPACE_BETWEEN. Title row Frame 698 229x18 at gap 6: a 16px sport glyph, `Baltimore Orioles (BAL)` Manrope BOLD 14/18 white at 0.64, a 16px result glyph, then `WON` Manrope Bold 14/18 in 17F9B4; a close glyph 16 sits at the right of the SPACE_BETWEEN row. Settled line `1.5 x 10 $` is Mulish Regular 14/18 white - NOT the 22/26 the code carried across from the staking column's odds cell - and the return `+15 USDC` is Mulish 14/18 in 17F9B4 beside its 16px glyph at gap 4. Summary Frame 704 400x240 gap 24: Frame 702 400x152 gap 48 (divider 18 + Frame 40 86 = 18+8+0+8+18+8+0+8+18), rows Total odds / Total bet / Winnings, labels Manrope 14/18 in 95A09F, values Mulish 14/18. CTA 4892:82633 400x64 radius 16 fill 17F9B4, 24px glyph, Manrope 16/22 on 001615. All of that now matches. ⚠️ INSTRUMENT NOTE, because it nearly produced a wrong fix: my compact dumper encoded the family as family[0]+style[0], which renders BOTH `Manrope Regular` and `Mulish Regular` as `MR`. Every money value in this slip is Mulish and every label is Manrope, and the abbreviation cannot tell them apart. Re-read the full fontName on ten nodes before changing anything. A lossy encoding that COLLIDES is worse than one that truncates. STILL DIVERGENT: the result glyph sits 4 from its WON label where the frame gaps the whole group 6.	desktop=partial @2026-09-01
Bet slip - combined - results loss [4892-82838]	partial	modules/skai-gaming/src/components/play/sportsbook/BetSlip.tsx	/play/sportsbook	432x618, the same structure as 4892:82479. ★ A LOSS IS NOT RED. 4892:82889 and 4892:82915 draw `-10 USDC` in PLAIN WHITE (Mulish Regular 14) where 4892:82631 draws `+30 USDC` in 17F9B4, so the accent marks a WIN and the minus sign carries the loss on its own. The code painted a negative in skai-red on both the summary row and the per-selection return; both now read white and only the win keeps the accent. FOOTER re-measured and it was already right: Close 9170:113541 is 196x64 radius 16 on 001615 under a 1.5px 56C7F3 stroke with Manrope 16/22 white, and the dead Place bet 9170:113506 is 196x64 radius 16 on 001615 with NO stroke and its label in 123F3C - drawn dim by using the darker type colour, not by fading a lit button, which is why there is no opacity on it. STILL DIVERGENT: the same 4-versus-6 gap on the result glyph as the win frame, and the market-label third line the frame omits, kept.	desktop=partial @2026-09-01
Quick bet - with values [4892-82761]	partial	modules/skai-gaming/src/components/play/sportsbook/QuickBet.tsx	/play/sportsbook	300x50, the LIT rail, and wave 10 left its own collapsed geometry unmeasured. Measured now: Frame 299 4892:82762 is 300x50, top corners 16, fill 56C7F3, 1px 123F3C rule on the BOTTOM edge only, pad 4/16/0/16 - the same box as the 432 slip header, only narrower, so the rail really is one component. bottom menu 268x46 pad 8/0/6/0; row 268x32 pad 4/0/4/0 SPACE_BETWEEN. Left 91x18: `Bet slip` Manrope 14/18 in 001615, gap 6, Tag 21x18 radius 4 fill 001615 px6, chevron 16 in 001615 at gap 4. Right Frame 1000003769 155.59x24 gap 8: Frame 512 131.59x24 radius 8, NO FILL, pad-left 8 gap 8, toggle 40.59x24 fill FFFFFF pad 1.33, `Quick bet on` Manrope 14/18 in 001615 AT 0.74, cog 16 in 001615. ★★ TWO OPACITIES WERE GENERALISED FROM ONE STATE AND WERE WRONG IN THE OTHER. The count `3` (4892:82784) is FULL white on the lit rail while the unlit 432 header draws it at 0.8 on a 56C7F3 tag; and the toggle label is 0.74 in BOTH states, changing only hue, where the code drew the lit half at full strength. Both fixed. ★ ALSO SETTLED: no `Vector 2` on this frame - the active-tab underline belongs to the DOCKED slip header (4866:81684 and its three siblings), not to the standalone rail, so the code draws it only when the rail is not standalone. STILL DIVERGENT: the frame keeps its top-only corners and its bottom rule even standing alone, where the code's `standalone` prop rounds the bottom and drops the rule; that prop is an affordance for a use the frame does not draw, and it is left as it is rather than deleted.	desktop=partial @2026-09-01
Quick bet - ALT colour [4896-86320]	done	modules/skai-gaming/src/components/play/sportsbook/QuickBet.tsx	/play/sportsbook	300x50. ★ THIS ROW CLOSES A NAMED OPEN QUESTION. QuickBet.tsx carried the comment `the ALT frame 4896:86320 carries neither 56C7F3 nor 17F9B4, which is what makes it the alt; its own hex is not yet measured, so coral stays as-is`. Measured now: Frame 299 4896:86321 fills FF7E50, and design-tokens.ts:94 has coral = FF7E50. The guess was exactly right and is now a measurement. Diffed node for node against 4892:82761 and the two frames are otherwise IDENTICAL - 300x50, top corners 16, 1px 123F3C bottom rule, pad 4/16/0/16, 268x46 bottom menu at pad 8/0/6/0, the 91x18 left group with `Bet slip` Manrope 14/18 in 001615 and a 21x18 radius-4 001615 tag holding `3` in full white, the chevron 16 at gap 4, and the 155.59x24 right group with a 131.59x24 radius-8 unfilled Frame 512, a 40.59x24 white toggle at pad 1.33, `Quick bet on` Manrope 14/18 in 001615 at 0.74 and a 16px cog. So the ALT is ONE fill and nothing else, which is what makes a single `accent` prop the right construction rather than a second component. Promoted: geometry, type and colour all measured, all matched, and the one value in question is now read off the node rather than inferred.	desktop=done @2026-09-01
Quick bet - collapsed 318 [11217-151964]	not-started	-	/play/sportsbook	318x50 and it is NOT the 300 rail at another width - it is a bottom-docked bar with its own ramp, and nothing in the app draws it. Measured: the frame has NO CORNER RADIUS AT ALL and its shadow points UPWARD, 0/-10/80 rgba(0,0,0,0.25), which is what a bar pinned to the viewport floor casts; the 300 rail has top corners 16 and no shadow. Fill 56C7F3, pad 4/16/0/16, bottom menu 286x46 pad 8/0/6/0, row 286x32 pad 4/0/4/0 SPACE_BETWEEN. Left 85x18: `Bet slip` Manrope 14/18 in 001615, then a 21x16 radius-4 001615 Tag holding `1` in Mulish 14/16 in 56C7F3 AT 0.8, then a 16px chevron - group gap 2, not the 300 rail's 4, and the CTA/button radius is 12 where the 300 rail's is 16. Right Frame 512 144.59x24 radius 8 unfilled pad-left 8 gap 8: the same 40.59x24 white toggle, then `Quick bet on` at Manrope 12/16 - NOT 14/18 - in 001615 at 0.74, then a 16px cog. So four values change with the breakpoint: the tag height 18 to 16, the label ramp 14/18 to 12/16, the group gap 4 to 2 and the button radius 16 to 12, on top of the radius and the inverted shadow. Filed not-started rather than partial: QuickBet renders one rail and has no docked variant, so there is no code for this frame to be partially right about.	tablet=not-started @2026-09-01
Bet slip - collapsed 318 [11220-151987]	not-started	-	/play/sportsbook	318x50. Diffed node for node against 11217:151964 and the two are the SAME BAR - identical 318x50 with no radius, the same upward 0/-10/80 shadow, the same 56C7F3 fill, the same 286x46 bottom menu, the same 85x18 left group at gap 2 with a 21x16 tag and `1` in Mulish 14/16 in 56C7F3 at 0.8, and the same 144.59x24 right group with `Quick bet on` at Manrope 12/16 in 001615 at 0.74. The only difference is the layer NAME and the chevron instance id. Two titles for one bar, which is worth recording because `Quick bet - collapse` and `Bet slip - collapsed` read like two states of a disclosure and are not. Same verdict as its twin: not-started, because the app has no docked rail at all.	tablet=not-started @2026-09-01
