10688-7210	match	-	Desktop cover card, measured from source against the node read live 2026-09-13 (wave41-slots-vegas): 195x277 r16, the two declared shadows (0 1px 4px rgba(0,0,0,.75); inset 0 1.091px 27.285px rgba(255,255,255,.14)), FIGMA_GAME_ART.slots = this node's outlaw export with the #AC2422 fade from 41.8%, caption Manrope ExtraBold 24/24 uppercase -4% over Mulish 11/14 at 64%, gap 8, bottom 18. No browser; the verdict is the numbers in the code against the numbers in the node.
10688-7214	match	-	Tablet cover card in the info card at md, measured from source against the component node read live 2026-09-14 (wave41-slots-vegas): 120x170 rounded-[10px] (frame 9.843), the outlaw art with the #AC2422 fade from 41.8%, the `info` ramp 14/14 ExtraBold uppercase + 7/8 Mulish at 64%, gap 4 (frame 4.914), bottom 10 (frame 10.26). Shadows are the shared desktop pair rather than the frame's 0.615x scaling. No browser.
10688-7219	match	-	Phone cover card in the info card at <768, measured from source against the node read live 2026-09-13 (wave41-slots-vegas): 76x108 rounded-[6px] (frame 76.268), the outlaw art with the #AC2422 fade from 41.8%, the `info` ramp 10/10 ExtraBold uppercase + 6/6 Mulish at 64%, gap 4, bottom 6 (frame 5.77). Shadows are the shared desktop pair rather than the frame's 0.39x scaling of them. No browser.
10688-7210	match	-	Desktop cover card re-read live 2026-09-15, this time to check the REGISTRY POINTER rather than the card - a leaf node's box cannot catch playGameArt importing the wrong picture, which is what report 510ef089 was. The node's image fill was exported and set beside the committed figma/slots-cover.webp: both 1200x1700, both the same gambler (top hat, moustache, engraved lever-action over the shoulder, gold brocade waistcoat, mesa and Strat tower behind). The node's declared band to #ac2422 at 78.7% is the registry's accent #AC2422. Recorded at bb960043. Complements the 2026-09-13 line above, which measured the card's own render.
10477-5219	partial	-	Vegas fortune's bar, built 2026-09-16 (wave46-play-slots, b1f51430) against wave 45's live read; not re-read this pass. The furthest of the five from the engine on three axes at once, and all three now come off the skin: VEGAS_FORTUNE_SKIN.readoutFace {Sancreek, flat, 16, shadow 0/2/1 #000000}. The family, the flat #E4CFAF where the engine ran grad-gold, and the DROP: 10477:5229 writes 0 2px 1px black where textStyle's default is the panel's #1a093a at size/18 with no blur, so TextOptions.shadow takes a spec as well as a boolean and the spec scales with the bar. The one skin whose palette.barText and palette.win are the same value, because the frame writes captions and values in the same cream; the keys stay separate, since on the other four they differ. The skin header's “fixed at Starbound's values” list lost this entry and keeps Kanit on the load screen, the #ff4542 win readouts and the wanted-poster cards. PARTIAL: Sancreek is not fetched by index.html. No browser ran.
10477-5219	match	-	Vegas fortune HUD, the furthest of the five from the engine on every axis at once. Re-measured 2026-09-17 (wave48-play-slots, 7e1c9b4f) and the wave 46 residual is CLOSED, though not by the thing that was expected to close it. index.html does now link all six display families, and that was necessary and not sufficient: a linked Google Fonts stylesheet DECLARES an @font-face, and the browser fetches the file only when a RENDERED ELEMENT asks for the family. Phaser draws this bar on a canvas, and a canvas pulls no webfont, so the readouts still resolved the stack's next entry on a cold load. slots/engine/fonts.ts now asks document.fonts for the four kind-stack families plus the running skin's face, inside the same Promise.all as the engine's dynamic imports and raced against a 1200ms deadline, BEFORE the game is constructed - a Phaser Text renders once and keeps its bitmap, so a face that lands after a readout is drawn never reaches the player. Nothing blocks on it; a face that misses the window falls through the CSS stack. fonts.test.ts pins both ends, including that index.html links every family the engine names. No browser ran. VEGAS_FORTUNE_SKIN.readoutFace {Sancreek, flat, 16, shadow 0/2/1 #000000}: the family, the fill (flat #E4CFAF where the engine ran grad-gold) and the DROP all move - 10477:5229 writes 0 2px 1px black where textStyle's default is the panel's #1a093a at size/18 with no blur, so TextOptions.shadow takes a spec as well as a boolean and the spec scales with the bar. The one skin where palette.barText and palette.win hold the same value, because the frame writes captions and values in the same cream; the keys stay separate, since on the other four they differ. Sancreek has no numeric fallback that resembles it, so this is the bar the unfetched family showed on most and the one the fix most changes.
# wave60-slots-sugar-starbound-vegas, 2026-09-21. Canvas scaffolding on page 10266:6, each read live with get_metadata; rows in status.wave60.slots-sugar-starbound-vegas.tsv.
10412-15849	deferred	-	Figma canvas scaffolding: Directory banner 8706x352, "Skai Originals > Vegas Fortune" / Updated 3 Sep 2026. Not UI, nothing to verify. written 2026-09-21 by wave60-slots-sugar-starbound-vegas.
10412-15855	deferred	-	Figma canvas scaffolding: Breakpoint ruler 1450x164, "Desktop (1440px)". Not UI, nothing to verify. written 2026-09-21 by wave60-slots-sugar-starbound-vegas.
10412-15857	deferred	-	Figma canvas scaffolding: Breakpoint ruler 1450x164, "Tablet (768px)". Not UI, nothing to verify. written 2026-09-21 by wave60-slots-sugar-starbound-vegas.
