# key	status	primaryFile	route	reason	bp
Skai > Social > create post > empty 1VH (1440 x 900px) [10328-215524]	done	src/components/social/feed/ComposePostDialog.tsx	/social	MEASURED all 3 axes off node data 2026-08-31, then FIXED. GEOM: modal 564x292 rad32 pad24 itemSpacing24 -> code lg:max-w-[564px] lg:rounded-[32px] lg:p-6 gap-6 (was 546/16, a transposition); avatar 40 = h-10; content HORIZONTAL gap16 = sm:flex-row gap-4; close 16x16 = h-4 w-4 (was 20 in a 24 box); attach+emoji Frame197/198 32x32 rad8 pad8 gap8 = h-8 w-8 rounded-[8px] gap-2 (was 36 rad10); Post pill 112x50 rad16 = lg:h-[50px] lg:w-[112px] lg:rounded-[16px] (was 110x52 rounded-full). TYPE: Drafts Manrope 14/18 ls-4% = lg:text-sm/[18px] tracking-[-0.04em]; placeholder Manrope 24/28 = lg:placeholder:text-2xl/[28px]; Post 16/22 = lg:text-base/[22px]. COLOUR: modal #122524 (was bg-background = #001615, index.css:476); stroke #123F3C = --border 176 56% 16%; Overlay #001615@0.44 = overlayClassName (was bg-black/80); Drafts #56C7F3 = text-sky-blue (was text-primary = #2DEDAD alien green, index.css:493); placeholder #FFFFFF@0.64 composites #AAB1B0 on #122524 = placeholder:text-white/[0.64]; disabled Post #001615 fill with #122524 text. The 484x484 #17F9B4@0.19 shine ellipse sits at y -622..-138, entirely ABOVE the modal box at every width, so it paints nothing and is not built.	desktop=done @2026-08-31
Skai > Social > create post 1VH (1440 x 900px) [10335-233638]	done	src/components/social/feed/ComposePostDialog.tsx	/social	MEASURED all 3 axes, then FIXED. Same modal shell as 10328-215524 (564 rad32 pad24 gap24, h281 with a 4-line body). Filled-state deltas: token pill CTA/button 192x34 rad8 pad8/16 gap8 fill #001615 -> sm:h-[34px] rounded-[8px] px-4 py-2 sm:gap-2 bg-[#001615] (was h-9 rad10); pill label Manrope 14/18 ls-4% = sm:text-sm/[18px]; chevron 16x16 = h-4 w-4. Post pill ENABLED fill #56C7F3 with #001615 text = bg-sky-blue text-[#001615] (was bg-primary alien green). Body text Manrope 18/24 ls-4% #FFFFFF, Frame 200 h=96 = 4 lines x 24 -> lg:text-lg/[24px] (was text-lg/[26px], lh 26 vs 24).	desktop=done @2026-08-31
Skai > Social > create post > empty 1VH (768 x 1024px) [11442-168505]	done	src/components/social/feed/ComposePostDialog.tsx	/social	MEASURED all 3 axes, then FIXED. GEOM: modal 448x300 rad16 pad12 gap24 -> max-w-[448px] rounded-[16px] p-3 sm:p-3 gap-6 sm:h-auto; content HORIZONTAL gap16; attach/emoji 32x32 rad8; Post 76x46 rad12 pad14/24 -> sm:h-[46px] sm:w-[76px] rounded-[12px]. TYPE: Drafts Manrope 12/16 ls-4% = sm:text-xs/[16px]; placeholder Manrope 18/22 = placeholder:text-lg/[22px]; Post 14/18 = sm:text-sm/[18px]. COLOUR: modal #122524, Overlay #001615@0.44, Drafts #56C7F3, placeholder #FFFFFF@0.64, disabled Post #001615 fill + #122524 text.	tablet=done @2026-08-31
Skai > Social > create post 1VH (768 x 1024px) [11442-169153]	done	src/components/social/feed/ComposePostDialog.tsx	/social	MEASURED all 3 axes, then FIXED. Modal 448x300 rad16 pad12 gap24 as 11442-168505. Filled deltas: token pill 160x34 rad8 pad8/16 gap8 fill #001615 (width is label-driven so only h is pinned: sm:h-[34px]); body Manrope 14/18 ls-4% #FFFFFF over 4 lines (Frame 200 h=73) = text-sm/[18px]; Post ENABLED #56C7F3 with #001615 text, 76x46 rad12, label 14/18.	tablet=done @2026-08-31
Skai > Social > create post > empty 1VH (375 x 812px) [11442-175841]	done	src/components/social/feed/ComposePostDialog.tsx	/social	MEASURED all 3 axes, then FIXED — and this frame REFUTES the comment the old code was built on. GEOM: Overlay 375x812 #001615@0.44 holding modal at (11,10) 354x792 rad16 pad12 gap24 = an INSET card, not a full-bleed sheet. 375-354=21 -> w-[calc(100%-21px)]; 812-792=20 -> h-[calc(100dvh-20px)]. content is VERTICAL gap16 here (avatar ABOVE a full-width body) vs HORIZONTAL at 768/1440 -> flex-col gap-4 sm:flex-row. attach/emoji 32x32 rad8 with no-min-size (32 < the 44px floor index.css forces below 768). Post 60x44 rad12 pad14/16 -> h-11 w-[60px] rounded-[12px]; 44 clears the tap floor unaided. TYPE: Drafts Manrope 12/14 = text-xs/[14px]; placeholder Manrope 18/22 = placeholder:text-lg/[22px]; Post 14/16 = text-sm/[16px]. COLOUR: as the other widths. The old classes drew rounded-none w-full h-[100dvh] max-w-none.	mobile=done @2026-08-31
Skai > Social > create post 1VH (375 x 812px) [11442-176349]	done	src/components/social/feed/ComposePostDialog.tsx	/social	MEASURED all 3 axes, then FIXED. Modal 354x792 at (11,10) rad16 pad12 gap24 as 11442-175841. Filled deltas: token pill 85x32 rad8 pad8/16 gap12 fill #001615, label COL Manrope 14/16 #FFFFFF -> h-8 gap-3 text-sm/[16px] (the gap really is 12 here and 8 at 768/1440); body Manrope 14/18 ls-4% #FFFFFF, Frame 200 h=128 = avatar 40 + gap 16 + 72 of text; Post ENABLED #56C7F3 with #001615 text 60x44 rad12 label 14/16.	mobile=done @2026-08-31
Skai > Social > create post - with attachment 1VH (375 x 812px) [11442-177647]	partial	src/components/social/feed/ComposePostDialog.tsx	/social	MEASURED SHELL ONLY. Overlay 375x812 #001615@0.44, modal (11,10) 354x792 rad16 pad12 gap24, bottom row at y=724 with Post 60x44 rad12 #56C7F3 and Frame 254 165x32 — identical to 11442-175841/176349, which is the point: this is the frame the source comment cited as proof the composer goes EDGE TO EDGE at 375 (no scrim, no corners). Node data shows a scrim and 16px corners. Corrected in code and in ComposePostDialog.responsive.test.tsx, which had encoded the inverted claim as an assertion. Left partial because the attachment PREVIEW itself (Frame 1261 h=353, Frame 200 h=313) was not broken out node by node, so the image card geometry is still unmeasured.	mobile=partial @2026-08-31
Skai > Social > create post > drafts 1VH (1440 x 900px) [10335-235331]	done	src/components/social/feed/DraftsDialog.tsx	/social	MEASURED all 3 axes off node data 2026-08-31, then FIXED. This is the LIST state. GEOM: modal 564x371 rad32 pad24 gap24 -> lg:max-w-[564px] lg:rounded-[32px] lg:p-6 gap-6 (was max-w-[546px] rounded-[16px], the same transposition as the composer); header Frame 1266 516x28 gap8 with a 24x24 icons/action each side -> gap-2 and h-6 w-6 glyphs (were 20px); list Frame 277 VERTICAL gap8, each Frame 276 516x18 gap4, hairline at y=26 and next row at y=34 -> pb-2 pt-2 first:pt-0. TYPE: title Manrope 24/28 -> lg:text-2xl/[28px] (was 20/28); preview Manrope 14/18 ls-4% -> lg:text-sm/[18px]; date MULISH 11/14 -> lg:text-[11px]/[14px] font-mulish (was 12/16 in the sans face). COLOUR: modal #122524, stroke #123F3C, Overlay #001615@0.44, title/preview #FFFFFF, date #FFFFFF@0.44 (composites #7B8584 on #122524), rule #FFFFFF@0.14 (was border-border/60 = #123F3C at 60%). Oracle: DraftsDialog.figma.test.tsx, 7 tests, mutation-checked.	desktop=done @2026-08-31
Skai > Social > create post > drafts 1VH (1440 x 900px) [10335-236189]	done	src/components/social/feed/DraftsDialog.tsx	/social	MEASURED all 3 axes, then FIXED. SELECT-MODE state — same title as 10335-235331, told apart by artwork. Deltas: modal padding 24/24/8/24 (bottom 8); each row gains input/selection 16x16 rad6 fill #000000 stroke #56C7F3 pad4 with an 8px gap to the preview -> h-4 w-4 rounded-[6px] border-[#56C7F3] bg-black gap-2. ★ The file header called this "a circular checkbox" and the code shipped rounded-full at 20px; node data says a 6px-radius SQUARE at 16px. Footer Frame 271 516x42 pad6/0/6/0 gap16: "Select all" Manrope 14/18 #56C7F3 and "Delete" Manrope 14/18 #FF574A -> text-sky-blue and text-[#FF574A] (were text-primary = #2DEDAD and text-destructive = #EB1414).	desktop=done @2026-08-31
Skai > Social > create post > drafts 1VH (768 x 1024px) [11442-170567]	done	src/components/social/feed/DraftsDialog.tsx	/social	MEASURED all 3 axes, then FIXED. LIST state. GEOM: modal 448x300 rad16 pad12 gap24 -> max-w-[448px] rounded-[16px] p-3 sm:p-3; header Frame 1266 424x24 gap8; Frame 277 gap8, Frame 276 424x16 gap4, hairlines at y 24/56/88/120 = a 32px pitch (16 text + 8 + rule + 8). TYPE: title Manrope 18/22 -> text-lg/[22px]; preview Manrope 12/16 -> sm:text-xs/[16px]; date Mulish 10/14 -> text-[10px]/[14px] font-mulish. COLOUR: modal #122524, Overlay #001615@0.44, rule #FFFFFF@0.14, date #FFFFFF@0.44.	tablet=done @2026-08-31
