# Wave 49 bug-report dispositions, 2026-09-18. The 31 reports session 5f's lanes measured on 2026-09-17 and could not write back; each row is the full evidence a wave 49 lane recorded (the bug_reports comment carries a 700-character cut of it). Written back by 5f the same night: STILL-BLOCKED -> backlog (19), NEEDS-CASEY -> needs_info (4), FIXED and ALREADY-DONE -> resolved (6), NOT-A-DEFECT -> closed (2).
# columns: lane, id8, disposition, evidence, note
home-whales	73251ec8	STILL-BLOCKED	2026-09-18: blocked, but NOT on what the row's last three comments say, and the write-back should correct the record rather than add to it. Finding 1 (Popular renders empty) now depends on `GET /api/twitter/author-counts?handles=...` on skai-bot (api.skai.trade), which proxies X's `GET /2/tweets/counts/recent`. MISSING = that route plus an X bearer token on a plan carrying the endpoint; the answer's own `reason` field says which - not_configured (no token), not_entitled (plan), budget_spent (today's reads gone), unreachable (route absent or api down) - and the panel prints the matching sentence. It is NOT `public.social_posts`: Popular stopped reading that table on 2026-09-15 in 138a59b93, so the unblock named in resolution_notes and re-stated by the wave 23, 47 and 48 comments (a migration creating public.social_posts plus a skai-bot ingester) would build a table nothing on this row reads. Those three passes each measured the DATABASE correctly - the object really is absent, pg_class agrees - and none re-read XAccountsPanel.tsx to check whether Popular still consumed it, which is how a true measurement carried a stale conclusion for two days; the wave 48 comment was posted 2026-09-17 20:00:58Z, about two hours before this reading. Measured 2026-09-17 against node 13006-321618 (get_metadata, live) and src/components/home-redesign/whales/XAccountsPanel.tsx at HEAD, plus src/services/ai/socialSentimentService.ts:864 for the call itself. No browser. Layout moved this pass in 385f225cc (XAccountsPanel.tsx + XAccountsPanel.bandGeometry.figma.test.tsx): the board insets `Frame 358` 16 from a 375 artboard and each `content` row another 16, so a handle reads 32 from the edge and the hairlines stop 16 short, against the 8 + 8 the panel carried from the Home 2 phone board; and the nav at (16,12) over an 8px seam puts the first hairline at 40 against 36.	`public.social_posts` is still absent and still blocks a DIFFERENT thing on this surface that this ticket does not report - the per-account notify alerts on My list (useWhaleLists.ts:370, subscribeToPostStream) - so the comments are half right and the half that is right is not finding 1. Finding 2 needs Casey: 13006-321618 draws no search, import, export or Add handle, while its own empty sibling 13006-321483 draws all four; dropping them would leave a populated list with no way to search it or add to it, so the toolbar is kept and the disagreement is recorded in XAccountsPanel's `trenchPhone` docblock. Also worth telling the reporter: the frame draws fifteen ranked rows and NO empty state, so there is no empty-state design on this node to build toward - what it draws is the state that arrives with the token, and the honest sentence shipped in 2eea750ce is what stands until then. Findings 3/4/5/6 closed in ef12c0632; 7/8/9/11 closed earlier; 10 is Trench page chrome, outside this lane's owns list. Finding 12 (scale and spacing) moved in 385f225cc above.
home-screens-portfolio	7a5524ee	NEEDS-CASEY	Commit 94fbf6121 (SignalsScreen.tsx + SignalsScreen.filterRow.figma.test.tsx), wave49 home-screens-portfolio. Read live 2026-09-17: 14160:137998 (375) and 14094:67450 (768). BUILT this pass: the order select had shipped flat at 103x34, a size no board draws - the boards read 104x32 at 375 (Frame 711 14160:137639), 100x34 at 768 (14094:67473) and 140x34 at 1440, so it is now h-8 w-[104px] md:h-[34px] md:w-[100px] lg:w-[140px]; and the search box stood 34 against the frames' 32 on both narrow boards because Figma draws the hairline INSIDE the box while a CSS border sits outside the padding, so py-2 gives a pixel back each way as py-[7px] with lg:py-2 left alone where no board has been read. ALSO SETTLED, and it closes an item this row carried open: the phone column measures 343 at x=16 on Frame 1000003785, which is exactly what px-4 draws on a 375 board, so the recorded 343-against-327 gap was not a gap. Already matching and re-checked: header to filters 24, filters to body 16, the stacked filter gap 16, the body gap 16, the search-to-select gutter 8, search 124 at 768 and 200 at 1440. Screens suite green, 4 files / 18 tests.	Two owner decisions remain and neither is a code or a vendor question. (1) The "Market" select in the At a glance header: Figma has no frame of its open state, so what it switches between is unspecified - drop it (recommended; the screen already scopes by the title's market run and orders by the filter menu), or draw the open state the way 13404:172520 draws the order menu, or make it the same market run the title carries. (2) The "Total perps market cap" card prints its honest unavailable line because no service in this app reports that figure - buy or compute a source, or drop the card. Separately, the accordion row cut is 120 open / 46 closed at 375 against 126 / 50 at 1440, and that component is src/components/home-redesign/feed/AiSignalsCards.tsx, outside this lane's owns list; named, not edited. CONSOLE CAPTURE READ, and it is shared: metadata.console_logs holds 8 entries whose timestamps are identical on all three of these rows, so it is ONE session's log filed three times within eight minutes, not three separate observations - and none of it is about this screen. It is dominated by 42501 "permission denied for table users" on signupConsent, the UserProfile email backfill, the login profile update of last_active and country, and the ConfigCache admin-wallet read, plus USER_NOT_REGISTERED, a SkaiWSClient close 1005, skai_getSwapFeeConfigs not supported, and a CoinGecko 429 on the home ticker. Outside this lane; flagged because it had not been read on any of the three rows.
home-screens-portfolio	dfc733af	STILL-BLOCKED	Read live 2026-09-17: 13431:179337, the node this row cites. The layout is measured and all of it but one number matches HEAD. Column Frame 1000003785 1144 at x=90; body Frame 1183 as a 680 main column at x=0 and a 448 rail at x=696, a 16 gutter; main-column seams 16 throughout (Social sentiment 680x321 at y=0, Trending topics 680x500 at y=337, Heat map 680x500 at y=853); header Frame 1138 66 tall with the body opening at y=91, a 25 seam. Against that, SentimentScreen.tsx:1024 reads "mt-6 grid grid-cols-1 items-start gap-4 lg:grid-cols-[minmax(0,1fr)_448px]" - the 448 rail is live and correct and the main column absorbs the difference, the same rule the News and Signals tabs write. Panel order matches both boards. THE BLOCKER IS THE DATA, not the layout: four panels (Social sentiment, Trending topics, Heat map, Platform breakdown) draw their offline state because no social vendor is reachable, and styling empty boxes against a frame nobody can check them against is how a component whose normal state is empty ships broken. Unblock is LUNARCRUSH_API_KEY or a working X_BEARER_TOKEN on the api.skai.trade host. No code changed by this lane on SentimentScreen.tsx.	ONE LAYOUT NUMBER IS ALSO OUTSTANDING and it is an owner decision, not a build: the frame puts Fear and greed 448x100 at rail y=0 and Platform breakdown at y=124, a 24 seam, while the build starts Platform breakdown level with Trending topics because a grid row is as tall as its tallest member. That shape has been built and reverted twice (e5530afe2 then af9728008, which is documentation only) because making the rail one column box that collapses below lg gives the desktop the frame's seam and moves the visual-against-reading-order mismatch onto the phone's linear stack - one static panel read second instead of last. Options: leave the seam (recommended; only a 24px gap differs and both boards' panel order is already right), take it and accept the one-panel reading-order shift, or ask design whether the rail may hold Fear and greed at a locked 448x100 so the seam becomes a measured offset with no reordering. Re-open the second the moment Platform breakdown gains a control. Even on any of the three this row cannot fully close until the credential lands. Console capture read: metadata.console_logs is the SAME 8 entries as 7a5524ee and 4391de90, identical timestamps, so all three carry one session's log rather than three observations; none of it concerns this page. Detail on the 7a5524ee row.
home-screens-portfolio	4391de90	STILL-BLOCKED	THE BUILD THIS ROW ASKS FOR IS ALREADY DONE - the modal was built against 13436:181794 in fba761d5e (2026-09-14) and is at HEAD today: SentimentScreen.tsx:552 carries the "View all topics" overlay keyed to that node, :597 wires it to the real reader socialSentimentService.getSocialPosts, :847 holds its open-topic state, and :673 draws "No live posts for this topic - the social post feed is offline" rather than a sample feed, with no pager under an empty list because a "1 - 4 of 6" rail would state a count nothing produced. WHAT IS MISSING IS THE POSTS, and I re-probed that myself rather than inheriting it: on the live production database as service role, 2026-09-17, to_regclass('public.social_posts') returns NULL - the table the post stream subscribes to has no relation at all, so the in-memory stream getSocialPosts filters is empty by construction for the life of every session. social_tokens and fear_greed_index both resolve in the same query, so the probe was not a permissions artefact.	Both unblocks are server-side and neither is a decision: a social vendor credential (LUNARCRUSH_API_KEY, or a working X_BEARER_TOKEN) on the api.skai.trade host, and a posts-per-network source giving handle, avatar, time, permalink and body - either the social_posts table with something writing to it, or a skai-bot route the client can read. The modal fills with no further app change once either exists. Its tabs already derive from the platforms real posts carry rather than the frame's fixed Skai / Instagram / X / Facebook, which the post type has no members for, so the frame's tab strip is not a gap to close against live data. Console capture read: metadata.console_logs is the SAME 8 entries as 7a5524ee and dfc733af, identical timestamps, so all three carry one session's log rather than three observations; none of it concerns this modal. Detail on the 7a5524ee row.
trench	a30fe718	STILL-BLOCKED	Seven of the reporter's eight findings are built and on main: the hover action rail on the token image with hide really adding to the Trench blacklist, the enlarged preview and the Reused-image list, the bottom pill row, the metadata row, the social row's handle / follower count / F: / Tx:, MC on the name line with V: moved down and FDV and the percent change gone, the 78px image at the height of the three text rows, and the column counts removed from the headers (finding 6). Finding 7 was not a build fault - the buy tag prints the reporter's own column preset in their instant-trade currency. THE ONE OPEN ITEM IS Block dev, drawn greyed with its reason, and the block is one field on a server answer rather than a data source: supabase/functions/_shared/tokenIntel/cardIntel.ts RESOLVES AND CACHES THE CREATOR ADDRESS ALREADY - it has to, because devHoldingPct is the creator's balance over supply and devMigrations is the creator's launch history - and its `creators` map at :100 holds it, but CardIntelSlot at :52 is exactly "top10" | "devHolding" | "devMigrations" and the address never reaches the response. Re-verified at HEAD 2026-09-18.	Unblocking action, unchanged and one line of work: return the creator alongside the three figures the batch already sends. cardIntel.ts is under supabase/, fenced from this lane. This lane's own half stays deliberately unbuilt until it lands - discover/blacklist.ts needs a developer entry type, and adding one now would store entries nothing can populate, which is the dead control the greyed button already avoids more honestly. One thing on this row DID move today: finding 3's metadata icon row had its boost mark in the wrong slot, and 72d613867 puts it where Frame 546 draws it.
trench	78b6bec2	STILL-BLOCKED	Finding 1 is built and verified at HEAD 2026-09-18: PanelTabs.tsx:787-788 renders TokenSocialLinks (the token's own Twitter / Discord / Website row) and CommunityPostsUnavailable beneath it, so the section the frame draws no longer looks absent on phone and tablet. Findings 2, 3 and 4 - the post card, the "(1 post)" count and "See all posts" - are blocked, and the blocker is one step earlier than every previous pass said. Measured 2026-09-17: GET indexer.skai.trade/api/v1/social/feed?limit=2&visibility=public answers HTTP 200 with an empty data array and pagination.total 0, so the indexer holds NO posts at all, unfiltered; adding &cashtag=BONK returns a byte-identical payload, which proves the parameter is accepted and ignored and says nothing about whether a filter exists. The client half agrees - src/components/social/feed/feedSource.ts:77 sets cashtag to null on every post it builds.	Two things have to land, in this order: posts have to reach the indexer at all, then the feed route needs a cashtag or mint filter plus a holder-attribution field for the "Held by ... and 20 others" line. CommunityPostsUnavailable in TokenSocialLinks.tsx is the single place to swap when they do. The KOLs and Bubblemaps sub-tabs the reporter called wrong content are kept on purpose: they are working panels, and a frame that omits a working panel is not an instruction to delete it. The separate observation that the KOL table truncates at the right edge with no scroll affordance stands and does not depend on the feed.
trench	daacd418	STILL-BLOCKED	The reporter's whole delta table is built and deployed - the card's dashed ring tinted by the reading, the dark-red wash on the risky side, the filled dark-red Bearish pill, and the shared dismiss X, pair and LIVE pill. ONE CORRECTION TO THE TICKET, in the reporter's favour: the dashed border is NOT a variant delta. Measured on the top edge of both board exports at row y=140, 54 dash runs of 8px on a 12px period, identical count and identical phase on BOTH readings - the safe card's stroke is dashed too, so building the variant as a colour swap is exactly right, which is what shipped. The glyph question is answered and does not move: the frame keeps a circled CHECK in the risky state and only recolours it red, so under the standing rule the build draws a red check. STILL OPEN is the verdict line: "Marked as very risky" and the "16 reports" count are the output of an AI audit and there is no audit source anywhere in the product. Re-checked 2026-09-18 - ChartSentimentBar draws the honest "No audit reports" chip and records at its head that only the sentiment half has a source; no route matching an audit path is registered in modules/skai-bot/src, and the live API refuses an unkeyed probe with UNAUTHORIZED rather than 404, so none can be inferred from it either.	Unblocking action: a per-token audit source returning a verdict and a report count - a token-audit endpoint on the skai-bot API, or the intel vendor approved on 2026-09-08. The card then reads it in place of the chip. Writing a safety verdict without one would put an invented call on a page people trade from, and "very safe" is the worst possible thing to invent. Worth passing to design: the reporter's instinct that a red check reads as "confirmed safe" at a glance is sound, and if a warning glyph is wanted in the risky state that is a change to the FRAME and should be made there before anyone builds the line.
trench	51c14d5a	STILL-BLOCKED	Still unbuilt and re-measured at HEAD 2026-09-18 rather than carried. (1) The panel does not exist: a case-insensitive search of the whole of src/ for "lighthouse" and for "Virtual curve" returns zero hits. (2) The vendor feed it needs is still unbought, and the instrument is sharper than last time - grepping src/, supabase/functions and modules/skai-bot/src for the env-var names BIRDEYE, MORALIS, HELIUS, BITQUERY and SOLSCAN_API returns ZERO hits in all three trees, so there is no key name, no client and no call; the ten case-insensitive hits that remain are source comments naming the class of provider that is missing. (3) The one server read delivered this month cannot stand in for it: trench-token-intel answers PER MINT with top10Pct, devHoldingPct, devMigrations and a reasons list, which is the whole union of its keys (CardIntelSlot, cardIntel.ts:52). Your spec is MARKET-WIDE - "Created 44.16K" and "Migrations 117" are counts across the launchpads, Top launchpads and Top protocols rank venues by volume, and Total trades / Traders are totals for a whole Virtual curve section. A single token's pair data produces none of them, so the card built today would be a full panel of unavailable tiles rather than a panel with a couple of gaps.	Unblocking action unchanged: deliver the market-data vendor endpoint approved on 2026-09-08 with launchpad-wide aggregates per 5m / 1h / 6h / 24h window - trade count, unique traders, buy and sell volume in dollars, tokens created, migrations, and volume by launchpad and by protocol. src/components/trench-redesign/discover/MarketPulseBoard.tsx is where it goes. The frame's geometry is already on record from the 2026-08-31 reading (354x444, 12px corner at the 375 stop, a #122524 card on a flat 16 padding and a 16 itemSpacing) and is carried on this lane's status row for 13006-348660, so the day the feed lands this is a build and not a re-measure.
trench	3898945c	FIXED	Six of the reporter's seven regions are closed with commits: items 1 to 3 (the ticker's gear, the help glyph beside the chain selectors, and the collapsed gear-and-chevron settings control on the Trench title row) in 388d498d8; item 5, the token cards, rebuilt to "Pulse card - Intel ALT" in c9ba2767d - the 64px logo in its ring with the chain badge, the name and ticker line with the heart and follower count, the age line with the boost glyph and the globe / pair / X-search set, the stats line, the contract address, the X handle, the buy/sell bar and the bottom chip strip with the + SOL tag; item 6, the Preset 1 / wallet / gear bar, in 4f1f17876. Item 4 was not a defect - the pulse board draws no global time-filter row by design. ITEM 7, the filled background on the active Trade tab, is measured rather than built: read at HEAD 2026-09-18, src/components/layout/MobileBottomNav.tsx cnTab() at :563-568 only ever swaps a TEXT colour on the active cell (text-primary becomes text-sky-blue, or text-white/90 hover:text-white becomes text-sky-blue) and adds no background utility at all; the bg-[#123f3c] elsewhere in that file belongs to the More drawer's row list, not to the bar. So the source draws no fill.	The card's remaining dashes - holders, pro traders, KOLs, viewers, followers, fees and the percentage chips - are waiting on the wallet-analytics vendor key, tracked separately on 75648145, and they stay dashes because a 0% there would read as a measurement. Item 7 is the one thing that would benefit from a render at 375 on the deployed build rather than a source read; no browser ran this batch. If the fill is still visible there it comes from somewhere other than cnTab and is worth a fresh capture. This lane's own pass added one thing to the card on this board: 72d613867 moves the boost mark into the slot Frame 546 draws it in, third rather than first.
trench	7b1c3a86	STILL-BLOCKED	Blocked on one purchase, and the sweep behind it was re-run at HEAD 2026-09-18. The surface question is settled: the design link on this report points into the superseded file, so it is not the design the app is built to; the card it describes is the Pulse card on the Market Pulse board (13006:134424) with the Intel side rail beside it, and it has been rebuilt to that frame. TWO OF THE FIVE INTEL CHIPS PRINT REAL NUMBERS AND ARE LIVE - top-10 holders' share and the dev's holding share, plus dev migrations on the stats line - confirmed against the deployed release rather than assumed. THE OTHER THREE ARE STILL A DASH: the deployed card-intel answer is exactly top10Pct, devHoldingPct, devMigrations and reasons per mint (CardIntelSlot, cardIntel.ts:52, with its header recording that snipers, insiders and bundlers need a labelled holder census), and there is no partially filled census to read; the env-var names BIRDEYE, MORALIS, HELIUS, BITQUERY and SOLSCAN_API return ZERO hits across src/, supabase/functions and modules/skai-bot/src today, so no key, no client, no call. A 0% for a sniper, insider or bundler share is an accusation about a token, which is worse than a blank.	NEW TODAY, and it settles what the card's own chip strip should look like. 13006:356662 was read with get_design_context for the first time: the chip CHROME is delta zero against the build - #001615 on a HALF-pixel #123F3C ring, fully round, padding 6/2, a 12px glyph 2 before a Mulish 10/14 at -0.4, the five chips 2 apart - and the frame's five chips NAME different things from the app's five, one of them a duration (a cloud-over-body glyph reading "46m 1d", which is the frame's Funding time). Taking the frame's set would drop the two chips that carry a live figure for three with no source, so the set stays and the difference is written into TokenCard.tsx. The glyph run above it had its boost mark in the wrong slot and is fixed in 72d613867. Report 75648145 remains the tracker for the vendor purchase; this row moves with it.
