# lane w7b-predict — owns src/components/predict/**, src/components/predict-redesign/**, src/pages/predict/**
# family <TAB> status <TAB> primaryFile <TAB> route <TAB> reason [<TAB> bp]
# col2 vocab: unknown|done|partial|not-started|blocked-on-backend|frame-defect|furniture
# col6 vocab: unknown|done|partial|not-started|missing|renders|broken|n-a
# --- batch 1: furniture resolved from live harvest node TYPE + visibility (live/3sSzw1KewMtUbeLAv7uW0r__3173-26018.tsv), 2026-08-31
# ROUTE COLUMN CORRECTED 2026-09-01 — 27 rows read "/predict/market/:id", which matches no route. MEASURED against src/App.tsx: the market-detail route is path="/predict/market/:marketType/:marketId" (four segments). "/predict/market/:id" is three segments and path="/predict/:marketId" is two, so the quoted path matched neither and fell through to path="*" -> NotFound. Corrected to the declared pattern. DEPTH: route table only. Nothing re-rendered; status and bp cells untouched.
Breakpoint [10092-220093]	furniture	-	-	Canvas chrome, not a screen. live harvest row: FRAME 1450x164 visible=1, name exactly "Breakpoint". 1450 is not a device width (the ship widths are 1440/768/375) - it is the breakpoint ruler David lays across the page. Four identical 1450x164 rulers on this page. Excluded from the parity denominator per WAVE5 s1.
Breakpoint [10092-220095]	furniture	-	-	Canvas chrome. FRAME 1450x164 visible=1, identical geometry to 10092-220093. See that row.
Breakpoint [10092-220097]	furniture	-	-	Canvas chrome. FRAME 1450x164 visible=1, identical geometry to 10092-220093. See that row.
Breakpoint [10092-220099]	furniture	-	-	Canvas chrome. FRAME 1450x164 visible=1, identical geometry to 10092-220093. See that row.
Notes [3345-31352]	furniture	-	-	Figma WIDGET (sticky-note plugin node), 342x287. Not a FRAME at all, so it can carry no implementable geometry. Twelve of these on the predict page, all 342 wide, heights 212-382 - the width is the widget's fixed column. Excluded from the parity denominator per WAVE5 s1.
Notes [3350-32896]	furniture	-	-	Figma WIDGET, 342x212. See 3345-31352.
Notes [3538-24807]	furniture	-	-	Figma WIDGET, 342x363. See 3345-31352.
Notes [3550-5095]	furniture	-	-	Figma WIDGET, 342x382. See 3345-31352.
Notes [3553-5509]	furniture	-	-	Figma WIDGET, 342x249. See 3345-31352.
Notes [3558-39692]	furniture	-	-	Figma WIDGET, 342x230. See 3345-31352.
Notes [3624-54725]	furniture	-	-	Figma WIDGET, 342x268. See 3345-31352.
Notes [3640-59005]	furniture	-	-	Figma WIDGET, 342x249. See 3345-31352.
Notes [3640-59051]	furniture	-	-	Figma WIDGET, 342x268. See 3345-31352.
Notes [3650-63719]	furniture	-	-	Figma WIDGET, 342x363. See 3345-31352.
Notes [8623-55287]	furniture	-	-	Figma WIDGET, 342x230. See 3345-31352.
Notes [8656-53613]	furniture	-	-	Figma WIDGET, 342x287. See 3345-31352.
Screenshot 2026-07-28 at 6.05.34 PM 1 [10211-14218]	furniture	-	-	RECTANGLE (image fill), 334x717 - a pasted screenshot of a competitor/reference app, not a SKAI screen. Five of these sit in a row at identical 334x717 on the mobile exploration strip. A RECTANGLE cannot be a screen frame. Excluded from the parity denominator per WAVE5 s1.
Screenshot 2026-07-28 at 6.06.22 PM 1 [10211-14219]	furniture	-	-	RECTANGLE 334x717. See 10211-14218.
Screenshot 2026-07-28 at 6.06.39 PM 1 [10211-14220]	furniture	-	-	RECTANGLE 334x717. See 10211-14218.
Screenshot 2026-07-28 at 6.06.54 PM 1 [10211-14221]	furniture	-	-	RECTANGLE 334x717. See 10211-14218.
Screenshot 2026-07-28 at 6.07.47 PM 1 [10211-14222]	furniture	-	-	RECTANGLE 334x717. See 10211-14218.
Frame 269 [8579-82413]	furniture	-	-	HIDDEN node - live harvest visibility column = 0, the only invisible node in the predict page harvest (1 of 283). Default Figma auto-name "Frame 269", 680x244, parked inside the 738x433 match-card exploration. A hidden default-named node is not a spec. Excluded per WAVE5 s1 (hidden nodes).
# --- batch 2: futures settings panels, MEASURED off get_metadata node geometry 2026-08-31
