# key	status	primaryFile	route	reason	bp
Right menu - Afjust filters 1440 [13006-155570]	partial	src/components/trench-redesign/discover/FiltersPanel.tsx	/trench	FOOTER MEASURED AND FIXED 2026-09-01, closing the thread wave 10 was cut mid-sentence on. That lane had spotted that this panel does not use the shared footer and rolls its own with SkaiButton skaiSize=large, and had not yet read what the variant draws. It draws h-16 -- button.tsx:141-142 is h-16 px-10 py-5 text-base leading-[22px] rounded-[16px], a FIXED 64px at every width. The panel comment above the row claimed 50px CTAs; 50 is the 768 value and skaiSize=medium, so the comment was wrong about the variant AND about the tier. This frames own CTA node 13006:155622 is 394x62, cornerRadius 16, padding 20/40/20/40, fill #56C7F3, label Save settings Manrope Regular 16/22 letterSpacing -4% in #001615 -- so 64 was 2px proud here and 14 and 20 proud at 768 and 375. Now renders RightMenuFooter, whose ladder is py-3.5 md:py-4 lg:py-5, leading-4 md:leading-[18px] lg:leading-[22px], px-4 md:px-6 lg:px-10, rounded-[12px] lg:rounded-[16px]. COMPOSITION, read off the frame and not assumed: this panel has exactly TWO top-level children, body Frame 345 13006:155571 394x444 VERTICAL gap 24 and the single full-width CTA -- there is NO reset control at any of the three widths. The reset is KEPT and restyled per the standing ruling: it is the only way to clear a filter draft and a frames omission is not a delete order. Panel chrome re-verified unchanged: 442x884 r24 pad24 fill #122524@0.8 stroke #123F3C, matching lg:rounded-2xl lg:p-6 and sm:max-w-[442px]. REMAINING and why this is not done: the panel BODY row type ramp is still unmeasured, and the radius/padding outlier question on the 768 and 375 twins is Caseys, not mine.	desktop=partial @2026-09-01
Right menu - Afjust filters 768 [13006-284111]	partial	src/components/trench-redesign/discover/FiltersPanel.tsx	/trench	FOOTER MEASURED AND FIXED 2026-09-01. CTA node 13006:284163 is 418x50, cornerRadius 12, padding 16/24/16/24, fill #56C7F3, label Manrope Regular 14/18 at -4% in #001615, and 16+18+16 = 50 closes on the padding exactly. The panel shipped the 64px skaiSize=large box here, i.e. 14px proud, at radius 16 rather than 12 and with a 40px horizontal inset rather than 24 -- three of the four ladder properties wrong at this tier, not one. Fixed by adopting RightMenuFooter. Panel is 442x1008 VERTICAL SPACE_BETWEEN with two children, body Frame 345 13006:284112 418x396 gap 24 plus the CTA; no reset drawn. The r16 pad12 chrome reading is unchanged from wave 10 and is still the escalation: the 442 tablet band is 13 of 14 at pad 20 and 10 of 14 at r16, so md:p-5 disagrees with this frame and md:rounded-xl agrees with it. Candidate frame-defect, left partial so the call stays open. Body ramp unmeasured.	tablet=partial @2026-09-01
Right menu - Afjust filters 375 [13006-284164]	partial	src/components/trench-redesign/discover/FiltersPanel.tsx	/trench	FOOTER MEASURED AND FIXED 2026-09-01. CTA node 13006:284216 is 335x44, cornerRadius 12, padding 14/16/14/16, fill #56C7F3, label Manrope Regular 14/16 at -4% in #001615; 14+16+14 = 44. This is the tier the flat 64px box was worst on -- 20px proud, radius 4 over, horizontal inset 24 over. The 44 sits exactly on the global tap floor src/index.css imposes below 768, so no no-min-size opt-out is needed and none is applied. Panel 359x796, two children, body Frame 345 13006:284165 335x386 gap 24 plus one full-width CTA and no reset. Chrome r16 pad12 unchanged: pad 12 agrees with the 359 band, r16 is the single outlier against 14 of 15 at r12. Same candidate frame-defect as its 768 twin. Body ramp unmeasured.	mobile=partial @2026-09-01
Right menu - General 1440 [13006-181094]	partial	src/components/trench-redesign/discover/TrackerSettingsMenu.tsx	/trench	CORRECTION 2026-09-01, and it is a correction to my OWN lanes wave-10 row. That row recorded this frame against rightMenuChrome.tsx and reported the footer ladder FIXED. The ladder was fixed -- in RightMenuFooter -- and this frame is not drawn by that function. Identified from node data rather than from the file name: the panels first text is Adjust tracker settings, so Right menu - General is TrackerSettingsMenu.tsx, which hand-rolled its own footer row from SkaiButton skaiSize=large and never imported RightMenuFooter. A shared fix reaches only the callers that share it. Measured here: panel 442x884 r24 pad24 fill #122524@0.8, two children -- body Frame 344 13006:181095 394x520 VERTICAL gap 24, and footer Frame 1178 13006:181188 394x62 HORIZONTAL itemSpacing 8 holding reset :181189 pad 20/0/20/0 r16 Manrope 16/22 #FFFFFF and save :181190 pad 20/40/20/40 r16 fill #56C7F3 Manrope 16/22 #001615. The shipped row drew 64 at every width against 62/50/44 and put a #56C7F3 outline round the reset via skaiType=secondary, where :181189 has no fill and no stroke. NOW FIXED: TrackerSettingsMenu renders RightMenuFooter. Partial: body row type ramp unmeasured.	desktop=partial @2026-09-01
Right menu - General 768 [13006-322486]	partial	src/components/trench-redesign/discover/TrackerSettingsMenu.tsx	/trench	MEASURED 2026-09-01, same correction as 13006:181094 -- this is TrackerSettingsMenu, not rightMenuChrome, and it never called the shared footer. Panel 442x1008 r16 pad20, on tier for both (10 of 14 at r16, 13 of 14 at pad 20). Body Frame 344 13006:322487 402x488 gap 24; footer Frame 1178 13006:322580 402x50 HORIZONTAL gap 8 with two 197x50 CTAs, reset :322581 pad 16/0/16/0 r12 Manrope 14/18 and save :322582 pad 16/24/16/24 r12 fill #56C7F3. 16+18+16 = 50 against the 64 the panel drew, so 14px proud with the radius 4 over and the inset 16 over. Fixed by adopting RightMenuFooter. Partial: body ramp unmeasured.	tablet=partial @2026-09-01
Right menu - General 375 [13006-181656]	partial	src/components/trench-redesign/discover/TrackerSettingsMenu.tsx	/trench	MEASURED 2026-09-01, same correction as 13006:181094. Panel 359x796 r12 pad12, on tier (14 of 15 in the 359 band read r12 pad12). Body Frame 344 13006:181657 335x488 gap 24; footer Frame 1178 13006:181750 335x44 HORIZONTAL gap 8 with two 163.5x44 CTAs, reset :181751 pad 14/0/14/0 r12 itemSpacing 12 Manrope 14/16 #FFFFFF and save :181752 pad 14/16/14/16 r12 fill #56C7F3 Manrope 14/16 #001615. 14+16+14 = 44, exactly the global tap floor, against the 64 the panel drew -- 20px proud. Note the label-to-glyph gap is 12 here and 10 at the two larger tiers, a third value on the ladder rather than a constant, while the outer rows 8 holds everywhere. Fixed by adopting RightMenuFooter. Partial: body ramp unmeasured.	mobile=partial @2026-09-01
Skai > Trade > Trench > Snipe settings 1VH (375 x 812px) [13006-314445]	done	src/components/trench-redesign/discover/SnipeSettingsMenu.tsx	/trench	RE-MEASURED 2026-09-01 on all three axes, and the earlier done was CHROME ONLY. Wave 3 recorded this done off the panel width, radius, padding and fill and said so; it never read the footer or the body, and both were wrong. FOOTER: CTA node 13006:315649 is 335x44, cornerRadius 12, padding 14/16/14/16, fill #56C7F3, label Save settings Manrope Regular 14/16 at -4% in #001615, and 14+16+14 = 44. The panel drew a lone SkaiButton skaiSize=large, which button.tsx:141-142 fixes at h-16 = 64px with px-10 and rounded-[16px] -- 20px proud, radius 4 over, inset 24 over. Now RightMenuFooter with no reset, which is the composition all three Snipe frames draw: panel 13006:315577 has exactly two children, body plus one full-width CTA. Body type ramp measured on all three tiers off Frame 344 -- 13006:167971 (1440), :338723 (768), :315578 (375) -- and it shipped ONE cut, the 768 column, so the 1440 body ran a step small everywhere: group and field labels Manrope 12/14 then 12/16 then 14/18 in #95A09F, field values Mulish Regular 12/16 then 14/16 then 16/16 in #FFFFFF, section heading Manrope 14/18 then 14/18 then 18/24 in #FFFFFF, segmented labels Mulish 12/14 then 14/16 then 14/18, input text Manrope 14/16 then 14/18 then 16/22 with the #95A09F placeholder. Two FAMILIES were wrong at every width as well: Mev mode carried skai-label-1, which typography.css declares as Mulish, against a Manrope node, and the numeric fields carried skai-number-4, which is Mulish at weight 700, against Mulish Regular. All fixed. CHROME re-verified: 359x796 r12 pad12 fill #122524@0.8 stroke #123F3C against w-[calc(100%-1rem)] rounded-lg p-3, and no scrim, which the frame agrees with. The 44 is exactly the global tap floor below 768 so no no-min-size opt-out is applied.	mobile=done @2026-09-01
Skai > Trade > Trench > Snipe settings 1VH (768x1024px) [13006-337291]	done	src/components/trench-redesign/discover/SnipeSettingsMenu.tsx	/trench	RE-MEASURED 2026-09-01 on all three axes; the earlier done was chrome only, same as its 375 twin. FOOTER: CTA node 13006:338794 is 402x50, cornerRadius 12, padding 16/24/16/24, fill #56C7F3, Manrope Regular 14/18 at -4% in #001615, 16+18+16 = 50 against the 64 the panel drew -- 14px proud, radius 4 over, inset 16 over. Panel 13006:338722 is 442x1008 r16 pad20 with two children, body Frame 344 13006:338723 402x736 gap 24 plus the single CTA; md:rounded-xl 16 and md:p-5 20 match, and md engages at exactly 768. Body type ramp measured on all three tiers off Frame 344 -- 13006:167971 (1440), :338723 (768), :315578 (375) -- and it shipped ONE cut, the 768 column, so the 1440 body ran a step small everywhere: group and field labels Manrope 12/14 then 12/16 then 14/18 in #95A09F, field values Mulish Regular 12/16 then 14/16 then 16/16 in #FFFFFF, section heading Manrope 14/18 then 14/18 then 18/24 in #FFFFFF, segmented labels Mulish 12/14 then 14/16 then 14/18, input text Manrope 14/16 then 14/18 then 16/22 with the #95A09F placeholder. Two FAMILIES were wrong at every width as well: Mev mode carried skai-label-1, which typography.css declares as Mulish, against a Manrope node, and the numeric fields carried skai-number-4, which is Mulish at weight 700, against Mulish Regular. All fixed. One frame oddity recorded and NOT followed into code: the panel title is Manrope 18/22 here against 24/28 at both 375 and 1440, and Frame 342 itemSpacing is 20 here against 24 at both -- two non-monotonic tablet values in one frame. The gap is shipped as the frames draw it (gap-6 md:gap-5 lg:gap-6); the title lives in the shared SheetTitle and is left alone.	tablet=done @2026-09-01
Snipe settings 1VH 1440 [13006-165152]	partial	src/components/trench-redesign/discover/snipePrefs.ts	/trench	RE-VERIFIED 2026-09-01. Still a DEAD CONTROL, unchanged: snipePrefs.ts has exactly one importer, SnipeSettingsMenu.tsx -- the panel that WRITES it -- and nothing reads it, while trade/instantTradePrefs.ts has eight importers and is the store the execution path reads. That is why this row stays partial, and it is a Casey call rather than a parity gap. The PANEL is now measured on all three axes and fixed. Its Right menu node 13006:167970 is 442x884 r24 pad24 fill #122524@0.8 stroke #123F3C, two children: body Frame 344 13006:167971 394x742 VERTICAL gap 24, and CTA/button 13006:168042 394x62 r16 pad 20/40/20/40 fill #56C7F3 label Manrope Regular 16/22 at -4% in #001615. The footer shipped a lone SkaiButton skaiSize=large, a fixed h-16 = 64px, so it stood 2px proud here and 14 and 20 proud at the two smaller tiers; now RightMenuFooter with no reset, matching the single-CTA composition all three Snipe frames draw. Body type ramp measured on all three tiers off Frame 344 -- 13006:167971 (1440), :338723 (768), :315578 (375) -- and it shipped ONE cut, the 768 column, so the 1440 body ran a step small everywhere: group and field labels Manrope 12/14 then 12/16 then 14/18 in #95A09F, field values Mulish Regular 12/16 then 14/16 then 16/16 in #FFFFFF, section heading Manrope 14/18 then 14/18 then 18/24 in #FFFFFF, segmented labels Mulish 12/14 then 14/16 then 14/18, input text Manrope 14/16 then 14/18 then 16/22 with the #95A09F placeholder. Two FAMILIES were wrong at every width as well: Mev mode carried skai-label-1, which typography.css declares as Mulish, against a Manrope node, and the numeric fields carried skai-number-4, which is Mulish at weight 700, against Mulish Regular. All fixed.	desktop=partial @2026-09-01
Right menu - Toasts - display 1440 [13006-181191]	partial	src/components/trench-redesign/discover/TrackerSettingsMenu.tsx	/trench	MEASURED 2026-09-01, and it carries the SAME correction as 13006:181094. This frames first text is Adjust tracker settings, so the family is TrackerSettingsMenu.tsx -- which hand-rolled its footer from SkaiButton skaiSize=large and never imported the shared RightMenuFooter, so the wave-10 ladder fix did not reach it. Panel 442x884 r24 pad24, on tier (15 of 15 desktop panels read r24 pad24) against lg:rounded-2xl 24 and lg:p-6 24, VERTICAL SPACE_BETWEEN with exactly two children: body Frame 344 13006:181192 394x492 gap 24, and footer Frame 1178 13006:181304 394x62 gap 8 with 193x62 halves, reset :181305 pad 20/0/20/0 and save :181306 pad 20/40/20/40 r16 fill #56C7F3. The frame CTA height is 62, so the shipped 64 stood 2px proud -- button.tsx:141-142 fixes skaiSize=large at h-16 = 64px with px-10 and rounded-[16px] at every width. NOW FIXED by adopting RightMenuFooter, whose ladder is py-3.5 md:py-4 lg:py-5, leading-4 md:leading-[18px] lg:leading-[22px], px-4 md:px-6 lg:px-10, rounded-[12px] lg:rounded-[16px], plus the 12/10/10 label-to-glyph gap on the reset. skaiType=secondary also stopped putting a #56C7F3 outline round a reset the frame draws with no fill and no stroke. Partial: this panel body row type ramp is still unmeasured.	desktop=partial @2026-09-01
