# key	status	primaryFile	route	reason	bp
Skai > Social > Sample creator profile > Followers - modal 1VH (1440 x 900px) [5120-201706]	partial	src/components/social/FollowersModal.tsx	/:username	MEASURED 2026-09-04 off node data at 1440, all three axes. SHEET 796x460 at x=322 in a 1440 frame (322+796+322, centred), radius 32, px 16 py 24, column gap 16, fill #122524 on a #123F3C border under 0 10px 80px rgba(0,0,0,.25). CONTROLS 764x22 at 16/24, px 8, placeholder Manrope Regular 16/22 ls -0.64px #95A09F at NODE opacity 0.74, close glyph 16x16 with its right edge 8 in. NAV BLOCK 764x50 at 16/62: hairline, 8, a 34-tall row, 8, hairline. Tabs 24 apart; the active pill is 72x22, #123F3C, radius 4, px 8 py 2, label 14/18 white. SORT 140x34 flush right at x=624, #001615 radius 8 px 16 py 8 gap 8, label Manrope Regular 14/18 white plus a 16x16 caret. LIST 764 wide at 16/128 on a 54 pitch: row 38 tall, px 16 py 4, hairline between rows with 8 either side and none at either end. ROW avatar 24, 8 to the handle (Manrope Regular 12/16 #FFFFFF), 8 to the secondary (MULISH Regular 12/16 #95A09F); Follow pill 70x30 at x=678, right inset 16, radius 8, px 16 py 6, label Manrope Regular 14/18 #001615 on #56C7F3. Every one of those is in the file at lg. STILL OPEN and the only gap found: the frame's tab row draws THREE tabs and the file ships two - Suggested is omitted because nothing serves it. Not a width defect; it is missing at all three.	desktop=partial
Skai > Social > Sample creator profile > Following - modal 1VH (1440 x 900px) [5118-200749]	partial	src/components/social/FollowersModal.tsx	/:username	MEASURED 2026-09-04 off node data at 1440, all three axes. SHEET 796x460 at x=322 in a 1440 frame (322+796+322, centred), radius 32, px 16 py 24, column gap 16, fill #122524 on a #123F3C border under 0 10px 80px rgba(0,0,0,.25). CONTROLS 764x22 at 16/24, px 8, placeholder Manrope Regular 16/22 ls -0.64px #95A09F at NODE opacity 0.74, close glyph 16x16 with its right edge 8 in. NAV BLOCK 764x50 at 16/62: hairline, 8, a 34-tall row, 8, hairline. Tabs 24 apart; the active pill is 72x22, #123F3C, radius 4, px 8 py 2, label 14/18 white. SORT 140x34 flush right at x=624, #001615 radius 8 px 16 py 8 gap 8, label Manrope Regular 14/18 white plus a 16x16 caret. LIST 764 wide at 16/128 on a 54 pitch: row 38 tall, px 16 py 4, hairline between rows with 8 either side and none at either end. ROW avatar 24, 8 to the handle (Manrope Regular 12/16 #FFFFFF), 8 to the secondary (MULISH Regular 12/16 #95A09F); Follow pill 70x30 at x=678, right inset 16, radius 8, px 16 py 6, label Manrope Regular 14/18 #001615 on #56C7F3. Every one of those is in the file at lg. STILL OPEN and the only gap found: the frame's tab row draws THREE tabs and the file ships two - Suggested is omitted because nothing serves it. Not a width defect; it is missing at all three.	desktop=partial
Skai > Social > Sample creator profile > Holders - modal 1VH (1440 x 900px) [9640-214177]	partial	src/components/social/HoldersModal.tsx	/:username	MEASURED 2026-09-04 off node data at 1440, all three axes. SHEET 796x460 at x=322 in a 1440 frame (322+796+322, centred), radius 32, px 16 py 24, column gap 16, fill #122524 on a #123F3C border under 0 10px 80px rgba(0,0,0,.25). CONTROLS 764x22 at 16/24, px 8, placeholder Manrope Regular 16/22 ls -0.64px #95A09F at NODE opacity 0.74, close glyph 16x16 with its right edge 8 in. NAV BLOCK 764x50 at 16/62: hairline, 8, a 34-tall row, 8, hairline. Tabs 24 apart; the active pill is 72x22, #123F3C, radius 4, px 8 py 2, label 14/18 white. SORT 140x34 flush right at x=624, #001615 radius 8 px 16 py 8 gap 8, label Manrope Regular 14/18 white plus a 16x16 caret. LIST 764 wide at 16/128 on a 54 pitch: row 38 tall, px 16 py 4, hairline between rows with 8 either side and none at either end. ROW avatar 24, 8 to the handle (Manrope Regular 12/16 #FFFFFF), 8 to the secondary (MULISH Regular 12/16 #95A09F); Follow pill 70x30 at x=678, right inset 16, radius 8, px 16 py 6, label Manrope Regular 14/18 #001615 on #56C7F3. Every one of those is in the file at lg. The Holders nav draws ONE tab (a 63-wide pill on a 47-wide label) and the file ships one. STILL OPEN: the frame ALSO draws the 140x34 Recent control at x=624 and the file ships none, held because the list is ranked by holding size and a time sort would renumber the rank column. Casey's call - see blockedOnCasey.	desktop=partial
Skai > Social > Sample creator profile > Followers - modal 1VH (768 x 1024px) [11474-216811]	partial	src/components/social/FollowersModal.tsx	/:username	MEASURED 2026-09-04 off node data at 768, all three axes. SHEET 448x456, radius 16, px 12 py 24, gap 16. CONTROLS 424x18 at 12/24, px 8, placeholder Manrope Regular 14/18 at node opacity 0.74, close 16x16 right-inset 8. NAV BLOCK 424x50 at 12/58: hairline, 8, a 34-tall row, 8, hairline; tabs 24 apart, active pill 72x22 #123F3C radius 4 px 8 py 2, label 14/18. SORT 100x34 flush right at x=324, radius 8 px 16 py 8, label 14/18. LIST 424 wide at 12/124 on a 54 pitch: row 38 tall, px 8 py 4. ROW avatar 24, gap 8, handle Manrope Regular 12/16, secondary MULISH Regular 12/14 (it does NOT step with the handle here), Follow pill 70x30 at x=346 right-inset 8, px 16 py 6, label Manrope 14/18. All present in the file at md. STILL OPEN and the only gap found: the frame's tab row draws THREE tabs and the file ships two - Suggested is omitted because nothing serves it. Not a width defect; it is missing at all three.	tablet=partial
Skai > Social > Sample creator profile > Following - modal 1VH (768 x 1024px) [11474-216389]	partial	src/components/social/FollowersModal.tsx	/:username	MEASURED 2026-09-04 off node data at 768, all three axes. SHEET 448x456, radius 16, px 12 py 24, gap 16. CONTROLS 424x18 at 12/24, px 8, placeholder Manrope Regular 14/18 at node opacity 0.74, close 16x16 right-inset 8. NAV BLOCK 424x50 at 12/58: hairline, 8, a 34-tall row, 8, hairline; tabs 24 apart, active pill 72x22 #123F3C radius 4 px 8 py 2, label 14/18. SORT 100x34 flush right at x=324, radius 8 px 16 py 8, label 14/18. LIST 424 wide at 12/124 on a 54 pitch: row 38 tall, px 8 py 4. ROW avatar 24, gap 8, handle Manrope Regular 12/16, secondary MULISH Regular 12/14 (it does NOT step with the handle here), Follow pill 70x30 at x=346 right-inset 8, px 16 py 6, label Manrope 14/18. All present in the file at md. STILL OPEN and the only gap found: the frame's tab row draws THREE tabs and the file ships two - Suggested is omitted because nothing serves it. Not a width defect; it is missing at all three.	tablet=partial
Skai > Social > Sample creator profile > Holders - modal 1VH (768 x 1024px) [11474-217233]	partial	src/components/social/HoldersModal.tsx	/:username	MEASURED 2026-09-04 off node data at 768, all three axes. SHEET 448x456, radius 16, px 12 py 24, gap 16. CONTROLS 424x18 at 12/24, px 8, placeholder Manrope Regular 14/18 at node opacity 0.74, close 16x16 right-inset 8. NAV BLOCK 424x50 at 12/58: hairline, 8, a 34-tall row, 8, hairline; tabs 24 apart, active pill 72x22 #123F3C radius 4 px 8 py 2, label 14/18. SORT 100x34 flush right at x=324, radius 8 px 16 py 8, label 14/18. LIST 424 wide at 12/124 on a 54 pitch: row 38 tall, px 8 py 4. ROW avatar 24, gap 8, handle Manrope Regular 12/16, secondary MULISH Regular 12/14 (it does NOT step with the handle here), Follow pill 70x30 at x=346 right-inset 8, px 16 py 6, label Manrope 14/18. All present in the file at md. The Holders copy of this sheet also draws a sort control the file does not ship; see the 1440 row.	tablet=partial
Skai > Social > Sample creator profile > Followers - modal 1VH (375 x 812px) [11474-218943]	partial	src/components/social/FollowersModal.tsx	/:username	MEASURED 2026-09-04 off node data at 375, all three axes. SHEET 354x442, radius 16, px 12 py 24, gap 16. CONTROLS 330x18 at 12/24, px 8, close 16x16 right-inset 8. NAV BLOCK 330x48 at 12/58: hairline, 8, a 32-tall row, 8, hairline; tabs 24 apart (0-56, 80-152, 176-243), active pill 72x20 on a 56x16 label, radius 4, px 8 py 2. SORT 104x32 flush right at x=226. LIST 330 wide at 12/122 on a 52 pitch: row 36 tall, px 8 py 6. ROW avatar 24, gap 8, handle 12/14, secondary MULISH 12/14, Follow pill 70x28 at x=252 right-inset 8. All present in the file unprefixed. This copy draws TEN rows with the tenth clipped by the sheet edge, against six in its siblings, so the list is unbounded and the sheet is not. STILL OPEN and the only gap found: the frame's tab row draws THREE tabs and the file ships two - Suggested is omitted because nothing serves it. Not a width defect; it is missing at all three.	mobile=partial
Skai > Social > Sample creator profile > Following - modal 1VH (375 x 812px) [11474-218523]	partial	src/components/social/FollowersModal.tsx	/:username	MEASURED 2026-09-04 off node data at 375, all three axes. SHEET 354x442, radius 16, px 12 py 24, gap 16. CONTROLS 330x18 at 12/24, px 8, close 16x16 right-inset 8. NAV BLOCK 330x48 at 12/58: hairline, 8, a 32-tall row, 8, hairline; tabs 24 apart (0-56, 80-152, 176-243), active pill 72x20 on a 56x16 label, radius 4, px 8 py 2. SORT 104x32 flush right at x=226. LIST 330 wide at 12/122 on a 52 pitch: row 36 tall, px 8 py 6. ROW avatar 24, gap 8, handle 12/14, secondary MULISH 12/14, Follow pill 70x28 at x=252 right-inset 8. All present in the file unprefixed. STILL OPEN and the only gap found: the frame's tab row draws THREE tabs and the file ships two - Suggested is omitted because nothing serves it. Not a width defect; it is missing at all three.	mobile=partial
Skai > Social > Sample creator profile > Holders - modal 1VH (375 x 812px) [11474-219363]	partial	src/components/social/HoldersModal.tsx	/:username	MEASURED 2026-09-04 off node data at 375, all three axes. SHEET 354x442, radius 16, px 12 py 24, gap 16. CONTROLS 330x18 at 12/24, px 8, close 16x16 right-inset 8. NAV BLOCK 330x48 at 12/58: hairline, 8, a 32-tall row, 8, hairline; tabs 24 apart (0-56, 80-152, 176-243), active pill 72x20 on a 56x16 label, radius 4, px 8 py 2. SORT 104x32 flush right at x=226. LIST 330 wide at 12/122 on a 52 pitch: row 36 tall, px 8 py 6. ROW avatar 24, gap 8, handle 12/14, secondary MULISH 12/14, Follow pill 70x28 at x=252 right-inset 8. All present in the file unprefixed. The Holders copy also draws a 104x32 sort control the file does not ship; see the 1440 row.	mobile=partial
Skai > Social > Sample creator profile > Tokens (768 x 1024px) [11474-214001]	partial	src/components/social/profile/CreatorTokensTab.tsx	/:username	MEASURED 2026-09-04 off node data at 768 - this board was named UNMEASURED in the file and is now read. Body Frame 286 676x328 at 16/16: header 676x16 at y=0 (Pairs at x=0 w416, Market cap x=413 w58, Volume x=524 w39, Action x=611 w65, all 12/16), rule at y=24, list at y=32. So header-to-rule 8 and rule-to-list 8, the same two gaps the 375 and 1440 boards give, which is why the class is one unprefixed mt-2 and not a ramp. ROW 676x68 on a 76 pitch: art 52x52 at 8/8, 12 to the text, chain badge 16x16 at left 42 top -6, line 1 12/16, line 2 age 10/14, figure block 182 wide at x=412 (112 market cap + 70 volume, no gap), kebab 16x16 at x=640 y=42 so right inset 20 and 2 above the padding box. All present in the file. STILL OPEN: the row's 100x50 sparkline at x=267 and the +22.12% under the market cap are not drawn - social_tokens stores one current value with no history table behind it.	tablet=partial
