# key	status	primaryFile	route	reason	bp
# Lane w17-social-profile. Owns src/components/social/profile/**, src/components/social/FollowersModal.tsx, src/components/social/HoldersModal.tsx.
Sample creator profile > Creator overview (375 x 812px) [11474-215821]	partial	src/components/social/profile/CreatorOverviewTab.tsx	/:username	MEASURED ON ALL THREE AXES AT ALL THREE WIDTHS AND THE RAMP LANDED. The tab was pinned to the 375 read at every width and the two tiles are what a single-width read cannot produce: Frame 279 is VERTICAL itemSpacing 8 at 375 and HORIZONTAL from 768, so the pair STACKS on a phone and sits side by side on the tablet and desktop boards. Frame 304 is 319x270 here, 676x195 and 729x200, radius 12 pad 16 gap 16 fill #001615 at all three - only the box its parent gives it moves. Accent 3x18 radius 6 fill #17F9B4 at paint opacity 0.24, stepping 18/19/24 to track the heading line box, held 8 off the text and 16 at 1440; Overview Manrope Bold 14/18 then 18/24. Rule 2px #122524 unchanged across the set. Tiles 287x90 pad 12 gap 16, 318x112 pad 16 gap 12, 342.5x112 pad 16 gap 12, radius 8 fill #122524. Tile label Manrope Regular 12/14, 12/16, 14/18 at #FFFFFF carried on NODE opacity 0.64 - a different field from the fill's own, which is 1. Cap figure Mulish Regular 14/16, 16/20, 22/26 fill #17F9B4 at paint opacity 1; the holder count shares the size ramp in opaque #FFFFFF. Addresses Mulish Regular 12/14, 14/16, 14/18 #95A09F. Chart card 319x313 radius 12 pad 12 gap 16, 676x400 radius 12 pad 16 gap 24, 729x412 radius 16 pad 16 gap 24; its label Manrope Regular 14/16, 14/18, 16/22 and its figure Mulish Regular 14/16, 16/20, 22/26, the two held 6 apart at every width. STAYS PARTIAL on four named things. (1) The frame is the whole 375x1633 screen and its profile header is 343x208 with a 64x64 avatar over a 2x2 CTA grid, while the page draws a 128 banner and a 112 avatar - screen chrome, not this file. (2) The +0.94% delta has no earlier point to read. (3) The area chart and its five range pills - Time itemSpacing 24 at 375 and 40 above, active pill 24x18 / 27x20 / 27x22 radius 4 fill #123F3C pad 2/4, labels Mulish Regular 12/14, 14/16, 14/18 - are absent because the only historical series a visitor could read is behind a user_id = auth.uid() policy. (4) A FRAME DEFECT, present at all three widths and not drawn: a text node reading 'Available to withdraw', Manrope Regular 12/16 #FFFFFF at node opacity 0.44, sits at 16,84 OVER the tile row - wallet copy left on a profile card. Also unimplemented: the holders avatar stack, 80x32 at itemSpacing MINUS 8, three 24px circles.	desktop=n-a tablet=n-a mobile=partial @2026-09-02
Sample creator profile > Creator overview (768 x 1024px) [11474-214610]	partial	src/components/social/profile/CreatorOverviewTab.tsx	/:username	NODE-READ AT THIS WIDTH FOR THE FIRST TIME - the row it replaces claimed no 768 numbers at all. Harvested 768x1643 against a title claiming 1024, so the dimension defect this family carries holds here too. Frame 304 676x195 radius 12 pad 16 gap 16; the tile row turns HORIZONTAL here with itemSpacing 8 and each tile is 318x112 with padding 16 and internal gap 12, against 287x90 / pad 12 / gap 16 at 375. Tile label Manrope Regular 12/16 - the SIZE holds at 12 and only the leading steps, which is the kind of half-step a size-only check reads as no change. Cap figure and holder count Mulish Regular 16/20; addresses Mulish Regular 14/16. Chart card 676x400 radius 12 pad 16 gap 24 with its label at 14/18 and its figure at 16/20. Heading holds at Manrope Bold 14/18 and the accent grows to 3x19, so the heading breaks at lg and the tile geometry breaks at md - two ramps, two different hinges, in one card. All landed. Same four remainders as the 375 sibling, and one extra measured here: Nav of chart is 644 wide inside a 644 content box, so the header that overflows its card at 375 fits at this width.	desktop=n-a tablet=partial mobile=n-a @2026-09-02
Sample creator profile > Creator overview (1440 x 900px) [4972-150250]	partial	src/pages/account/UserProfile.tsx,src/components/social/profile/CreatorOverviewPanel.tsx	/:username	NODE-READ AT 1440 FOR THE FIRST TIME. Harvested 1440x1539 against a title claiming 900. Frame 304 729x200 radius 12 pad 16 gap 16; tile row HORIZONTAL at itemSpacing 12 - twelve, not the 8 the 768 board draws - with tiles 342.5x112 pad 16 gap 12. This is the width where the TYPE moves rather than the layout: Overview Manrope Bold 18/24 with the accent at 3x24 and the accent gap at 16; tile label Manrope Regular 14/18; cap figure, holder count and chart figure all Mulish Regular 22/26; chart label Manrope Regular 16/22; addresses Mulish Regular 14/18. Chart card 729x412 and this is the ONLY width where its radius leaves 12 - it is 16 here - while its padding and gap match the tablet at 16 and 24. The two cards also sit 8 apart here against 16 at both smaller widths. All landed. The panel's loading heading was moved in lockstep including the ramp, which is the invariant that stops the card jumping when the reads settle and would otherwise have broken at exactly one width. Same remainders as the 375 sibling; the screen chrome belongs to the page, not to this file.	desktop=partial tablet=n-a mobile=n-a @2026-09-02
Sample creator profile > Tokens (375 x 812px) [11474-215215]	partial	src/components/social/profile/CreatorTokensTab.tsx	/:username	NOT RE-READ THIS SESSION, so no independent numbers are claimed for it here and it keeps the verdict it already held. The prior measurement stands as recorded: row 319x68 radius 16 stroke #123F3C 1px pad 8/20/8/8 gap 16, thumb 52x52 radius 8 with a 12 gap, header labels Manrope Regular 12/14 ls -4pct #95A09F, line 1 Manrope Regular 12/14, line 2 Mulish Regular 10/14 #17F9B4, kebab 16px sitting 20 clear of the right edge, rule at y=22 with the list starting at y=30. Remaining, and unchanged: only the FIRST row carries fill #001615 in the frame and the other three carry none, which reads as a hover or selected state the table has no concept of; and the frame is the whole 375x1354 screen rather than the table this file owns. One correction worth carrying from the shell family measured this session: the same first-row-only fill appears in the created-tokens list, so the pattern is the artwork's convention across the surface, not a one-off on this table.	desktop=n-a tablet=n-a mobile=partial @2026-09-02
Sample creator profile > Tokens (768 x 1024px) [11474-214001]	partial	src/components/social/profile/CreatorTokensTab.tsx	/:username	NOT RE-READ THIS SESSION. Verdict and numbers carried: harvested 768x1343 against a title claiming 1024; header is FOUR columns - Pairs 416 wide, Market cap 58 at x=413, Volume 39 at x=524, Action 65 at x=611, all Manrope Regular 12/16 ls -4pct #95A09F - and each row is 676x68 radius 16 stroke #123F3C pad 8/20/8/8 gap 16, geometrically identical to 375. Three data columns are still absent: a 100x50 sparkline stroked #17F9B4 up and #FF574A down, a 182x32 market-cap block holding a Mulish Regular 14/16 #FFFFFF figure over a Mulish Regular 12/14 #17F9B4 change, and a Mulish Regular 14/16 volume figure. The change percentage has the same missing-prior-point cause as the overview delta; market cap and volume do not, and are the only two of the three that a source could serve today.	desktop=n-a tablet=partial mobile=n-a @2026-09-02
Sample creator profile > Tokens (1440 x 900px) [4966-147666]	partial	src/components/social/profile/CreatorTokensTab.tsx	/:username	NOT RE-READ THIS SESSION. Verdict and numbers carried: rows 729x68 radius 16 stroke #123F3C 1px pad 8/20/8/8 gap 16 with a 52x52 SQUARE radius-8 thumb, header Pairs 416 wide then a 248-wide Market cap / Volume pair at gap 39 then Action at x=664, rule at y=24 and the list at y=32. Line 1 Manrope Regular 14/18 and line 2 Mulish Regular 11/14 at this width, both landed. Still absent: a 144x50 sparkline and a 252x36 figure block at gap 40. The lesson this row carries is about the instrument rather than the pixels - a tab body must be read from the frame whose strip shows THAT tab filled #FFFFFF, because the sibling screen that looks like the same family has the Balances tab active and reports a different column count, row height and avatar shape.	desktop=partial tablet=n-a mobile=n-a @2026-09-02
Sample creator profile > Groups (375 x 812px) [11474-220999]	partial	src/components/social/profile/CreatorGroupsTab.tsx	/:username	RE-MEASURED AND THE LAST RECORDED-NOT-FIXED ITEM ON THIS TAB LANDED. content is 319x48, padding 4/4/4/4, itemSpacing 8, SPACE_BETWEEN, with left starting at x=4 and standing 286x40. The horizontal inset was known at 375 and 1440 only, which leaves the hinge ambiguous; read at 768 it is 8, so the ramp is 4 / 8 / 16 across three boards and not a single step. The inset now sits on the row element itself rather than an inner wrapper, because a border wraps the padding box: the rule keeps the full 319 the frame draws while the avatar and the CTA move in behind it, and the 48-tall content box with its 8 / rule / 8 rhythm is untouched. List Frame 358 319x184 itemSpacing 8 with contents at y 0/64/128 and rules at 56/120/184, so the trailing rule closes the list. Row CTAs 88x28 outlined #56C7F3 on #001615 and 57x28 filled #56C7F3, both radius 8 pad 6/16. STAYS PARTIAL on two measured things this file cannot settle alone: neither the search field nor the sort pill carries a stroke in the frame while both are bordered here, and the frame is the whole 375x1258 screen against a title claiming 812.	desktop=n-a tablet=n-a mobile=partial @2026-09-02
Sample creator profile > Groups (768 x 1024px) [11474-220336]	partial	src/components/social/profile/CreatorGroupsTab.tsx	/:username	NODE-READ AT THIS WIDTH THIS SESSION AND IT IS THE READING THAT PLACES THE HINGE. content is 676x48 padding 4/8/4/8 with left starting at x=8 - the middle value of a 4 / 8 / 16 ramp that two boards alone could not distinguish from a single step at either breakpoint. Landed. Everything else on the row holds from 375: the box stays 48 tall, the list stays itemSpacing 8 with contents at 0/64/128 and rules at 56/120/184, and the avatar stays 40 with a 12 gap. The CTAs step to 128x30 and 95x30 with the long labels, which is already carried. Harvested 768x1247 against a title claiming 1024. Same two remainders as the 375 sibling.	desktop=n-a tablet=partial mobile=n-a @2026-09-02
Sample creator profile > Groups (1440 x 900px) [4997-155172]	partial	src/components/social/profile/CreatorGroupsTab.tsx	/:username	RE-MEASURED. content 729x48 padding 4/16/4/16 with left starting at x=16, the top of the 4 / 8 / 16 inset ramp, landed this session. Rows stay 48 tall at y 0/64/128 with rules at 56/120/184 and the avatar stays 40 with a 12 gap, so height and rhythm are flat across all three boards and only the inset and the type move. Search 581x34 with a Manrope Regular 14/18 placeholder and a 140x34 sort pill are already carried, as are the row name at 12/16 and the meta at Mulish Regular 12/16. ONE MEASURED DIFFERENCE STILL UNIMPLEMENTED AND IT IS NOT A CLASS ON THIS ROW: the outlined CTA's stroke is 1px at 375 and 768 and 1.5px here, and the weight comes from the shared button primitive rather than from this file. Also present and not drawn: a 250x52 tooltip bubble at radius 8 fill #123F3C reading a follower-overlap line in Mulish Regular 14/18 - a hover affordance with no overlap read behind it. Harvested 1440x1539 against a title claiming 900.	desktop=partial tablet=n-a mobile=n-a @2026-09-02
Sample creator profile > Following - modal 1VH (375 x 812px) [11474-218523]	partial	src/components/social/FollowersModal.tsx	/:username	THE CONTROL STACK IS NOW DRAWN, WHICH WAS THE LAST STRUCTURAL DIVERGENCE ON THIS SHEET. Read off node data at this width: the modal's first block is controls, 330x18, padding 0/8 horizontal only, itemSpacing 10, SPACE_BETWEEN - a bare search line with a 16x16 #FFFFFF close at its right end, no field border and no magnifier. Placeholder Manrope Regular 14/18 ls -4pct, fill #95A09F carried at NODE opacity 0.74. Then Frame 466, a vertical stack at itemSpacing 8 of a 1px #123F3C rule, a 32-tall nav row and a second rule. Nav is SPACE_BETWEEN: a tab strip at itemSpacing 24 whose ACTIVE tab is a #123F3C chip at radius 4 padding 2/8 with a #FFFFFF label while an inactive tab is bare #95A09F text with no box at all, labels Manrope Regular 14/16; and a 104x32 sort control at radius 8 fill #001615 padding 8/16, label Manrope Regular 14/16 #FFFFFF with a 16x16 caret held 16 off the right edge. The sheet was drawing a heading, a filled two-column tab bar and a bordered search field with a 40px magnifier inset instead. ALSO FIXED: the placeholder came from a STRINGS key that the strings file does not declare, so the field shipped with no placeholder at all; the frame names the copy. The sheet's own gutters total 21 at this board, so the painted width now runs 299/354/354/354/448/448/796 across 320/375/639/641/768/1023/1440. STAYS PARTIAL on three things with no source: the third tab Suggested, which nothing in the database or the feed loader can answer; the per-row sub-line, which the frame draws as a follower count while the follow-graph procedure returns seven fields and none of them is the listed person's own follower total; and the search text, which the frame sets at 14 while the app floors every input at 16 below 769 as the iOS zoom-on-focus guard, so the leading matches and the size does not. Oldest is offered disabled with its reason rather than silently doing nothing.	desktop=n-a tablet=n-a mobile=partial @2026-09-02
