Social > Groups > Members - with requests (708) [11400-91347]	partial	src/components/social/JoinRequestList.tsx	/trading-groups/:groupId	★ DOM SIDE BLOCKED, with the cause probed at the object rather than guessed. /trading-groups renders only its SIGN_IN_REQUIRED arm ("Connect your wallet to browse groups") and the console carries `42501 permission denied for function list_trading_groups`. That function's ACL is postgres / authenticated / service_role - `anon` has no EXECUTE - and a dev session presents as `anon` to PostgREST. It is NOT an empty product: `public.trading_groups` holds 20 rows. So every verdict on this surface still rests on class strings read in jsdom, which computes no layout. ADDITIONALLY, and separately from the route block: `public.trading_group_join_requests` holds ZERO rows, so the "with requests" state these two frames draw (Accept/Reject rows above the member rows) has no data even once the route opens. Frame boxes 708x506 and 343x670.
Social > Groups > View group > Adjust settings (768) [11400-92142]	partial	src/components/social/GroupFormSheet.tsx	/trading-groups/:groupId	★ DOM SIDE BLOCKED, with the cause probed at the object rather than guessed. /trading-groups renders only its SIGN_IN_REQUIRED arm ("Connect your wallet to browse groups") and the console carries `42501 permission denied for function list_trading_groups`. That function's ACL is postgres / authenticated / service_role - `anon` has no EXECUTE - and a dev session presents as `anon` to PostgREST. It is NOT an empty product: `public.trading_groups` holds 20 rows. So every verdict on this surface still rests on class strings read in jsdom, which computes no layout. Adjust-settings sheet; the frame is 768x1024 with a `Right menu` 442x1008 - the same 442 rail width the chat-settings sheet hits exactly at 768, which is a useful cross-check for whoever unblocks this route.
Social > Live (768) [11410-138568]	partial	src/components/streaming/LiveStreamsBrowser.tsx	/streaming	LiveStreamsBrowser renders at both widths. Measured DOM at 768: H1 "Live on Skai" Cormorant Garamond 700 24/32; the grid shows "No live streams right now. Be the first to go live!" because all 4 `live_streams` rows are `ended`. The frames draw a populated browse grid with category rows, so the card grid has nothing to compare against; the page chrome does. Frame boxes 768x1950 / 375x1431 / 375x812 / 768x1024.
Social > Live (375) [11410-139136]	partial	src/components/streaming/LiveStreamsBrowser.tsx	/streaming	LiveStreamsBrowser renders at both widths. Measured DOM at 768: H1 "Live on Skai" Cormorant Garamond 700 24/32; the grid shows "No live streams right now. Be the first to go live!" because all 4 `live_streams` rows are `ended`. The frames draw a populated browse grid with category rows, so the card grid has nothing to compare against; the page chrome does. Frame boxes 768x1950 / 375x1431 / 375x812 / 768x1024.
Breakpoint [11410-140557]	furniture	-	-	FURNITURE, carried forward unchanged from wave 3. 1450x164 Breakpoint ruler. Excluded from the parity denominator per SCHEMA.md.
Breakpoint [11410-140559]	furniture	-	-	FURNITURE, carried forward unchanged from wave 3. 1450x164 Breakpoint ruler. Excluded from the parity denominator per SCHEMA.md.
Breakpoint [11410-140747]	furniture	-	-	FURNITURE, carried forward unchanged from wave 3. 1450x164 Breakpoint ruler. Excluded from the parity denominator per SCHEMA.md.
Breakpoint [11410-140757]	furniture	-	-	FURNITURE, carried forward unchanged from wave 3. 1450x164 Breakpoint ruler. Excluded from the parity denominator per SCHEMA.md.
Social > Live 1VH (375) [11442-162043]	partial	src/components/streaming/LiveStreamsBrowser.tsx	/streaming	LiveStreamsBrowser renders at both widths. Measured DOM at 768: H1 "Live on Skai" Cormorant Garamond 700 24/32; the grid shows "No live streams right now. Be the first to go live!" because all 4 `live_streams` rows are `ended`. The frames draw a populated browse grid with category rows, so the card grid has nothing to compare against; the page chrome does. Frame boxes 768x1950 / 375x1431 / 375x812 / 768x1024.
Social (768) [11442-163273]	blocked-on-backend	src/pages/social/SocialFeed.tsx	/social	MISSING RELATION, named: there is no post entity in the database. Enumerated `information_schema.tables` for public on 2026-08-26 - nothing matching post/comment/story exists (the only comment-shaped table is `bug_comments`, which belongs to the bug tracker). /social renders and its chrome is measurable - H1 "Discover" Cormorant Garamond 500 30/36 at 768, the Create-new CTA 125x44 #2CEDAC - but the body is "Nothing posted yet / Be the first - posts you create show up here.", so a populated feed (11442-163273 is 768x4387, 11474-227157 is 768x3615) has no source. ★ The CTA fill is a second, separate finding: the frame draws #56C7F3 and the DOM paints #2CEDAC. ★ DIAGNOSIS CORRECTED 2026-08-31 - the DOM measurement stands, the cause does not. This was attributed to "the known sky-blue-token-resolves-green problem, not a choice made here", and there is no such problem: design-tokens.ts:70 holds skyBlue: "#56C7F3" with a DO-NOT-REVERT at :53-63, and the preset maps "sky-blue" -> accentColors.skyBlue at :244, so `sky-blue` resolves #56C7F3, i.e. the frame's own blue, so `sky-blue` cannot be the source of a green CTA. The #2CEDAC must come from a separate green class (alien-green :49 / skai-green :248, both #2DEDAD); WHICH one is UNMEASURED and was not traced this pass. Treat as an open, in-scope colour defect, not a known-and-excused one.
