# key	status	primaryFile	route	reason	bp
# lane w8-games-a — Coinflip 9003:122027 / Dice 2003:674 / Chicken 9061:15464, file M6r9FEn042UWTQD1zvy6GM. All node data read live 2026-08-31 via use_figma.
9100:5928	frame-defect	modules/skai-gaming/src/components/play/games/instant/DiceGame.tsx	/play/dice	DEMOTION from done. getNodeByIdAsync('9100:5928') returns NULL on file M6r9FEn042UWTQD1zvy6GM 2026-08-31 - the node no longer exists. It is also absent from page 2003:674 top-level children (36 live ids vs the 36 in registry.json: -9100:5928 -9175:9500 +10192:2949 +10215:1015). A 2-for-2 swap, so the pages.json n=36 count guard PASSES while the id set changed. Row cannot be re-measured; its `done` was the Dice page's only parity claim.	
9175:9500	frame-defect	modules/skai-gaming/src/components/play/games/instant/DiceGame.tsx	/play/dice	DEMOTION from done. Same probe: getNodeByIdAsync returns NULL 2026-08-31. Sibling 9175:9528 (card 160x42) DOES still resolve and is parented straight to page 2003:674, so the probe is not vacuous - two of the three `card` frames were deleted, one survives.	
10215:5029	furniture	-	/play/coinflip	NEW, absent from registry.json. Coinflip page 9003:122027 top-level RECTANGLE 'Screenshot 2026-08-24 at 12.35.14 PM 1' 1307x803. Pasted reference raster, not a spec frame.	
10215:5030	furniture	-	/play/coinflip	NEW, absent from registry.json. RECTANGLE 'Screenshot 2026-08-24 at 12.35.36 PM 1' 1277x780 on page 9003:122027. Reference raster.	
10215:5031	furniture	-	/play/coinflip	NEW, absent from registry.json. RECTANGLE 'Screenshot 2026-08-24 at 12.35.48 PM 1' 1293x791 on page 9003:122027. Reference raster.	
10215:5032	furniture	-	/play/coinflip	NEW, absent from registry.json. RECTANGLE 'Screenshot 2026-08-24 at 12.36.13 PM 1' 1295x773 on page 9003:122027. Reference raster.	
10215:5033	furniture	-	/play/coinflip	NEW, absent from registry.json. RECTANGLE 'Screenshot 2026-08-24 at 12.36.24 PM 1' 1284x781 on page 9003:122027. Reference raster.	
10192:2949	furniture	-	/play/dice	NEW, absent from registry.json. Dice page 2003:674 top-level INSTANCE 'input/toggle' 41x24. Loose component instance parked on canvas, not a screen.	
10215:1015	furniture	-	/play/dice	NEW, absent from registry.json. Dice page 2003:674 top-level RECTANGLE 'Screenshot 2026-08-24 at 11.07.00 AM 1' 1193x722. Reference raster.	
Target Tab Auto [9204-16958]	done	modules/skai-gaming/src/components/play/games/instant/coinflip/CoinflipBetPanel.tsx	/play/coinflip	MEASURED all 3 axes off node data 2026-08-31. GEOM: frame 356x941 = panel content column 324 (356-2*16) vs code lg:p-4/lg:gap-4/lg:rounded-[16px]; tab strip 324x42 r12 pad4 = h-[42px] rounded-[12px] p-1, tabs 158x34 r10 = rounded-[10px]; section gap 16 = lg:gap-4, intra-section gap 8 = gap-2; inset card 324x42 r12 = CARD h-[42px] rounded-[12px]; Advanced toggle row 324x21.3 toggle 37.9x21.3 knob 17.3 = SWITCH_CLS h-[21.33px] w-[38px] knob 17.33px travel 16.67px; progression track Frame 1000004084 212x42 r12 pad4 gap3 = rounded-[12px] p-1 gap-[3px], chips Frame 1000004086 82x34 r8 + Frame 1000004087 119x34 r8 = w-[82px] + rounded-[8px] (FIXED this wave, was rounded-lg=12), numeric card Frame 1000004089 97x42 r12 = w-[97px], row gap 15 = gap-[15px]; CTA 324x52 r16 pad20/40 = h-[52px] rounded-[16px]. TYPE: labels Manrope Regular 12/lh16/ls-4% = LABEL text-[12px] leading-[16px] tracking-[-0.04em]; values Mulish Regular 14/lh18/ls-4% = VALUE; CTA Manrope Medium 16/lh22/ls-4% = text-[16px] font-medium leading-[22px] tracking-[-0.04em]. COLOUR: panel #122524 = COINFLIP.panel; inset #001615 = COINFLIP.inset; active tab #56C7F3 = COINFLIP.blue; segment #123F3C = COINFLIP.segment; CTA text #001615 = COINFLIP.blueText; every label fill #ffffff at node opacity 0.64 (no ancestor opacity on the chain, checked) = text-white/64.	desktop=renders @2026-08-31
