# key	status	primaryFile	route	reason	bp
# Wave 53, 2026-09-20, lane `sportsbook`. UI only by Casey's ruling - no
# bankroll, vig, odds, settlement or rail was touched, and nothing here reaches
# a money path. Rows are frames REACHED this pass; every other sportsbook row
# stands at its earlier verdict. Column 3 is one bare path.
#
# READS. Six nodes were read live on 2026-09-19 in file 3sSzw1KewMtUbeLAv7uW0r:
# get_metadata on 11121:90604, 11121:91242, 11121:91002, 11121:91489 and
# 11121:90497, and get_design_context on 11121:90678 (the preset row),
# 11121:90708 (the footer pair), 11121:90636 (the card head) and 11121:90645
# (the odds column and stake field).
#
# THE FINDING THIS PASS TURNS ON. The eight slip frames in this slice are the
# SAME component at a second width, and the component had only ever been
# measured at 432. The slip is a docked 432 rail at desktop and spans the page
# at 768, so the cut follows the VIEWPORT: the 768 figures ship as `md:max-lg:`
# and the 432 figures stay as the base, which is why the 34 cases of
# betSlipFigmaParity.test.tsx - 24 of them the 432 oracle written in an earlier
# wave - all pass unchanged. A suite that only ever rendered one width is how
# the 432 numbers reached the wide cut untouched in the first place.
#
# No browser ran, so no row here claims a DOM-measured render.
#
11121-90604	done	modules/skai-gaming/src/components/play/sportsbook/BetSlip.tsx	-	CLOSED at 768. Read whole with get_metadata plus three get_design_context descents. Rail 768x50 splits 4 + 8 + 32 + 6 (bottom menu at y=4 is 46, its row at y=8 is a fixed 32), which lands the toggle at y=16 ending 40 - the same place the 432 rail puts it - and the 16-tall left block at y=20. Right group 145.593 wide, right-aligned: toggle 40.593x24 at x=8, "Quick bet off" 65x16 at 56.593, cog 16 at 129.593, so 8 between each. Underline at x=16 and 85 wide, which is the disclosure itself - 38 + 6 + 21 + 4 + 16. Body pads 16 and gaps its four children 16, NOT the 24 the rail draws: nav 195x24 (active pill 54x22 padded 8/2 over an 18-tall label, Combined at 70, System at 149, so 16 apart), card stack 736x186 as 138 + 48 with no seam, chips at y=258, summary at y=306, footer at y=402. Staking card 138 = 16 + 106 + 16; head 704x40 is TWO rows 8 apart, not the 432 card's three - the market line is a 432-only line - with the pick on Manrope Bold 12/16 at -0.48 and 0.64; stake row 704x50 is a 64-wide odds column on Mulish 16/20 at -0.64, 8, then the 632 field padded 16 around one 18-tall row, radius 12 on #001615 under a 1px #123F3C, its multiplier chips 27/25/32 at gap 2 padded 6/2 on Mulish 10/14 at -0.4. Payout strip 736x48 = 16 + 16 + 16 once the 14px lines run at leading 16, which every 14px line on this board does. Five chips 145.6 at gap 2 close 736, labels centred at 56.8 on Mulish 14/16 at -0.56. Divider 315 + 19 + 68 + 19 + 315 = 736, totals 16-tall rows 8 from their rules. Footer two 364x50 at gap 8, a FIXED 50 at radius 12 on Manrope 14/18 at -0.56 - not the rail's 64 at radius 16. Second witness modules/skai-gaming/src/components/play/sportsbook/QuickBet.tsx for the rail. Still prop-driven with no mount site: no host owns the docked rail, which is a Sports.tsx question and not this row's.	1440=n-a 768=done 375=n-a @2026-09-20/wave53-sportsbook
11121-91002	done	modules/skai-gaming/src/components/play/sportsbook/BetSlip.tsx	-	CLOSED at 768, 768x606, on the same shell as 11121-90604 with the settled body. Read whole with get_metadata. Frame 355 is 256 = nav 24 + 16 + 216, and the 216 is two settled cards 104 apart by 8. A settled card is 104 = 16 + 72 + 16 where the 72 is head 40 + 16 + a 16-tall line, so it has no market line and no payout strip, and the preset row is hidden on this board exactly as the component hides it once settled. Head 204 wide reads crest 16, 6, pick 125, 6, tick 16, 6, "WON" 29 - the badge gaps 6 here where the 432 badge gaps 4. Settled line "1.5 x 10 $" 59x16 left and "+15 USDC" 84 right, both Mulish at leading 16. Frame 704 groups the summary and the CTA 16 apart: summary 736x112 as a 16 divider, 16, then three 16-tall rows around two rules at 8 - 3 x 16 + 4 x 8 = 80 - with Total odds carrying no coin glyph and Winnings carrying one, and the CTA a single full-width 736x50, which is what a lone flex-1 Claim button already renders. Nav has Combined active, so the 54/79 pill positions are the mode swap the component already drives. Second witness QuickBet.tsx for the rail; underline 85, matching 11121:91021.	1440=n-a 768=done 375=n-a @2026-09-20/wave53-sportsbook
11121-90497	partial	modules/skai-gaming/src/components/play/sportsbook/BetSlip.tsx	-	EVERYTHING CLOSES EXCEPT ONE VECTOR, and the boards disagree with each other about it. Read whole with get_metadata: this frame is geometrically identical to 11121-90604 - same 768x592, same 4 + 8 + 32 + 6 rail, same 226 / 32 / 80 / 50 body bands at 16, same 138 + 48 card stack, same 145.6 chips, same 364x50 footer pair - and it also settles the two values 90604 left as template: the stake field reads "10 USDC" WITH its unit, so the bare "0" on 90604 was an unset field and not a frame that drops the unit, and the payout strip reads "15 USDC" where 90604 draws the honest "--". The one residual is the active-tab underline: 11121:90516 is 91 wide over a disclosure that measures 85, where 11121:90623 and 11121:91021 draw 85 over the same 85-wide disclosure. The component draws 85, so this board is 6 short. THE FRAMES CONTRADICT EACH OTHER at identical content, so this is design's call, not a build gap - see the decision in the report. Second witness QuickBet.tsx.	1440=n-a 768=partial 375=n-a @2026-09-20/wave53-sportsbook
11121-91242	partial	modules/skai-gaming/src/components/play/sportsbook/BetSlip.tsx	-	RAIL CLOSED, PANEL MEASURED AND NOT BUILT. 768x357. The rail closes with the rest: 4 + 8 + 32 + 6, right group 145.593, and 11121:91256 is 62 wide - the disclosure with no count tag - which the component now draws at this width. The empty panel is the open gap and its numbers are these: Frame 279 is 736x201 with the copy block "middle" 330x89 centred at x=203 = (736 - 330) / 2; inside it the description is 330x39 as "No open bets yet" 102x19 centred at x=114 over a 330x16 caption 4 below, then the CTA 161x34 a further 16 down at x=84.5 = (330 - 161) / 2. The component centres the same two texts but gaps them 24 to a 40-tall CTA inside a radius-12 panel at 24/16 of padding, so the copy block, the CTA height and the 16 gap are all unmatched. FRAME DEFECT, not a build item, and the reason this row is not simply built: 11121:91270 is a 704x16 line reading "Add SKAI from your wallet to your vault to earn interest and play games." pinned to the bottom of an EMPTY BET SLIP. It is vault copy on a sportsbook panel and the 432 empty slip 4851:78844 has no such line, so it reads as paste-through rather than intent. Building it would put vault copy in the slip; Casey's call, in the report.	1440=n-a 768=partial 375=n-a @2026-09-20/wave53-sportsbook
11121-91489	partial	modules/skai-gaming/src/components/play/sportsbook/QuickBet.tsx	-	RAIL CLOSED, EXPANDED BODY MEASURED AND NOT BUILT. 768x386, and the rail is the lit one: "Quick bet on", right group 144.593, and 11121:91503 is 62 - the no-tag disclosure - which the component now draws. Below it the frame draws a surface QuickBet does not have, and these are its numbers. A notice card 736x60 padded 16/12 holds a 16-tall warning row - a 16 glyph, 6, "Quick bet mode is active with $10" 178 - over a 668-wide body line 4 below, with a 16 dismiss glyph at x=700 y=22. Then 16 down, a 736x106 block: "Bet amount:" 64x16, 8, the same 736x50 stake field the slip uses with its 88-wide multiplier trio right-aligned at x=616, then 16 down a 736x16 balance row - "Available:" 48, 4, "204.12 USDC" 71x14 with a 12.75 refresh glyph 6 after it, and "$204.13" 44x14 right at x=692. Then 16 down the five 145.6 preset chips at gap 2, which the component already renders through `presetStakes`. NOT BUILT because the balance row wants a spendable balance and the notice wants the live quick-bet stake, and neither is a prop this component owns; under the no-mock rule the build needs the host to pass them or an explicit unavailable state, and the host is the docked rail that does not exist. Second witness BetSlip.tsx.	1440=n-a 768=partial 375=n-a @2026-09-20/wave53-sportsbook
11121-91121	done	modules/skai-gaming/src/components/play/sportsbook/BetSlip.tsx	-	CLOSED at 768. 768x606 and shell-identical to 11121-91002, which closes above: rail 4 + 8 + 32 + 6 with the underline at x=16 and 85 wide, body padded 16 and gapped 16, Frame 355 256 = nav 24 + 16 + two 104 settled cards 8 apart, Frame 704 178 = summary 112 + 16 + footer 50. What differs is only what the component already branches on. The badge is icons/warnings with "LOST" 29x16 at the same 6 gaps, and the settled return "-10 USDC" 62x16 is drawn PLAIN WHITE - the accent marks a win and the minus sign carries the loss on its own, which is the 432 reading holding at this width too. The footer is a PAIR here, 364 + 8 + 364, where the win board draws one full-width 736: that is Close beside the dead Place bet, and the component already swaps the two footers on status. TEMPLATE TEXT, not a gap: the Winnings row reads "0 USDC" on a slip whose two legs both lost 10, so the board is not stating a figure the component should copy - it renders the caller's winnings. Second witness QuickBet.tsx.	1440=n-a 768=done 375=n-a @2026-09-20/wave53-sportsbook
11122-92823	partial	modules/skai-gaming/src/components/play/sportsbook/BetSlip.tsx	-	ONE RESIDUAL LEFT, AND IT IS THE SAME VECTOR AS 11121-90497. 768x818. The stack closes: Frame 355 420 = nav 24 + 16 + 380, and the 380 is TWO selection groups 186 apart by 8, each a 138 staking card over its own 48 payout strip with no seam - which is one SelectionCard per leg at gap 2, exactly what the component renders. Chips at y=452, summary at 500 (112 tall, three rows including Total odds, whose 27-wide value sits in a Frame 667 with the coin glyph HIDDEN - odds are not money), footer 364 + 8 + 364 at y=628, every band 16 apart. THE BUILD GAP THIS ROW CLOSED: 11122:92866 and 11122:92974 both draw the 88-wide 1/2 | 2X | Max trio and both read the same "10 USDC" as Total bet, so a combined slip keeps a live stake field on every card; the component had gone read-only outside single mode, which left a preset chip as the only way to stake a combined slip. Fixed and pinned by two cases. REMAINING: 11122:92842 draws the active-tab underline 91 wide over an 85-wide disclosure, the same 6 the 90497 board adds and the same three siblings contradict at 85. Design's call, in the report.	1440=n-a 768=partial 375=n-a @2026-09-20/wave53-sportsbook
11121-90870	partial	modules/skai-gaming/src/components/play/sportsbook/BetSlip.tsx	-	STRUCTURE CLOSES, FOUR SMALL RAMPS DO NOT. 768x728. The system card is ONE card, 242 over a 48 strip with no seam, and its 210 of content is head 144 + 16 + the 704x50 stake row - a 64-wide odds column on Mulish 16/20 then the 632 field - which is what the component builds; nav puts the System pill at x=133 at 62 wide (Single 38, Combined 63 at 54, so 16 apart), chips at y=346, Frame 704 at y=410 as summary 112 + 16 + footer 50, all bands 16. Inside the head the 144 is 40 + 16 + a full-width rule + 16 + three legs, and the legs are 16-tall rows 12 apart in a 704x72 block, which is the gap-3 the component already draws. THE FOUR THAT DO NOT MATCH, all 2 to 4px and all inside the head: 11121:90909 puts the BALANCED tag 4 after "3 bets" where the component gaps 6; 11121:90913 sits 8 under the title row where the component's uniform 16 column gaps it 16, and separating that one pair needs a wrapper the 432 card does not want; 11121:90914 and 11121:90915 are 14 tall, so the placed-at and legs captions run 12/14 here against the component's 12/16; and each leg gaps its crest from the fixture by 8 (11121:90921 at x=24) against the component's 6, with the fixture and price both 14 tall rather than 16. Not built, because every one of them is shared with the 432 system card 4896:83198, which was not re-read this pass and governs as the base. Second witness QuickBet.tsx for the rail; underline 85, which the component draws.	1440=n-a 768=partial 375=n-a @2026-09-20/wave53-sportsbook
11130-119104	done	modules/skai-gaming/src/components/play/sportsbook/BetNotification.tsx	-	CATALOG CORRECTION FIRST: this row and its sibling 11130-119125 are NOT My bets list cuts and MyBetsPanel.tsx never drew them. 11130:119112 reads "Combined bet" over "Your combined bet worth 20.00 $ has been placed successfully!" with a dismiss glyph - it is the placement toast, BetNotification.tsx, whose own frames are 4911:89072 / 89092 / 89112. CLOSED at 340. Read live with get_metadata, and 4911:89092 read beside it, which is what made the difference legible: the component was built to the 588 docked toast and had only that one set of figures. 340x78 = 12 of padding around a 316x54 row; a 42 tile with its 24 glyph inset 9 sits at y=6, centred in the 54, and the text column starts at x=50 - an 8 seam where the 588 cut gaps 16 and pads 16. Column 220x54: title 16 tall, 4, then a 220x34 body which is 16 + 2 + 16, because at this width the line wraps - "Your combined bet worth" 150, 4, the 16 coin, 4, "20.00 $" 46 comes to exactly 220 and the tail "has been placed successfully!" 174 drops below. The 588 cut is one 18-tall line, so every line here runs at leading 16 and the wrap gap is 2. The dismiss glyph is 16 at x=300 and y=0 - the row's TOP - where 4911:89106 centres it at y=13 in a 42 row. Built as base-plus-`md:` so the docked 588 keeps its own 16/16/18 and centred glyph; four cases pin both cuts.	1440=n-a 768=n-a 375=done @2026-09-20/wave53-sportsbook
11130-119125	done	modules/skai-gaming/src/components/play/sportsbook/BetNotification.tsx	-	CLOSED at 340 on the same build as 11130-119104, which carries the reasoning and the catalog correction - this is the SYSTEM variant of the same toast, not a My bets row, so MyBetsPanel.tsx is the wrong primaryFile on both. Read live with get_metadata. 340x78, padding 12, 42 tile at y=6 with its 24 glyph inset 9, text column at x=50. The column is 212 rather than 220 because the copy is shorter: "System bet" for the title and "Your system bet worth" 134, 4, the 16 coin, 4, "204.17 $" 54 - which is 212 exactly, so the tail wraps at this width too and 11130:119134 measures 212x34 as 16 + 2 + 16. Dismiss glyph 16 at x=300, y=0. Only the title and the body's noun change between the two, which is the mode switch the component already drives off MODE_COPY, and the amount is never composed here - the caller passes it pre-formatted, so the toast can only report a figure someone else placed.	1440=n-a 768=n-a 375=done @2026-09-20/wave53-sportsbook
