# Lane social, wave 24. Partition src/pages/social/** + src/components/social/**.
# Re-measurement pass: the rows below were written against bundles that have
# since shipped. Every verdict here was taken this session from (a) Figma node
# metadata read fresh - 11461:197022 at 375, 11459:185505 at 768, 5110:187611
# for the 1440 view row - and (b) the code at main 90a243d4f. Nothing was read
# off a live render: a signed-in session on app.skai.trade dies unpredictably,
# and half such a run reports its own dead session as a property of the pages.
#
# ONE FIX LANDED: c36adcc31 and its oracle 90a243d4f, the Discover view row's
# per-board ramp. Six extending mutations were each proved red on their own and
# restored. Suite at 16:35 on 2026-09-05: 89 files / 1495 tests green over the
# partition. A green is a moment, not a state - re-take it before relying on it.
#
# key	status	primaryFile	route	reason	bp
Discover view row (768) [11459-185610]	done	src/pages/social/Discover.tsx	/discover	PROMOTED, and the row it replaces called this whole band unbuilt. MEASURED off node data at 768 and rebuilt against it. GEOMETRY band 708x56 on a 16 inset, so the menu column is 676; nav 308x22 with the four views at x=0/93/165/224, a flat 24 between them at every width; the current view boxed 69x22 at radius 4 with its 53-wide label inset 8 and 2; the pair Frame 709 226 wide flush right at x=450, and 450+226 closes the 676 exactly, split 108 and 110 on an 8 gap, both 34 tall. TYPE every label Manrope Regular 14/18 at -4 pct. COLOUR band Green Coal 200 #122524, boxed view Green Coal 100 #123F3C, both boxes Green Coal 300 #001615 at radius 8, idle labels App Ash #95A09F. FIXED HERE: the pair carried the 1440 140s and the label the 1440 leading, because the band had only ever been read at 1440. ORACLE Discover.navRow.test.tsx resolves each ramped value at 639/641 and 767/769 through the breakpoint ladder; the width, the inset and the leading were each proved red by an extending mutation and restored.	tablet=done
Discover view row (1440) [5110-187611]	done	src/pages/social/Discover.tsx	/discover	MEASURED off node data at 1440 and unchanged, recorded because the two narrower boards moved and a ramp is only right end to end. GEOMETRY band 1144x56 on a 16 inset giving a 1112 column; nav 308x22, views at 0/93/165/224; boxed view 69x22 radius 4, label 53x18 inset 8 and 2; pair 288 flush right at x=824, 824+288 closing the 1112, two 140s on an 8 gap, 34 tall. TYPE Manrope Regular 14/18 at -4 pct. COLOUR as the 768 board, value for value. The four content views Creators / Favorite / Posts / Top 20 and the two right-hand boxes all ship. Two departures are stated on the component and pinned by the oracle: the range box reads All time rather than the frame's 24 hours because BondingCurveInfo carries no windowed field, and the second box carries the page's sort rather than the frame's four-option creator filter because two of those four have no field behind them on this route.	desktop=done
Discover view row (375) [11461-197127]	partial	src/pages/social/Discover.tsx	/discover	MEASURED off node data at 375; five numbers rebuilt, one named gap keeps it partial. GEOMETRY band 343x56 on a 12 inset - not the 16 both wider boards draw - giving a 319 column; nav 308x20, views still at 0/93/165/224 so only the line box moves; boxed view 69x20 radius 4 with a 53x16 label inset 8 and 2; the pair on its OWN row, 319 wide, split 155 and 156 on an 8 gap, and 155+8+156 is exactly the 319 the inset leaves. TYPE Manrope Regular 14/16 at -4 pct - the size holds from the wider boards and only the leading steps, which a size-only check reads as no change. COLOUR unchanged across all three boards. FIXED HERE: the inset was 16, the leading 18 and each box a fixed 140, all three inherited from the 1440 read. STAYS PARTIAL on the arrangement: the frame draws the views and the pair as two stacked bands, Frame 300 at 56 then Frame 301 at 54, where the code wraps them inside one. Splitting them needs each band's own fill, which node geometry does not carry, so it is recorded rather than guessed.	mobile=partial
Skai > Social > Discover - search (375 x 812px) [11461-197022]	partial	src/pages/social/Discover.tsx	/discover	RE-READ off node data 2026-09-05, replacing a row whose only stated gap was that the page shipped five SORT chips instead of the frame's four CONTENT tabs. THAT GAP IS GONE: Frame 429's nav 11461:197130 draws Creators / Favorite / Posts / Top 20 and CreatorNavRow ships all four at this width, the current one boxed, on the geometry recorded on the component row. ALSO CLOSED here: the content column, 343 on a 375 line against Frame 521 at x=16 w=343. STILL OPEN, all three read off this frame. (1) The 343x566 table, Frame 445 over Frame 429, whose list is eight 319x36 rows on a 52 pitch with a 1px rule between them and a Show more creators line at y=416; the page draws its card list at this width instead, and the two are not the same content - the frame's row carries a 24px avatar, name, address, two glyphs, a 50-wide market cap over its change, and a 36-wide action pair, while the card carries a 56px avatar, holder count and cashtag. Swapping one for the other loses data either way, so it is escalated rather than taken. (2) The 343x200 Highest market cap rail, Frame 687, six 160x156 cards, which has no counterpart. (3) The 36x36 header CTA at x=307 in Frame 630; the page puts a dismissible Create Token card further down the page instead.	mobile=partial
Skai > Social > Discover - search (768 x 1024px) [11459-185505]	partial	src/pages/social/Discover.tsx	/discover	RE-READ off node data 2026-09-05. The frame is 768x1424, not the 1024 its title claims. THREE THINGS THE PRIOR ROWS CALLED UNBUILT NOW SHIP. (1) The 708x560 table and its tab strip: Frame 445 over Frame 429 draws the nav band then eight 676x42 rows on a 58 pitch, and the page draws its seven-column table from md up, so this board gets the table rather than the card list. (2) The content column: the frame insets 30 each side and 30+708+30 is exactly 768; the page carries md:px-[30px], where it previously had no tablet gutter at all and drew 736. (3) The view row, rebuilt this lane against this board's own 108/110 pair. STILL OPEN and measured here: the 708x234 Highest market cap rail, Frame 619, six 200x186.5 cards; and the 182x36 header CTA at x=526 in Frame 630. The Holders column this row asked for is present - TABLE_COLS.holders is drawn in both the header and the row.	tablet=partial
Skai > Social > Discover - search 1VH (1440 x 900px) [5110-187509]	partial	src/pages/social/Discover.tsx	/discover	RE-MEASURED against the code at main 90a243d4f. THE LARGEST STANDING ITEM ON THIS ROW IS CLOSED: the 1144x674 table with its Creators / Favorite / Posts / Top 20 strip and its seven columns is built - CreatorTableHeader names Joined, Creator, Tokens, Combined mkt. cap, Holders, Last active and Action in the frame's order, and CreatorNavRow draws the strip. ALSO CLOSED: the content column, which used to resolve to 1112 because the cap was written as the frame's own 1144 while max-w is a border box; it is max-w-[1176px] with px-4 now, and 1176-32 lands on 1144. STILL OPEN, unchanged and each for a stated reason: the 1144x235 Highest market cap rail has no counterpart; the 158x36 #56C7F3 header CTA has none, the page offering a dismissible card elsewhere on the page; and the heading copy reads Discover Creators against the frame's Search social.	desktop=partial
Skai > Social > Discover - search 1VH (375 x 812px) [11461-195806]	partial	src/pages/social/Discover.tsx	/discover	1VH crop of 11461-197022, carrying that frame's verdict; the subtree was not opened separately, so nothing here is an independent measurement. The tab-strip gap named on this node is closed and the view row is now ramped to this board. What remains is the three items on the parent row: the 343x566 table, the 343x200 rail and the 36x36 header CTA.	mobile=partial
Skai > Social > Discover - search 1VH (768 x 1024px) [11461-189925]	partial	src/pages/social/Discover.tsx	/discover	1VH crop of 11459-185505, carrying that frame's verdict rather than an independent read. This row's STILL OPEN clause said the 708x560 table and its tab strip were unbuilt; both ship, the table from md up. What remains on this board is the 708x234 rail and the 182x36 header CTA.	tablet=partial
Skai > Social > Discover - search > Posts (1440 x 900px) [5111-190761]	partial	src/pages/social/Discover.tsx	/discover	PROMOTED FROM not-started. The row's own words were that the tab strip does not exist at all on /discover; it does now, and Posts is one of its four members. What the page does with it is a departure and is stated on the component: Posts is a Link to /social, the route that already mounts the post feed, rather than a second feed rendered inside /discover. So the tab is reachable and its destination is the live feed; the frame's in-place Posts view is the part that is not built. Not blocked - feedSource.ts reads indexer:/api/v1/social/feed and SocialFeed.tsx mounts DiscoverFeed off it.	desktop=partial
Skai > Social > Discover - search > Posts (768 x 1024px) [11461-187585]	partial	src/pages/social/Discover.tsx	/discover	PROMOTED FROM not-started, on the same measurement as 5111-190761: the four-tab strip ships at this width and Posts is a link to the live feed rather than a view rendered in place.	tablet=partial
Skai > Social > Discover - search > Posts (375 x 812px) [11461-199116]	partial	src/pages/social/Discover.tsx	/discover	PROMOTED FROM not-started, on the same measurement as 5111-190761. The strip carries no breakpoint prefix, so the phone board gets all four views too; only the destination differs from the frame.	mobile=partial
Skai > Social > Discover - search > Creators - empty (1440 x 900px) [5111-190017]	partial	src/pages/social/Discover.tsx	/discover	RE-MEASURED. Three of the four divergences this row listed are closed: the content column lands on 1144, the heading runs Manrope Light on the frame's ramp, and the table with its tab strip is built. The fourth stands - there is no 158x36 header CTA. Two further things on this row are settled rather than open. The three empty arms are still three and still distinct - No Creators Yet, No creators found for X, and a WifiOff Creator list unavailable the frame has no counterpart for - and keeping all three is the no-mock-data rule, not a divergence to fix. And the caveat this node carried from the oldest row, that the loader's indexer host defaults to the empty string, is stale: socialTokenService.ts reads INDEXER_URL from SKAI_INDEXER_URL, which carries a real default host.	desktop=partial
Social [5100-183573]	partial	src/pages/social/SocialFeed.tsx	/social	THE TWO MEASURED MISSES THIS ROW CARRIED ARE BOTH GONE. The heading was Cormorant Garamond 500 at 30/36 - index.css sets every h1-h6 to the display serif and this is a bare page heading - and DiscoverFeed.tsx now writes it font-manrope font-light at 20/24, 24/28 from md and 32/36 from xl at -0.04em, which are the three frames' own values. The Create new pill was 125x44 in #2CEDAC against a drawn 125x32 in #56C7F3; it carries no-min-size h-8 md:h-9 w-[125px] on bg-sky-blue now, and sky-blue resolves #56C7F3. STAYS PARTIAL, and not for layout: the feed this frame draws populated cannot be, because all four social predeploys are 55-byte stubs and every read reverts, so the indexer answers 200 with total 0. Geometry below the header was not read off this node this pass.	desktop=partial
Social [5101-186045]	partial	src/pages/social/SocialFeed.tsx	/social	Full-height twin of 5100-183573 and it inherits that row's finding: both header misses, the serif family and the 125x44 #2CEDAC pill, are closed at the values recorded there. Same remaining blocker, the 55-byte social predeploys. Nothing below the header was measured this pass.	desktop=partial
Leaderboard [5531-76408]	partial	src/pages/social/Leaderboard.tsx	/leaderboard	HALF OF THIS ROW IS CLOSED AND THE OTHER HALF IS NOT THIS LANE'S FILE. The row named two absences and grepped for both. The first, the top-three podium, ships: LeaderboardPodium.tsx is committed under src/components/leaderboard/ and mounted at Leaderboard.tsx:79 inside a Top Three boundary, between the header and the global table, which is the frame's order. The second, the per-row Follow button, is still absent and lives in src/components/dashboard/LeaderboardTable.tsx, outside this partition - routed there rather than taken. NOT re-measured: no geometry, type ramp or colour was read off 5531-76408 this pass, so this is a presence finding and must not be read as parity.	desktop=partial
