# key	status	primaryFile	route	reason	bp
# Wave 68, 2026-09-24, Figma parity lane `p021`. Every row rests on a LIVE read of the frame that night
# (read-only use_figma / get_metadata, within a 6-call lane budget); the lane's log in the orchestrator's
# wave68 scratch folder names each read. Folded by the orchestrator from the lane's catalog-rows file.
4191-123643	partial	src/components/trade/perp-v2/PerpPositionsPanel.tsx	/trade/perps	wave 68 lane p021, 2026-09-24 (was partial): w68-p021: READ LIVE 2026-09-23 with use_figma on heading row 4201:130604 and row 1 4201:130615 (+ row 4 4201:130690). BUILT in f13632d6f: S/N and figures Mulish 14/18 white; rows inset 12 at both ends (thead pl-0, tbody pl-3/pr-3); pair = 24 coin, BTCUSDT Manrope 14/18, leverage Tag kept and dashed (an Order records no leverage; the 7b40a0313 pattern under the standing unavailable rule); Size right-packed 16/16 over 12/16 Ash, 4 apart; Price bare (118,204); Direction as the Fill pill (24%, 2/8, 11/14); Fee right-packed to 877.67; Closed PnL dash right-packed to 1059.83 with no share glyph; Time right-packed ending at 1322; headings Size right in 97, Fee right in 112, Closed PnL centred in 140, Time/date with the 16 caret (static, aria-hidden). Pinned in tradeHistoryColumns.test.tsx (9 new), mutation-tested. LEFT: the row hover fill (row 1 draws #122524 on a 12 corner; code hovers white at 2%); Fee prints "0.02 USD" (asset-honest) against the board's "$0.02"; Direction says Buy/Sell (no reduce-only flag); Closed PnL has no source. No browser run.	-
4018-40830	partial	src/components/trade/perp-v2/PerpPositionsPanel.tsx	/trade/perps	wave 68 lane p021, 2026-09-24 (was partial): w68-p021: READ LIVE 2026-09-23 with use_figma on the band 4018:42130 (row 4018:42529) and heading 4018:42522. BUILT in f13632d6f: pair = 24 coin, gap 14, BTCUSDT Manrope 14/18, Tag Sky Blue at 14% (4 corner, 2/6, Mulish 11/14) carrying the position's leverage, replacing the amber outline badge; TP/SL cell "Edit order" (Sky Blue, Mulish 12/16) opening the TP/SL editor while no level is set (the native rail sets none); Close all cell = CTA Secondary "Market" (the same close, same aria-label) and "Limit" drawn and refused (no limit-close path), 64x24 on an 8 corner, Green Coal 300, Mulish 12/16 Sky Blue, 12 apart, then the 16 Tridot kebab 8 after, pulled 8 left onto 1158..1322. Pinned in PerpPositionsPanel.pager.figma.test.tsx (3 new), mutation-tested. LEFT: the "Close all" heading drawn in Sky Blue (a batch close; there is no batch-close primitive, needs a ruling); the PnL single line (open Casey call, wave 59); the other cells' Mulish 14/18 ramp and centred Liq/Margin/Funding; live rows need an engine that prices.	-
7890-121544	partial	src/components/trade/perp-v2/PerpPositionsPanel.tsx	/trade/perps	wave 68 lane p021, 2026-09-24 (was partial): w68-p021: READ LIVE 2026-09-23 with use_figma (first Frame 282, 7890:121598). The board's rows share the base row's pair and close cells, built in f13632d6f (ticker with the Sky Blue Tag; Market, refused Limit, kebab). Frame 282 here is the priced TP/SL state (121,423 / 121,923, Mulish 12/16 white, 100 wide) on the 276 action group; that branch is unchanged, and the 276-vs-226 track and the PnL single line stay the two open Casey calls (wave 59).	-
7890-122280	partial	src/components/trade/perp-v2/PerpPositionsPanel.tsx	/trade/perps	wave 68 lane p021, 2026-09-24 (was partial): w68-p021: the same component as 7890-121544 (wave 59 read it node for node) plus the pager; not re-read this pass beyond that twin. Pair and close cells built in f13632d6f. LEFT: the 276 track and the PnL single line (open Casey calls).	-
9150-79379	partial	src/components/trade/perp-v2/PerpPositionsPanel.tsx	/perps	wave 68 lane p021, 2026-09-24 (was partial): w68-p021: READ LIVE 2026-09-23 with use_figma: 1250x288 = strip 42 + Positions body 192 + pager 54; active rule at 16 w66 = Positions; rows BTCUSDT 40x / LINKUSDT 10x / PEPEUSDT 15x with the priced TP/SL pair. First verdict for this node: the Positions table at a detached 1250 width. The pair and close cells built in f13632d6f serve it; same open calls as 7890-121544. Implementer is PerpPositionsPanel (the PortfolioTabs perp branch has no mount, wave 60).	-
9150-79555	partial	src/components/trade/perp-v2/PerpPositionsPanel.tsx	/perps	wave 68 lane p021, 2026-09-24 (was partial): w68-p021: READ LIVE 2026-09-23 with use_figma: 1250x234, the Positions body without the pager (rule at 16 w65). Served by the f13632d6f pair and close cells; same open calls as 7890-121544.	-
9152-82793	partial	src/components/trade/perp-v2/PerpPositionsPanel.tsx	/perps	wave 68 lane p021, 2026-09-24 (was partial): w68-p021: READ LIVE 2026-09-23 with use_figma: 1250x234, active rule at 88 w53 = the ORDERS tab; body is the Orders table (Trading pairs, Size, Original size, Price, Direction, Reduce only, Trigger conditions, TP/SL, Cancel all; types Take profit market / Stop market). First verdict for this node. Headings compared only; no change this pass.	-
9152-87497	partial	src/components/trade/perp-v2/PerpPositionsPanel.tsx	/perps	wave 68 lane p021, 2026-09-24 (was partial): w68-p021: READ LIVE 2026-09-23 with use_figma: 1350x234, Order history (rule at 165 w84), twelve headings, dropdown-3 open; agrees with the wave-60 classification. No change this pass.	-
9152-85551	partial	src/components/trade/perp-v2/PerpPositionsPanel.tsx	/perps	wave 68 lane p021, 2026-09-24 (was partial): w68-p021: READ LIVE 2026-09-23 with use_figma: 1000x210, Assets (rule at 466 w36), five headings over two token rows. No change this pass; still no browser run for the 968 track.	-
9152-91623	partial	src/components/trade/perp-v2/PerpPositionsPanel.tsx	/perps	wave 68 lane p021, 2026-09-24 (was partial): w68-p021: READ LIVE 2026-09-23 with use_figma: 950x390, the Funding history ledger (rule at 364 w95). No change this pass; Payment stays the em dash by ruling.	-
