# key	status	primaryFile	route	reason	bp
Game view - not started [9215-17213]	partial	src/pages/sports/components/matchview/GameViewRail.tsx	-	MEASURED all three axes 2026-09-01 (get_metadata + get_design_context 9215:17214 header / 9215:17225 body / 9215:17271 strip + a scripted getNodeByIdAsync fill sweep). WAS blocked-on-backend with a stale implFiles read. GEOMETRY closes exactly: header Frame 299 50 + body Frame 270 377.812 + strip Frame 300 66 = 493.812 = the frame. Body = 16 + info row 50.799 + 24 + pitch panel 271.013 + 16 = 377.812. ★ THE 48 IS A TRAP: Frame 270 reports itemSpacing 48 and has exactly ONE child so 48 never paints; the gap that paints is Frame 355's 24, and 48 overshoots the frame by 24. This file shipped the 48 - FIXED. Pitch panel Frame 1000003791 is 401x271.013 px12/py16 around a 377x239.013 Pitch (401 in a 400 column = the x=-0.5 overhang every frame reports) - it was reserved as a bare 377x239.013, 32px short - FIXED. Strip 66 = 16+34+16, gap 2, four flex-[1_0_0] cells = 98.5 each since 4x98.5+3x2 = 400 = 432-32; was a fixed w-[98.5px], now the frame's flex rule. Header is NOT centred: Figma's emitted CSS nests pt-4 / pt-8+pb-6 / py-4 so the 24-tall row sits at y=16..40 (16 above, 10 below) and the 18px label at y=19 = Frame 336's y; items-center put it at 13 - FIXED, 3px. Pin box h24 pl-8 pr-0 so the 16px glyph is flush right (8+16=24), was centred - FIXED. Added Vector 1, a 70x3 WHITE rule at x=14 overhanging the 66-wide label by 2 a side, absent entirely. TYPE: header label Manrope Regular 14/18 -0.56px white; every tab cell Mulish Regular 14/18 -0.56px - both already correct. COLOUR: active cell #56C7F3 on #001615 text, inactive #123F3C on #FFFFFF, header/body/strip #122524, strip+header rules #123F3C, turf #13602C, pitch surround #0E4D23 - all verified off node fills. Pin icon exports fill #FFFFFF and shipped #95A09F - FIXED. Pitch markings rebuilt from node data: turf 357.288 inset 9.86, halves rect 180x239, penalty areas 57.905x137.987, six-yard 19.712x64.065, goals 11.088x41.889 FILLED white, arcs 12.936x51.441, centre circle 61.601 (shipped 64), centre spot 6.611, two 2.611 corner dots - previously only three of those existed and the stroke was rgba white 0.6 against the frame's solid 1.232px #FFFFFF. NOT done for two named reasons: (1) the turf also carries a soft-light texture PNG at 28% which is a 7-day Figma asset, omitted rather than hot-linked, so the turf is flat - one measured colour axis unclosed; (2) ★ THE COMPONENT IS MOUNTED BY NOTHING (see the 9227-73572 row). Oracle: src/pages/sports/components/matchview/__tests__/gameViewRailFigmaParity.test.tsx, 36 tests, new this wave.	desktop=partial tablet=n-a mobile=n-a @2026-09-01
Game view - not started 2 [9227-16083]	partial	src/pages/sports/components/matchview/GameViewRail.tsx	-	MEASURED 2026-09-01, was not-started with EMPTY implFiles - stale, GameViewRail has existed since 2026-08-31. Same 432x493.812 shell as 9215-17213 and every shell number was re-read on this node rather than inherited: header 432x50 with bottom menu 400x46 at (16,4), Frame 1 400x32 at y=8, Frame 336 66x18 at y=7, Frame 512 24x24 at x=376; body Frame 270 377.812 gap 48 pad 16 innerGap 24; strip Frame 300 66 pad 16 gap 2 with four 98.5 cells; Gameplay is the #56C7F3 cell. Its own divergence from 9215-17213 is entirely DATA: Frame 409 is 267 wide not 293, the countdown reads 21:06:24 not 1 Day, the teams are ENG/ARG not AVL/CHE, and the pitch carries five 12x10 W/L/D form Tags per side (Frame 1000003797 / 1000003798, 68 wide, 14px pitch) that 9215-17213 draws as a single Tag. All of that is vendor data on a revoked key, so the rail renders the explicit offline state in the reserved 50.799 info row instead. Held at partial for the same two reasons as 9215-17213: the turf texture PNG is omitted, and nothing mounts the component.	desktop=partial tablet=n-a mobile=n-a @2026-09-01
Game view - not started 3 - tilt [9227-73669]	partial	src/pages/sports/components/matchview/GameViewRail.tsx	-	MEASURED 2026-09-01, was not-started with EMPTY implFiles. ★ THE HIGHLIGHT IS TILT and the layer name does not say so - read off the cell FILLS, not the names: Frame 358 "Tilt" is #56C7F3 with #001615 text, the other three #123F3C on white. Its twin 9227-73828 carries the IDENTICAL name string and highlights EVENTS, so the two are distinguishable only by fill. Shell numbers re-read on this node: 432x493.812, body 9227:73681 h=377.812 gap 48 pad 16 innerGap 24, strip 9227:73758 h=66 pad 16 gap 2, four 98.5 cells. ★ CORRECTED FACT: GameViewRail claimed Pitch is "an empty 377x239.013 layout box by design" on this frame. FALSE - Pitch holds EIGHT children here (Frame 1000003794/1000003795, vs, Frame 506, "Direct matches (3)", three description nodes) and the wrapper Frame 1000003791 is 401x271.013 px12/py16 with fill #122524 (not the #0E4D23 the two Gameplay states use). So the wrapper is the SAME SIZE on all eight frames and only the fill and the contents change - the code reserved 32px too little and the comment is now corrected. Contents are head-to-head vendor data, so the box is reserved and left empty rather than filled with invented fixtures. Partial: turf texture omitted (not applicable to this tab), no mount.	desktop=partial tablet=n-a mobile=n-a @2026-09-01
Game view - not started 3 - tilt [9227-73828]	partial	src/pages/sports/components/matchview/GameViewRail.tsx	-	MEASURED 2026-09-01, was not-started with EMPTY implFiles. ★ MISNAMED FRAME, confirmed by fill: this node is titled "...- tilt" and its EVENTS cell (Frame 358, third position) is the #56C7F3 one with #001615 text. Note the cell frame NAMES also shuffle - 362 and 358 swap into positions 2 and 3 on this frame and on 9227-74080 - while the LABELS stay Gameplay / Tilt / Events / Outcome in that order and each cell stays 98.5 wide at x 0/100.5/201/301.5. Anyone deriving tab order or selection from the layer names gets both wrong. Body 9229:16257 is named "Frame 301" not "Frame 270" and is otherwise identical: h=377.812, gap 48, pad 16, innerGap 24, pitch wrapper 401x271.013 fill #122524 with TWO children (Frame 1000003804, Frame 1000003803). Partial: no mount; the body is an event timeline, which is live feed data.	desktop=partial tablet=n-a mobile=n-a @2026-09-01
Game view - not started 3 - outcome [9227-74080]	partial	src/pages/sports/components/matchview/GameViewRail.tsx	-	MEASURED 2026-09-01, was not-started with EMPTY implFiles. Outcome is the #56C7F3 cell (Frame 360, fourth). 432x493.812; body 9229:16381 "Frame 301" h=377.812 pad 16 innerGap 24; strip 9227:74216 h=66 pad 16 gap 2, cells 98.5 at x 0/100.5/201/301.5 with labels centred (Gameplay 63 at 17.75, Tilt 19 at 39.75, Events 41 at 28.75, Outcome 56 at 21.25 - each (98.5-w)/2) and text y=8 h=18 in the 34 box. ★ The body is the clearest counter-example to the "empty Pitch" claim: Frame 1000003807 is a 361x204 head-to-head list inside Pitch - a "Last 5 matches - England" heading (161x18) then three 46-tall rows each a 18-tall date line plus a 26-tall AVL 1 - 0 ARG scoreline with 24x22.399 crests at both ends, pitched 66 apart (y 0/92/158 within the block). Every one of those is a result we do not hold, so the 401x271.013 box is reserved and empty. The turf drawing is genuinely absent here - Pitch has no Rectangle 34624577 - which is what the wrapper's #122524 fill encodes. Partial: no mount.	desktop=partial tablet=n-a mobile=n-a @2026-09-01
Game view - in play [9227-73346]	partial	src/pages/sports/components/matchview/GameViewRail.tsx	-	MEASURED 2026-09-01, was not-started with EMPTY implFiles. ★ THE IN-PLAY CUT IS A DIFFERENT HEIGHT and no wave had noticed: 432x517.812, not the 493.812 of the five pre-match frames. The 24 is entirely the info row - in play the row is Frame 409 400x74.799 (a 400x18 clock + 1/2/R score header, gap 6, then the same 400x50.799 of crest rows) where pre-match it is Frame 1000003796 400x50.799. So 50 + (16+74.799+24+271.013+16) + 66 = 517.812 closes, and 74.799 - 50.799 = 24 = 18 + 6 exactly. Shipped this wave as a `clock` prop with h-[74.799px] / h-[401.812px] against h-[50.799px] / h-[377.812px]; the rail previously had one height and could not represent this frame at all. Gameplay is the #56C7F3 cell; the pitch wrapper is #0E4D23 with the full 14-child drawing, as on 9215-17213. Partial: turf texture omitted, no mount.	desktop=partial tablet=n-a mobile=n-a @2026-09-01
Game view - in play [9227-73494]	partial	src/pages/sports/components/matchview/GameViewRail.tsx	-	MEASURED 2026-09-01, was not-started with EMPTY implFiles. 432x517.812, body 9227:73506 h=401.812 pad 16 innerGap 24 with the 74.799 in-play info row and the 401x271.013 #0E4D23 pitch wrapper; strip 9227:73558 h=66 pad 16 gap 2, Gameplay #56C7F3. Structurally indistinguishable from 9227:73346 and 9227:73572 at the shell level - all three report the same node sizes, the same fills and the same tab highlight - so the three "Game view - in play" frames are ONE state drawn three times with different live incidents (the catalog's SPORTSBOOK_FRAME_FACTS already flags 22b26382 / 9b61894f / 24a8d0e8 as three bug reports against the same screen). Partial: no mount.	desktop=partial tablet=n-a mobile=n-a @2026-09-01
Game view - in play [9227-73572]	partial	src/pages/sports/components/matchview/GameViewRail.tsx	-	MEASURED 2026-09-01, was blocked-on-backend. 432x517.812, body 9227:73584 h=401.812 pad 16 innerGap 24, info row Frame 409 400x74.799 gap 6, pitch wrapper 401x271.013 px12/py16 fill #0E4D23 with the 14-child turf drawing, strip 9227:73636 h=66 pad 16 gap 2 Gameplay #56C7F3. ★ THE REASON NONE OF THESE EIGHT IS done, and it is not the odds feed: NO ROUTE RENDERS GameViewRail.tsx OR MatchViewFigma.tsx. Grepped src/ and modules/skai-gaming/src for MatchViewFigma / GameViewRail / matchview - the only hit outside the folder is a COMMENT in SportsLiveEventCard.tsx:72, and the only importer of either is the parity oracle added inside the folder this wave. Both files' headers name a composer, MatchViewFigmaMount, which does not exist anywhere in the tree, and matchView.ts's header cited MatchViewFigma.figma.test.tsx, which also does not exist. So two false wiring comments pointed at two absent files, ~1500 lines render on no route, and /sports/event/:eventId still serves the older 1837-line GameDetail.tsx. Both comments are corrected in place this wave. Measured parity here is parity of a component the app never draws. ESCALATION, two options, in the report.	desktop=partial tablet=n-a mobile=n-a @2026-09-01
Sports live - full [10654-203686]	done	src/pages/predict/components/SportsLiveBoard.tsx	/predict/sports?scope=live	PROMOTED from partial. Wave 8 held this row at partial for one stated reason - "this is the 768 SCROLL cut and its own node tree was never opened; the section gap and the two header ramps were read on the 375 scroll cut and are assumed to carry across, which is an inference and not a reading". Opened 2026-09-01, and every inferred number is now READ off THIS node. GEOMETRY: Frame 1216 708 wide at x=30 (gutter 30 = PredictCategoryPage.tsx:572 md:px-[30px], so 768-60=708 really renders) with itemSpacing 24 = the section gap = gap-6; Frame 1192 708x1194 at y=110 itemSpacing 16 and Frame 453 708x490 at y=1328 itemSpacing 16, so header-to-row is 16 at BOTH = gap-4, and 1328-(110+1194) = 24 confirms the section gap a second way; Frame 1247 itemSpacing 8 in both sections holding TWO row columns 350 wide at x=0 and x=358, and (708-8)/2 = 350 = the grid's own column, so md:grid-cols-2 gap-2 is exact; cards 350x222 at y 0/230/460/690/920 = pitch 230 over a 222 card = 8. Section 1 header Frame 1215 708x36 SPACE_BETWEEN with the heading content 104x28 left and a 290x36 control cluster at x=418 (418+290=708) - the cluster is PredictCategoryPage's, as the board's docblock already scopes it. TYPE + COLOUR: Frame 453's header 10654:203875 is a SINGLE text node "Starting soon (Thurs, 26 Mar, 2027)" 257x22 with a MIXED font ramp and fill #FFFFFF, which is exactly the one h2 with an inner span the board ships (Manrope 18/22 -0.04em plus Mulish 14/16 -0.04em). ★ Its parent reports itemSpacing 13 and that 13 NEVER PAINTS - the only sibling, "Top winners per game (last 24h)", is visible=false, and a hidden node is not a spec. A lane taking the 13 at face value would insert a gap into a string. Two divergences recorded, neither a defect: the frame lays the grid out COLUMN-MAJOR (two `row` frames of 5) where the CSS grid fills row-major, which no responsive grid can express without knowing the count and which would give a screen reader the wrong order; and xl:grid-cols-3 xl:gap-4 above 1280 has no frame at all, because the Sports live family is 375 and 768 only. Oracle sportsLiveFigmaParity.test.tsx 52/52 green this pass.	tablet=done mobile=done desktop=n-a @2026-09-01
Sports live - full [10597-63994]	done	src/pages/predict/components/SportsLiveBoard.tsx	/predict/sports?scope=live	RE-VERIFIED 2026-09-01 on its own node tree, not carried forward. Frame 1216 343 wide at x=16 (gutter 16 = px-4) with itemSpacing 24; Frame 1192 343x1154 at y=98 itemSpacing 16; Frame 453 343x474 at y=1276 itemSpacing 16; 1276-(98+1154) = 24, so the section gap reads the same two independent ways it does at 768. Header-mobile 375x82 and Bottom-navigation-mobile 375x54 at y=1766 are app shell, not the board. Holds at done: gap-6 / gap-4 / gap-2 are the 24 / 16 / 8 the node reports. Oracle sportsLiveFigmaParity.test.tsx 52/52.	mobile=done tablet=done desktop=n-a @2026-09-01
