# key	status	primaryFile	route	reason	bp
# Lane w17-social-feed. Owns src/components/social/feed/**.
# EXTENDS status.wave10.social-feed.tsv, status.wave11.social-feed.tsv and
# status.wave15.social.tsv. Rows here supersede those by node id; rows not
# repeated here are unchanged.
# Every # in this file is at column 0. coverage.mjs:247 and :281 test
# startsWith("#") with no trimStart, so an INDENTED comment line is a comment to
# three read sites and a DATA ROW to two. This file does not trip that.
dropdown-post select [10256-135335]	not-started	src/components/social/feed/feedMenus.ts	/social	MEASURED ALL THREE AXES FIRST HAND, upgrading a geometry-only record. GEOM panel 250x206 radius 12 pad8 gap8; rows 234x30 radius 4 pad 6/8 gap8, glyph 16 at x=8 and label at x=32, pitch 38; rule 10256:135339 is a 234-wide VECTOR at y=84, i.e. after the SECOND row, which is what separates this menu from dropdown-posts (rule after the first). COLOUR panel #122524 on a #123F3C 1px stroke, shadow 0 4 12 rgba(0,0,0,0.24), labels #FFFFFF, the active row Frame 228 filled #123F3C. TYPE Manrope Regular 14/18 letter-spacing -0.56px, read on 10256:150737 rather than inferred from the row box. Order Copy address, Download file, rule, Skaiscan, Basescan, DEXscreener; the last three carry images/circle brand marks, not icons/action, and those assets are not in this repo so they render the generic external-link glyph. 250 is FEED_MENU_WIDTH.postSelect.desktop exactly. NOT-STARTED, and the blocker is an ANCHOR not a build: buildPostSelectMenu is complete, tested and uncalled, and the card that would host it already shows dropdown-posts from its one tridots. One trigger cannot open two menus, and no frame draws where the second one hangs. Escalated with two options in the lane report.	desktop=not-started
dropdown-post select [11530-302842]	not-started	src/components/social/feed/feedMenus.ts	/social	MEASURED ALL THREE AXES. Panel 220x196 radius 12 pad8 gap8 #122524 on #123F3C. Rows 204x28 radius 4 pad 6/8, glyph 16 at x=8, label at x=32, pitch 36, rule 11530:302849 204 wide at y=80 after the second row. TYPE Manrope Regular 12/16 -0.48px #FFFFFF. Row box 28 = 6 + max(16 glyph, 16 leading) + 6. 220 is FEED_MENU_WIDTH.postSelect.tablet exactly. Same anchor blocker as the 250-wide draw.	tablet=not-started
dropdown-post select [11530-302866]	not-started	src/components/social/feed/feedMenus.ts	/social	MEASURED ALL THREE AXES. Panel 200x196 radius 12 pad8 gap8. Rows 184x28 radius 4 pad 6/8, pitch 36, rule 11530:302873 at y=80. TYPE Manrope Regular 12/14 -0.48px #FFFFFF. The row is still 28 while the leading drops to 14, because 6 + max(16 glyph, 14) + 6 = 28 - the glyph is what holds the box, not the text. 200 is FEED_MENU_WIDTH.postSelect.mobile. Same anchor blocker.	mobile=not-started
dropdown-creators [9626-39285]	not-started	src/components/social/feed/feedMenus.ts	/social	MEASURED ALL THREE AXES, and one COLOUR was wrong in code. Panel 250x168 radius 12 pad8 gap8 #122524 on a #123F3C 1px stroke. Rows 234x30 radius 4 pad 6/8 gap8, glyph 16 at x=8, label at x=32, pitch 38; rule 9626:39289 234 wide at y=46, after the first row. Four rows: Remove from favorites, rule, Block user @X, Report user @X, View on Skaiscan. ★ THE FIX: the Block user LABEL is #FFFFFF - Manrope Regular 14/18 -0.56px on 9626:39292 - and the code painted the whole row text-skai-red #FF574A via tone: danger. The glyph is icons/warnings 9626:39291 and the glyph is the only part that warns. The oracle that held the red in place asserted the tone the glyph NAME implies, so its expected value came from a layer name rather than a drawing and it was green either way; re-keyed to the measured colour and mutation-checked by putting the tone back. 250 is FEED_MENU_WIDTH.creators.desktop. NOT-STARTED because buildCreatorsMenu is still uncalled: the rows act on a creator and no frame draws where the panel hangs on a feed card. Escalated with two options.	desktop=not-started
dropdown-creators [10025-225649]	not-started	src/components/social/feed/feedMenus.ts	/social	The second 1440 draw of the creators menu, 250x168 - same panel, same four rows, same rule after row one. Colour fix and anchor blocker as the 9626-39285 draw.	desktop=not-started
dropdown-creators [11530-303043]	not-started	src/components/social/feed/feedMenus.ts	/social	MEASURED ALL THREE AXES. Panel 220x160 radius 12 pad8 gap8. Rows 204x28 radius 4 pad 6/8, glyph 16 at x=8, label at x=32, pitch 36, rule 11530:303047 204 wide at y=44 after the first row. Block user reads Manrope Regular 12/16 -0.48px #FFFFFF on 11530:303050 - white here too, which is what makes the danger tone wrong at every width and not just at 1440. 220 is FEED_MENU_WIDTH.creators.tablet. Same anchor blocker.	tablet=not-started
dropdown-creators [11530-303066]	not-started	src/components/social/feed/feedMenus.ts	/social	MEASURED ALL THREE AXES. Panel 200x160 radius 12 pad8 gap8. Rows 184x28 radius 4 pad 6/8, pitch 36, rule 11530:303070 at y=44. Block user Manrope Regular 12/14 -0.48px #FFFFFF on 11530:303073. Row box stays 28 on a 14 leading because the 16px glyph is the taller child. 200 is FEED_MENU_WIDTH.creators.mobile. Same anchor blocker.	mobile=not-started
dropdown-creators [11529-293029]	not-started	src/components/streaming/StreamPanelSwitcher.tsx	-	RE-ROUTED OUT OF THE FEED, on artwork. The title says dropdown-creators and the frame is the live-stream CHAT menu: Chat settings, rule at y=44, Stream viewers, Hide chat menu, Pop out chat - not one creator row among them. Panel 220x160 radius 12 pad8 gap8, rows 204x28 radius 4 pad 6/8 with a 16px glyph at x=8 and the label at x=32, pitch 36, labels Manrope 12/16. It also sits at x=26219 on the canvas, in the LIVE cluster, against 6819 for the real 220-wide creators menu in the feed cluster. The previous record read the width alone - 220 does match FEED_MENU_WIDTH.creators.tablet - and a width is the one thing every menu on this page shares, so it could not tell the two apart. feedMenus.ts already carried this finding in its header and the catalog did not. Nothing for it is built in the feed and nothing should be.	tablet=not-started
dropdown-creators [11529-293244]	not-started	src/components/streaming/StreamPanelSwitcher.tsx	-	The 375 twin of 11529-293029 and the same finding: titled dropdown-creators, drawn as the stream chat menu. Panel 200x160 radius 12 pad8 gap8, rows 184x28 radius 4 pad 6/8 pitch 36, labels Manrope 12/14, at x=28803 in the live cluster. Re-routed out of the feed for the same reason.	mobile=not-started
dropdown-main [10302-184717]	not-started	src/components/social/feed/feedMenus.ts	-	MEASURED ALL THREE AXES, upgrading a shell-only record that broke out no rows. GEOM panel 200x122 radius 12 pad8 gap8; rows 184x30 radius 4 pad 6/8, pitch 38, and the label sits at x=8 with NO glyph - there is no icon slot in this menu, which is why the label starts at the row padding and not at 32. Height is the sum: 8 + 3*30 + 2*8 + 8 = 122. COLOUR panel #122524 on a #123F3C 1px stroke with a 0 4 12 rgba(0,0,0,0.24) shadow; labels #FFFFFF; the FIRST row Creators filled #123F3C, so this is a picker showing its current value, not an action list. TYPE Manrope Regular 14/18 letter-spacing -0.56px. Three rows: Creators, Posts, Favorites. 200 is FEED_MENU_WIDTH.main.desktop - main and time are the two genuine exceptions to the section's 250/220/200 default. NOT-STARTED, and the host is KNOWN and outside this lane: these are the content-type tabs on the Search social surface, which src/pages/social/Discover.tsx renders. buildContentFilterMenu is complete and uncalled.	desktop=not-started
