Social > create story 1VH (1440) [10324-107023]	not-started	-	-	node 10324-107023 (1440x900 at -3280,2801). INVENTORY ROW - no parity measurement taken this lane. Stories do not exist: grep of src/ for createStory|create_story|StoryUpload|StoryRing|StoryViewer returned 0 files (checked 2026-08-27). PRIOR: title-keyed row status.social.gaps.tsv:62 assessed not-started; its node id sits in the reason column, which the catalog indexes only as prose, so this frame read as liveOnly.
Social > create story > prepare story > posting 1VH (1440) [10328-199155]	not-started	-	-	node 10328-199155 (1440x900 at -3280,5315). INVENTORY ROW - no parity measurement taken this lane. Stories do not exist: grep of src/ for createStory|create_story|StoryUpload|StoryRing|StoryViewer returned 0 files (checked 2026-08-27). PRIOR: title-keyed row status.social.tsv:79 assessed not-started; its node id sits in the reason column, which the catalog indexes only as prose, so this frame read as liveOnly.
Social > create story 1VH (375) [11442-174134]	not-started	-	-	node 11442-174134 (375x812 at 12227,2801). INVENTORY ROW - no parity measurement taken this lane. Stories do not exist: grep of src/ for createStory|create_story|StoryUpload|StoryRing|StoryViewer returned 0 files (checked 2026-08-27). PRIOR: title-keyed row status.wave2.social-b.tsv:127 assessed not-started; its node id sits in the reason column, which the catalog indexes only as prose, so this frame read as liveOnly.
Social > create story > prepare story > posting 1VH (375) [11442-175333]	not-started	-	-	node 11442-175333 (375x812 at 12227,5315). INVENTORY ROW - no parity measurement taken this lane. Stories do not exist: grep of src/ for createStory|create_story|StoryUpload|StoryRing|StoryViewer returned 0 files (checked 2026-08-27). PRIOR: title-keyed row status.wave2.social-b.tsv:128 assessed not-started; its node id sits in the reason column, which the catalog indexes only as prose, so this frame read as liveOnly.
Social > create story > prepare story 1VH (375) [11442-174603]	not-started	-	-	node 11442-174603 (375x812 at 12227,4065). INVENTORY ROW - no parity measurement taken this lane. Stories do not exist: grep of src/ for createStory|create_story|StoryUpload|StoryRing|StoryViewer returned 0 files (checked 2026-08-27). PRIOR: title-keyed row status.wave2.social-b.tsv:139 assessed not-started; its node id sits in the reason column, which the catalog indexes only as prose, so this frame read as liveOnly.
Social > Caption - empty (354) [11527-291792]	not-started	-	-	node 11527-291792 (354x792 at 12702,4065). INVENTORY ROW - no parity measurement taken this lane. Stories do not exist: grep of src/ for createStory|create_story|StoryUpload|StoryRing|StoryViewer returned 0 files (checked 2026-08-27). PRIOR: title-keyed row status.wave2.social-b.tsv:140 assessed not-started; its node id sits in the reason column, which the catalog indexes only as prose, so this frame read as liveOnly.
Social > view story - my story > Story settings 1VH (375) [11442-179814]	not-started	-	-	node 11442-179814 (375x812 at 12227,14915). INVENTORY ROW - no parity measurement taken this lane. Stories do not exist: grep of src/ for createStory|create_story|StoryUpload|StoryRing|StoryViewer returned 0 files (checked 2026-08-27). PRIOR: title-keyed row status.wave2.social-b.tsv:136 assessed not-started; its node id sits in the reason column, which the catalog indexes only as prose, so this frame read as liveOnly.
Social > view story 1VH (375) [11442-179297]	not-started	-	-	node 11442-179297 (375x812 at 12227,12515). INVENTORY ROW - no parity measurement taken this lane. Stories do not exist: grep of src/ for createStory|create_story|StoryUpload|StoryRing|StoryViewer returned 0 files (checked 2026-08-27). PRIOR: title-keyed row status.wave2.social-b.tsv:137 assessed not-started; its node id sits in the reason column, which the catalog indexes only as prose, so this frame read as liveOnly.
Social > view story - my story 1VH (375) [11461-191228]	not-started	-	-	node 11461-191228 (375x812 at 12227,13715). INVENTORY ROW - no parity measurement taken this lane. Stories do not exist: grep of src/ for createStory|create_story|StoryUpload|StoryRing|StoryViewer returned 0 files (checked 2026-08-27). PRIOR: title-keyed row status.wave2.social-b.tsv:138 assessed not-started; its node id sits in the reason column, which the catalog indexes only as prose, so this frame read as liveOnly.
Social > create story 1VH (768) [11442-165902]	not-started	-	-	node 11442-165902 (768x1024 at 7687,2801). INVENTORY ROW - no parity measurement taken this lane. Stories do not exist: grep of src/ for createStory|create_story|StoryUpload|StoryRing|StoryViewer returned 0 files (checked 2026-08-27). PRIOR: title-keyed row status.wave2.social-b.tsv:151 assessed not-started; its node id sits in the reason column, which the catalog indexes only as prose, so this frame read as liveOnly.
Social > create story > prepare story > posting 1VH (768) [11442-167339]	not-started	-	-	node 11442-167339 (768x1024 at 7687,5315). INVENTORY ROW - no parity measurement taken this lane. Stories do not exist: grep of src/ for createStory|create_story|StoryUpload|StoryRing|StoryViewer returned 0 files (checked 2026-08-27). PRIOR: title-keyed row status.wave2.social-b.tsv:152 assessed not-started; its node id sits in the reason column, which the catalog indexes only as prose, so this frame read as liveOnly.
Social > create story > prepare story 1VH (768) [11442-166576]	not-started	-	-	node 11442-166576 (768x1024 at 7687,4065). INVENTORY ROW - no parity measurement taken this lane. Stories do not exist: grep of src/ for createStory|create_story|StoryUpload|StoryRing|StoryViewer returned 0 files (checked 2026-08-27). PRIOR: title-keyed row status.wave2.social-b.tsv:162 assessed not-started; its node id sits in the reason column, which the catalog indexes only as prose, so this frame read as liveOnly.
Social > view story 1VH (768) [11442-171969]	not-started	-	-	node 11442-171969 (768x1024 at 7687,12515). INVENTORY ROW - no parity measurement taken this lane. Stories do not exist: grep of src/ for createStory|create_story|StoryUpload|StoryRing|StoryViewer returned 0 files (checked 2026-08-27). PRIOR: title-keyed row status.wave2.social-b.tsv:158 assessed not-started; its node id sits in the reason column, which the catalog indexes only as prose, so this frame read as liveOnly.
Social > view story - my story 1VH (768) [11442-172515]	not-started	-	-	node 11442-172515 (768x1024 at 7687,13715). INVENTORY ROW - no parity measurement taken this lane. Stories do not exist: grep of src/ for createStory|create_story|StoryUpload|StoryRing|StoryViewer returned 0 files (checked 2026-08-27). PRIOR: title-keyed row status.wave2.social-b.tsv:159 assessed not-started; its node id sits in the reason column, which the catalog indexes only as prose, so this frame read as liveOnly.
Social > view story - my story > Story settings 1VH (768) [11442-173004]	not-started	-	-	node 11442-173004 (768x1024 at 7687,14915). INVENTORY ROW - no parity measurement taken this lane. Stories do not exist: grep of src/ for createStory|create_story|StoryUpload|StoryRing|StoryViewer returned 0 files (checked 2026-08-27). PRIOR: title-keyed row status.wave2.social-b.tsv:160 assessed not-started; its node id sits in the reason column, which the catalog indexes only as prose, so this frame read as liveOnly.
Social > Caption - empty (448) [11442-167200]	not-started	-	-	node 11442-167200 (448x637 at 8555,4065). INVENTORY ROW - no parity measurement taken this lane. Stories do not exist: grep of src/ for createStory|create_story|StoryUpload|StoryRing|StoryViewer returned 0 files (checked 2026-08-27). PRIOR: title-keyed row status.wave2.social-b.tsv:163 assessed not-started; its node id sits in the reason column, which the catalog indexes only as prose, so this frame read as liveOnly.
Social > dropdown-story tile (250) [11407-148276]	not-started	-	-	node 11407-148276 (250x130 at -1795,12515). INVENTORY ROW - no parity measurement taken this lane. Stories do not exist: grep of src/ for createStory|create_story|StoryUpload|StoryRing|StoryViewer returned 0 files (checked 2026-08-27). PRIOR: title-keyed row status.wave2.social-b.tsv:93 assessed not-started; its node id sits in the reason column, which the catalog indexes only as prose, so this frame read as liveOnly.
Social > dropdown-story view (250) [11407-148320]	not-started	-	-	node 11407-148320 (250x130 at -1795,14190). INVENTORY ROW - no parity measurement taken this lane. Stories do not exist: grep of src/ for createStory|create_story|StoryUpload|StoryRing|StoryViewer returned 0 files (checked 2026-08-27). PRIOR: title-keyed row status.wave2.social-b.tsv:94 assessed not-started; its node id sits in the reason column, which the catalog indexes only as prose, so this frame read as liveOnly.
Social > dropdown-story tile (220) [11530-302963]	not-started	-	-	node 11530-302963 (220x124 at 8555,12515). INVENTORY ROW - no parity measurement taken this lane. Stories do not exist: grep of src/ for createStory|create_story|StoryUpload|StoryRing|StoryViewer returned 0 files (checked 2026-08-27). PRIOR: title-keyed row status.wave2.social-b.tsv:95 assessed not-started; its node id sits in the reason column, which the catalog indexes only as prose, so this frame read as liveOnly.
Social > dropdown-story view (220) [11530-302976]	not-started	-	-	node 11530-302976 (220x124 at 8555,13715). INVENTORY ROW - no parity measurement taken this lane. Stories do not exist: grep of src/ for createStory|create_story|StoryUpload|StoryRing|StoryViewer returned 0 files (checked 2026-08-27). PRIOR: title-keyed row status.wave2.social-b.tsv:96 assessed not-started; its node id sits in the reason column, which the catalog indexes only as prose, so this frame read as liveOnly.
Social > dropdown-story tile (200) [11530-303003]	not-started	-	-	node 11530-303003 (200x124 at 12702,12515). INVENTORY ROW - no parity measurement taken this lane. Stories do not exist: grep of src/ for createStory|create_story|StoryUpload|StoryRing|StoryViewer returned 0 files (checked 2026-08-27). PRIOR: title-keyed row status.wave2.social-b.tsv:97 assessed not-started; its node id sits in the reason column, which the catalog indexes only as prose, so this frame read as liveOnly.
Social > dropdown-story view (220) [11530-303016]	not-started	-	-	node 11530-303016 (220x124 at 12702,13715). INVENTORY ROW - no parity measurement taken this lane. Stories do not exist: grep of src/ for createStory|create_story|StoryUpload|StoryRing|StoryViewer returned 0 files (checked 2026-08-27). PRIOR: title-keyed row status.wave2.social-b.tsv:98 assessed not-started; its node id sits in the reason column, which the catalog indexes only as prose, so this frame read as liveOnly.
