# key	status	primaryFile	route	reason	bp
Blackjack cover tile [10358-10260]	furniture	-	-	TERMINAL, and the wave-7 reason was factually wrong. MEASURED 2026-09-01 off node data: this is NOT an empty frame - it has 2 children. 195x277 r16, fill stack #001615 + an IMAGE fill (CROP, imageHash 9966426b6c836725f1b3edecb58ab1e761265c2d) + a bottom GRADIENT_LINEAR scrim, DROP_SHADOW 0,1 r4 #000000@0.75, BACKGROUND_BLUR 5.457, INNER_SHADOW 0,1.0914 r27.285, and PNG exportSettings. Children: a hidden labels/tag INSTANCE 97x18 and Frame 608 132x46 at 31,213 VERTICAL gap 8 holding Blackjack Manrope ExtraBold 24/24 #FFFFFF over Skai Originals Mulish Regular 11/14 #FFFFFF. That is a GAME COVER TILE, and the identical tile is Blackjack Desktop 9222:26323 on page 9220:26175 which live/_pages.json scopes meta - cover art, never a build target. It only sits in Blackjack's denominator because coverage.mjs excludes furniture by NAME and this one is named for the product.	desktop=n-a
Blackjack cover tile export [10404-2119]	furniture	-	-	TERMINAL. MEASURED 2026-09-01: also NOT empty - 2 children, the same pair as 10358:10260. This is that 195x277 cover tile put through Figma's scale tool: width 1390.03662/195 = 7.128393, height 1968.373047/277 = 7.106040, and radius 113.87532/16, DROP_SHADOW 28.46883/4 and 7.1172075/1, BACKGROUND_BLUR 38.838783/5.4570255, INNER_SHADOW 194.19392/27.28513 and 7.767757/1.0914052 ALL equal 7.117217 = the mean of the two axis factors, which is exactly what Figma does to radius and effects under a non-uniform scale. Same imageHash 9966426b, same hidden labels/tag, same Frame 608 with Blackjack Manrope ExtraBold 170.545 over Skai Originals Mulish 78.166/99.485. A PNG export blow-up of cover art, not a screen.	desktop=n-a
Blackjack promo poster [10404-2125]	furniture	-	-	TERMINAL. MEASURED 2026-09-01. 1080x1800 (3:5 poster), no fills of its own, PNG exportSettings, three children: a full-bleed Rectangle 34624567 1080x1800 and two card-art frames 509.15x797.92 at 98.64,347.60 and 524.09x821.34 at 495.04,171. 1080 is no board width. It is the same class as the 1080x1800 / 1080x1872 / 1080x1729 / 1080x1350 art frames already filed furniture on Slide 10117:44566, Bingo 10428:2140, Keno 9687:9363, Baccarat 9873:4009 and Mines 9163:8804 - one cover-art frame per game page.	desktop=n-a
Blackjack panel mid-game actions [9178-4037]	done	modules/skai-gaming/src/components/play/games/cards/blackjack/BlackjackBetPanel.tsx	/play/blackjack	RE-MEASURED 2026-09-01, converting a citation into a measurement. This frame's only prior verdict was a wave-4 conflict-resolution row whose reason is a scope argument, not a number, and the wave-3 verify lane had written unknown ('this individual state was not exercised'). Frame 356x621 r16 fill #122524 VERTICAL itemSpacing 16 padding 16, content column 324, and the y-ladder closes: 16 tab strip 42, 74 bet block 90, 180 action grid 96, 292 CTA 52 - every seam +16. Tab strip 9178:8396 324x42 r12 #001615 padding 4 with the LEFT card 158x34 r10 #56C7F3 active and the right 158x34 r12 #001615. Action grid 9178:4084 is two rows of two 158x44 r8 CTAs, 8 between columns (166-158) and 8 between rows (52-44), first cell #56C7F3 and the other three #123F3C. Bottom CTA 9178:8430 324x52 r16 fill #001615 with 'Bet' Manrope Medium 16/22 in #123F3C - the design's own DISABLED variant, which is what mid-game means. BlackjackBetPanel draws all of it: rounded-[16px] lg:p-4 on the panel, h-[42px] rounded-[12px] p-1 track with rounded-[10px] pills, h-[44px] rounded-[8px] actions, h-[52px] rounded-[16px] CTA with the #001615/#123F3C disabled pair. The 44px action height is the frame's own at this width; the tap floor in src/index.css only applies below 768 and this panel sits in a 1440 page.	desktop=done
Blackjack panel side-bet tab [9178-8446]	done	modules/skai-gaming/src/components/play/games/cards/blackjack/BlackjackBetPanel.tsx	/play/blackjack	RE-MEASURED 2026-09-01, same reason as 9178-4037: the standing done was a wave-4 scope-conflict row and wave 3 had it unknown. Frame 356x621 r16 #122524 gap 16 pad 16; ladder 16 / 74 / 180 / 262 / 344 / 456 against heights 42 / 90 / 66 / 66 / 96 / 52, every seam +16. This is 9178:4037 PLUS the two side-bet fields, which is the whole difference between the two frames: 9178:8560 'Side Bet (Perfect Pairs):' and 9178:8584 'Side Bet (21 + 3):', each 324x66 - a Manrope Regular 12/16 #FFFFFF label over a 324x42 row holding a 160x42 r12 #001615 card and a 156x42 Frame 359 at gap 4 MAX. Its tab strip inverts 9178:4037: left card r10 #001615, right card r12 #56C7F3. Its four action cells are all #001615@0.8, i.e. all disabled. CTA 324x52 r16 #56C7F3 with #001615 'Bet'. Every one of those is in BlackjackBetPanel, including the two labels verbatim and the field-level currency picker the frame draws inside the bet amount card rather than as a separate row.	desktop=done
Blackjack panel side-bet mobile [9178-10465]	partial	modules/skai-gaming/src/components/play/games/cards/blackjack/BlackjackBetPanel.tsx	/play/blackjack	DEMOTED from done, and the done it replaces was a wave-4 scope-conflict row with no measurement in it. MEASURED 2026-09-01: frame 347x464 r12 #122524 VERTICAL itemSpacing 16 padding 12, content column 323, order INVERTED against the desktop cut - actions 44 at y=12, CTA 52 at y=72, bet block 90 at y=140, Perfect Pairs 66 at y=246, 21+3 66 at y=328, tab strip 42 at y=410, and 410+42+12 = 464 exactly. FIXED TODAY: the panel shipped gap-3 with an lg:gap-4 step, so all five mobile seams were 12px and the column came out 20px short; it is now an unstepped gap-4 (commit in modules/skai-gaming). THE RESIDUAL, and why this is not done: the four action buttons render h-[44px] min-h-[44px] where this frame draws 74.75x42. Below 768 the src/index.css floor makes 44 the minimum for any button without .no-min-size, and the Segment chips in this same panel DO opt out to reach their 42 while the action buttons do not - one file, one control opted out and the other not. Matching the frame here means adding no-min-size to a primary in-hand control, which is a tap-target call rather than a parity edit.	mobile=partial
Blackjack tablet page shell A [9003-118852]	partial	modules/skai-gaming/src/pages/play/BlackjackPageSections.tsx	/play/blackjack	DEMOTED from a wave-4 scope-conflict done, on a divergence verified in TODAY's code rather than carried from wave 3. Frame 768x1627. Route title 9003:119194 'Blackjack' is Manrope Light 24 / lineHeight 28 here and 32 / 36 on the 1440 cut 9003:117347; PlayGamePageShell.tsx:162 ships text-[24px] leading-6 with sm:text-[32px] sm:leading-9, and sm is 640, so at 768 the page paints 32/36 against the frame's 24/28. That file is outside this lane. FIXED TODAY in this lane's file: the section heading 9003:119090 is Manrope Regular 18/22 at this width against 24/28 at 1440 (9003:117630, 9003:117736), and all five heading sites shipped a flat text-2xl leading-7; they now carry text-[18px] leading-[22px] with lg:text-[24px] lg:leading-[28px], with an oracle in BlackjackPageSections.test.tsx verified red against a one-site revert.  ++  THE SHAPE OF THE FALSE done ROWS, counted 2026-09-01 over all 1646 done rows in the catalog. validate-wave7 --all asks whether a reason contains ANY DIGIT and reports 142. That test cannot see a reason whose digits are all ADDRESSES rather than DIMENSIONS - a node id, a source line or line range, a waveN, a status-file citation, an ISO date. Strip those five token classes and ask again: 404 done rows carry NO DIMENSION at all, 2.85 times what the check reports. A narrower and more dangerous sub-shape is the SCOPE-CONFLICT row - a reason built from [DEFECT-SCOPE] or [SUB-DELIVERABLE] plus [was: X vs Y] plus NEITHER ROW IS WRONG - which does not make a verdict, it CARRIES AN OLDER ONE FORWARD. There are 94 and every one is in status.wave4.row-conflicts.tsv. Per surface, as no-digit / no-dimension / scope-note: Social 0 / 96 / 40, Trade 2 16 / 76 / 41, Home 2 36 / 38 / 1, Governance 0 / 32 / 0, Trade 1 0 / 16 / 4, Play 6 / 8 / 0, Blackjack 0 / 7 / 7, Home 1 0 / 6 / 0, Wallet 2 0 / 6 / 1, Predict 0 / 2 / 0, and 116 more on frames no live page maps. BLACKJACK IS THE CLEAN CASE: zero no-digit rows, so the check saw nothing here, while all seven of its citation-done rows are both no-dimension AND scope-notes - 100 percent invisible. Those seven are what carried this page to 81.2 percent. Six were re-measured this wave, two held as done with numbers and four demoted, taking the page to 56.3 percent. The remaining count that matters is C, because a scope note also WINS: resolution is newest-generation-first, so a gen-4 conflict note outranks a gen-3 lane that wrote unknown for want of a measurement.	tablet=partial
Blackjack tablet page shell B [9003-119356]	partial	modules/skai-gaming/src/pages/play/BlackjackPageSections.tsx	/play/blackjack	DEMOTED from a wave-4 scope-conflict done; wave 3 had this unknown pending a design tiebreak between the two 768 frames. MEASURED 2026-09-01 and the pair is NOT an accident: 9003:118852 is 768x1627 and this one 768x1607, exactly 20px shorter, and their route titles differ in CASE - 9003:119194 reads 'Blackjack', 9003:119696 reads 'BlackJack', as does the 375 frame's 9003:119867. The same 20px-apart tablet pairing appears on Mines (9003-110110 1627 / 9003-111181 1607) and Scratchers (9003-148466 / 9003-149392), so it is a template pattern, not a Blackjack duplicate. Both 768 frames agree on the type that matters: title Manrope Light 24/28, section heading Manrope Regular 18/22. Same verdict as 9003-118852 - the section-heading ramp is fixed in this lane's file today, the route title still paints 32/36 at 768 from PlayGamePageShell.tsx:162.	tablet=partial
Blackjack mobile page shell [9003-119858]	partial	modules/skai-gaming/src/pages/play/BlackjackPageSections.tsx	/play/blackjack	DEMOTED from a wave-4 scope-conflict done. MEASURED 2026-09-01. Frame 375x1605. Route title 9003:119867 'BlackJack' Manrope Light 20 / lineHeight 24; PlayGamePageShell.tsx:162 ships text-[24px] leading-6 below sm, so the page paints 24/24 - the leading is right and the size is 4px over. Outside this lane. Section heading 9003:120102 Manrope Regular 18/22, matching both 768 cuts, and that ramp is fixed in this lane's file today. Three widths now agree on 18/22 for the section heading and disagree with each other on the title (32/36, 24/28, 20/24), so the title is a three-step ramp and the heading is a two-step one.	mobile=partial
Baccarat panel desktop compact [9825-21726]	not-started	modules/skai-gaming/src/components/play/games/cards/BaccaratGame.tsx	/play/baccarat	MEASURED 2026-09-01 to the block, and the reason it cannot reach done is now decisive rather than a size judgement. Frame 356x621 r16 #122524 gap 16 pad 16; ladder 16 tab strip 42, 74 chip rail 66, 156 bet amount 90, 262 Number of Bets 66, 344 Advanced 21.333, 381.333 CTA 52. THE PANEL GRAMMAR, measured 2026-09-01 across eleven frames on six of this lane's pages plus Roulette's: a desktop panel is 356 wide, r16, fill #122524, VERTICAL itemSpacing 16, padding 16, content column 324; a mobile panel is 347 wide, r12, same fill, same itemSpacing 16, padding 12, content column 323. Block heights come from one vocabulary - 42 (tab strip or dropdown card, r12), 66 (label + card, inner gap 8), 90 (label + card + balance row, inner gap 8), 21.333 (Advanced toggle row, r12), 52 (CTA, r16 #56C7F3) - and the y-ladder is y0 = padding then y + height + 16 at every seam, exact on all eleven. Confirmed on Baccarat 9825:21726 / 21494 / 21961 / 9873:2611, Roulette 9903:2270, Mines 9163:8481, Keno 9433:14989 and 9680:3956, Scratchers 9212:24729 and 9212:22275, Slide 10030:42410 and 10117:46223. The mobile cut also INVERTS the two ends: the CTA is the FIRST child and the Manual|Auto strip the LAST, on every mobile frame measured. ALL FOUR BACCARAT PANEL FRAMES DRAW THE AUTO STATE: every one carries Number of Bets and the Advanced toggle, and the two extended cuts carry On Win / On Loss / Stop on Win / Stop on Loss as well. BaccaratGame has no auto-bet runner at all - no stake progression, no run loop, no stop conditions - so matching these frames is not a styling job, it is adding repeated automatic settlement to a live money game. That is a product decision, not a parity edit, and it is why these four stay not-started rather than being half-built. The chip rail is the same control Roulette already ships: label Chip Value: Manrope Regular 12/16 plus a 16px coin, then a 324x42 r8 #001615 track carrying thirteen 31.03x32 chips at pitch 39.030 (gap 8) between two 42x42 #123F3C arrows, and the ladder text reads 1 10 100 1K 10K 100K 1M 10M 100M 1B 10B 100B 1T - identical to ROULETTE_CHIP_LADDER, so RouletteBetPanel.tsx and rouletteTheme.ts are the built reference, not a look-alike.  ++  TWO FILES DRAW A BET PANEL AND THEY DISAGREE - measured 2026-09-01, and the node ids do not collide because node ids are per file. playPageTemplate.ts:78 measures its surface off 8526:132082, 8974:140708, 8975:140794, 8976:140997 and 8976:141103 in file 3sSzw1KewMtUbeLAv7uW0r; getNodeByIdAsync on the first two returns MISSING in M6r9FEn042UWTQD1zvy6GM, which is where every panel on this lane's six pages lives. The two generations differ on four values. Panel itemSpacing 32 there against 16 on all eleven frames measured here. Bet-amount block Frame 356 324x98 with inner gap 16 there, against Frame 1000003839 / Frame 1000004020 324x90 with inner gap 8 here - unanimous on all eleven (Baccarat 9825:21819 and 9825:22002, Blackjack 9178:4053 / 8462 / 10506, Roulette 9903:2270, Mines 9163:8481, Keno 9433:14989 and 9680:3956, Scratchers 9212:24729 and 9212:22275, Slide 10030:42410 and 10117:46223). CTA 324x64 there against 324x52 here. And the 1/2 2X Max chips sit INSIDE the 42-tall card at 18 tall there, while here they are a separate 156x42 Frame 359 at gap 4 sitting OUTSIDE the card, the row being card 160 + gap 8 + group 156 = 324 on the desktop cuts and 159 + 8 + 156 = 323 on the mobile ones. PLAY_BET_BLOCK_CLASS.block is gap-4, so BetControls now renders the 98 block. BaccaratGame.tsx:1545 mounts BetControls, so Baccarat now draws a 98-tall block against its own frames' 90. Not this lane's file to change - BetControls is shared by eight games - and which file governs a GAME page's bet panel is a sourcing question for Casey, not a lane's call. Recorded here so the 8px is attributable rather than rediscovered.  ++  PANEL TEXT OPACITY, measured 2026-09-01 by walking the ancestor chain rather than reading the leaf fill. Every label and every balance-row value in this panel is #FFFFFF with paint opacity 1 and node.opacity 0.64, so it paints white at 64 percent: Bet amount:, Balance:, the balance value, the fiat value, Chip Value:, Number of Bets: and Advanced. The stake itself and the 1/2 2X Max chip labels are the same #FFFFFF at node.opacity 1, i.e. full white. Unanimous on Blackjack 9178:8446 / 9178:4037 / 9178:10465, Baccarat 9825:21726, Keno 9433:14989, Slide 10117:46223 and Scratchers 9212:24729. A fill read alone reports #FFFFFF and reads as full white - WAVE5 section 2, node data omits ancestor opacity - and a peer lane rebuilding the shared BetControls block took exactly that reading and set label, balanceLabel and balanceValue to text-white at playPageTemplate.ts:354/379/380. Reported. blackjackTheme.ts has carried PANEL_LABEL and PANEL_SUBVALUE at text-white/64 and PANEL_VALUE and PANEL_ACTION_LABEL at full white all along, and all four are correct. Also from the same walk: the unselected chip legends 100 / 100K / 100M / 100B are #001615 at node.opacity 1 but EFFECTIVE 0.5, because an ancestor group carries the 0.5 - which is why rouletteTheme.ts sampled chipIdle #26787F off a render and recorded that it is not Sky Blue at an opacity. It is the composite.	desktop=not-started
