# key	status	primaryFile	route	reason	bp
Bet panel - option 1 [4725-55110]	partial	modules/skai-gaming/src/components/play/sportsbook/BetPanel.tsx	/play/sportsbook	GEOMETRY ok: outer gap 32=32 p16=16; inner gap 16=16; card p12=12; chip px6 py2 = px-1.5 py-0.5; chip gap 2=2; slider card pt12 pb8 px12 = pt-3 pb-2 px-3; CTA gap10 px40 py20 = gap-2.5 px-10 py-5; CTA icon 24=size-6. TYPE ok all 6 ramps: Manrope 12/16/-0.48 label; Mulish 14/18/-0.56 amount; Mulish 11/14/-0.44 chips+ticks; Mulish 12/16/-0.48 balance+fiat; Manrope 16/22/-0.64 CTA. RADIUS 5 MISMATCHES all one step too large (Figma token NAME carried into our class): outer frame 6 vs code rounded-md 10; card 12 vs rounded-xl 16; slider card 12 vs rounded-xl 16; chips 8 vs rounded-l/r-lg 12; CTA 16 vs rounded-2xl 24. COLOUR: bg 122524=green-coal-200 ok, border 123F3C=green-coal-100 ok, card bg 001615=green-coal-300 ok, CTA text 001615 ok; MISMATCH card border + CTA bg are 56C7F3 Sky Blue 300, code paints alien-green-bright 17F9B4. OPACITY 64 on label/balance/fiat/chips vs code white/70; tick opacity 44 vs code opacity-40. Balance icon 12.75 vs size-3.5 14.	desktop=partial @2026-08-31
Bet button - active - updated 2X triggers [8975-140792]	partial	modules/skai-gaming/src/components/play/sportsbook/BetPanel.tsx	/play/sportsbook	Corroborates 4725-55110 on the shared CTA: bg 56C7F3, radius --rounded-2xl 16, px40 py20 gap10, icon 24, Manrope 16/22/-0.64, text 001615 - identical in both frames, so CTA sky-blue at 16 is measured twice not inferred. THIS variant is the ENLARGED-2X treatment: chip px12 py10 (vs option1 px6 py2), chip group fixed w100, chip labels FULL opacity (vs opacity-64), card h42 pl12 pr4 py4 radius 12, amount side w122 with a 16px images/circle token icon. Outer card radius here is 16 not option1 6. Not implemented as a layout - code has no enlarged-2X branch.	desktop=partial @2026-08-31
Bet panel option1 slider card [4725-55130]	partial	modules/skai-gaming/src/components/play/sportsbook/BetPanel.tsx	/play/sportsbook	Node data: container 284x48 radius 12 fill 001615 VERTICAL pad 12/12/8/12 - code has px-3 pb-2 pt-3 ok, radius rounded-xl 16 vs 12 MISMATCH. Track Vector2 4725-55133 is a 257x0 STROKE w1 colour 123F3C - code renders h-1 (4px) bg-green-coal-100: colour 123F3C matches, thickness 1 vs 4 MISMATCH. Progress Vector9 4725-55136 stroke 046447 w6 across 65px - code has NO progress fill. Knob Ellipse4 4725-55140 is 10x10 fill 17F9B4 = accent-alien-green-bright, MATCHES. Four 8x0 tick strokes 95A09F w1 at 4725-55134/55137/55138/55139 - code renders NO tick marks, only the % labels. Tick label opacity 44 vs code opacity-40.	desktop=partial @2026-08-31
Bet panel - option 2 [4725-54861]	partial	modules/skai-gaming/src/components/play/sportsbook/BetPanel.tsx	/play/sportsbook	Shell measured: wrapper 316x621 radius 2 gap 24; card Frame 270 4725-54863 radius 6 fill 122524 stroke 123F3C w1 VERTICAL gap 32 pad 16 - identical shell to option 1 and option 3, so the single shared shell in code is structurally right. Code shell radius rounded-md 10 vs frame 6 MISMATCH. Inherits the slider divergences recorded at 4725-55130 (option 2 renders the slider). Amount type in code is 22/26/-0.88 for this layout - not yet checked against node data.	desktop=partial @2026-08-31
Bet button - active - original [8974-140706]	frame-defect	modules/skai-gaming/src/components/play/sportsbook/BetPanel.tsx	/play/sportsbook	356x621. DUPLICATE: 8975-140874 carries the identical name Bet button - active - original at the identical 356x621. Two frames one title - cannot be told apart from the page, and live/*.tsv truncation hides it. Recorded as a frame defect on the pair not on the code; the shipped BetPanel implements this original treatment (2X inside the input row).	desktop=n-a @2026-08-31
Bet button - active - original [8975-140874]	frame-defect	modules/skai-gaming/src/components/play/sportsbook/BetPanel.tsx	/play/sportsbook	356x621. Duplicate of 8974-140706 - same name same size. See that row.	desktop=n-a @2026-08-31
Bet panel - option 3 [4725-55198]	partial	modules/skai-gaming/src/components/play/sportsbook/BetPanel.tsx	/play/sportsbook	Measured all three axes after fix. NOW MATCHING: shell 4725-55200 radius 6 gap 32 pad 16 fill 122524 stroke 123F3C w1; inner gap 16 items-center; label Manrope 12/16/-0.48 opacity 64; card 4725-55204 radius 12 pad 12 fill 001615 stroke 56C7F3 w1 shadow 0/4/12 rgba(0,0,0,.24); chips px6 py2 gap2 radius 8 Mulish 11/14/-0.44 opacity 64; balance row Manrope 12/16/-0.48 + Mulish 12/16/-0.48 both opacity 64, icon 12.75; CTA 4725-55230 fill 56C7F3 radius 16 px40 py20 gap10 icon 24 Manrope 16/22/-0.64 on 001615, label Start game. STILL DIVERGENT: left cluster 4752-56254 is a fixed w122 with a 16px images/circle TOKEN RASTER at gap 4 and carries the amount text 0.01 SKAI, while code renders a Zap glyph tinted alien-green at gap 6 and puts the amount input on the RIGHT; frame right side 4725-55210 holds the chips ONLY. Not restructured - the amount input is the only way to type a stake and the frame draws it as static text, so replacing it would delete working behaviour.	desktop=partial @2026-08-31
BetPanel radius+colour fix [4725-55110]	partial	modules/skai-gaming/src/components/play/sportsbook/BetPanel.tsx	/play/sportsbook	FIXED this wave, all five radii were one step too large because the Figma token NAME was carried into our class: outer 10 to 6, input card 16 to 12, slider card 16 to 12, chips 12 to 8, CTA 24 to 16. Colour: card border + CTA moved from alien-green-bright 17F9B4 to sky-blue 56C7F3, measured on 4725-55113, 4725-55158 and again on 8975-140865. Opacity: seven text-white/70 to text-white/64, tick opacity-40 to opacity-44. Balance icon size-3.5 14 to size-[12.75px]. Option 3 label gap 4 to 8 per 4725-55202. Currency default SKAI to sUSD per the POINTS-and-sUSD ruling.	desktop=partial @2026-08-31
Sportsbook accent-token sweep [4865-79010]	partial	modules/skai-gaming/src/components/play/sportsbook/BetSlip.tsx	/play/sportsbook	WAVE8 s4 sweep of the class fixed in BetPanel. Counted SOLID paints across 7 sportsbook frames: every node named CTA/button fills AND strokes 56C7F3 - 4865-79010, 4851-78844, 4896-83645, 4911-89419, 9170-81771 - and Quick bet 4892-82761 Frame 299 fills 56C7F3. 17F9B4 appears only on positive-delta text and status dots: +$0.39, (+2.62%), Ellipse 24, icon fills - 44/48/55 instances per frame, none on a CTA. So the rule is sky-blue = interactive accent, alien-green-bright = positive-delta semantics. Code re-derives it wrongly in 6 more places: BetSlip 221/432/443/458/466 paint CTAs bg or border alien-green-bright, QuickBet 67 defaults accentBg to alien-green-bright. Correct uses left alone: BetSlip 139/498/647, MyBetsPanel 229/458, StartingSoonBar 226, BetNotification 81 - all won/positive/error semantics.	desktop=partial @2026-08-31
Quick bet - ALT colour [4896-86320]	partial	modules/skai-gaming/src/components/play/sportsbook/QuickBet.tsx	/play/sportsbook	23 nodes, ZERO 56C7F3 and ZERO 17F9B4 paints - the ALT variant's accent is neither token, which is what makes it the ALT. Code models this as accent==='alt' ? bg-coral : bg-alien-green-bright at QuickBet.tsx:67; the default arm is wrong per the sweep row above (should be sky-blue) and the alt arm's coral is unverified against this frame.	desktop=partial @2026-08-31
