# key	status	primaryFile	route	reason	bp
Sample creator profile (1440 x 900px) [4954-147061]	partial	src/pages/account/UserProfile.tsx	/:username	MEASURED all 3 axes off node data 2026-08-31. GEOMETRY: frame is 1440x1539 (title claims 900). Content container Frame 520 = 1144w; impl is max-w-5xl (1024) minus px-4 x2 = 992 usable, -152. Frame body Frame 715 is TWO columns 761 + gap 16 + 367; impl is a single stacked column - structural. Header card Frame 271 761x228, inner pad 16 (Frame 177 at 16,16, 729w = 761-32); impl CardContent p-6 = 24, +8. Avatar images/circle 100x100; impl Avatar w-28 h-28 = 112, +12. Frame has NO banner above the card; impl renders h-32/sm:h-40/lg:h-48 banner = 128/160/192 extra. CTA row Frame 285 729x64, four buttons 176.25w at x 0/184.25/368.5/552.75 so itemSpacing 8, height 64; impl gap-2 = 8 matches but default Button h-9 = 36, -28. TYPE: name Leo Sterling box 38h => 32px/38; impl h1 text-2xl = 24px/32, -8px font. Address pill text 18h at x=8 y=4 inside 107x26 pill; impl px-3 py-1.5 text-sm = 12/6 pad. COLOUR: not resolvable as a promotion because the geometry already fails. NOT at parity - stays partial with the numbers now recorded.	desktop=partial tablet=n-a mobile=n-a @2026-08-31
Sample creator profile 1VH (1440 x 900px) [4948-143477]	partial	src/pages/account/UserProfile.tsx	/:username	Same screen as 4954-147061 cropped to one viewport height (1440x900). Inherits the measured deltas: container 1144 vs 992 impl (-152), two-column 761+16+367 vs single stack, avatar 100 vs 112, card pad 16 vs 24, no banner in frame vs 128/160/192px banner in impl. Stays partial; the 1VH crop is a crop of global chrome, not a delete order (WAVE5 s6).	desktop=partial tablet=n-a mobile=n-a @2026-08-31
Sample creator profile > Tokens (375 x 812px) [11474-215215]	partial	src/components/social/profile/CreatorTokensTab.tsx	/:username	MEASURED all 3 axes 2026-08-31. Frame is 375x1354 (title claims 812) - dimension defect confirmed. THE TOKEN TABLE BODY IS AT PARITY and one 8px defect was FOUND AND FIXED this session: rule 11474:215642 y=22, list 11474:215643 y=30 => gap 8; impl had mt-4 (16), now mt-2. Everything else matches: row 11474:215644 319x68 pitch 76 = impl h-[68px] + space-y-2 (8); row pl 8 / pr 20 / py 8 = impl pl-2 pr-5 py-2; radius 16 (rounded-2xl var) = impl rounded-[16px]; bg Green Coal 300 #001615 = bg-[#001615]; border w-100 1px Green Coal 100 #123F3C = border border-[#123f3c]; art 52x52 radius 8 (rounded-lg var) = h-[52px] w-[52px] rounded-[8px]; art-to-text 12 = gap-3; chain badge left 42 top -6 16px = left-[42px] -top-1.5 h-4; line1 Sm/Paragraph 2 300 Manrope 400 12/14 ls -4pct = text-[12px] leading-[14px] tracking-[-0.48px] white + #95a09f; line2 Sm/Label 2 300 Mulish 400 10/14 ls -4pct = text-[10px] leading-[14px] tracking-[-0.4px] text-[#17f9b4]; header 8 to rule = pb-2. STAYS PARTIAL because the FRAME IS THE WHOLE 375 SCREEN, not the table: its profile header card 11474:215274 is 343x208 with 12 inset, a 64x64 avatar 11474:215278 and a 2x2 CTA grid of 155.5x44, while UserProfile renders a 128px banner, a 112px avatar and a single stacked column. The table is done; the screen is not.	desktop=n-a tablet=n-a mobile=partial @2026-08-31
Sample creator profile > Tokens (768 x 1024px) [11474-214001]	partial	src/components/social/profile/CreatorTokensTab.tsx	/:username	Same body component as 11474-215215 at 768. NOT re-measured at this breakpoint - the 8px rule-to-list fix landed in CreatorTokensTab and so applies here, but the 768 node data was not read, so the row stays partial and I am NOT claiming the 768 numbers. Harvested 768x1343 vs title (768 x 1024px): dimension defect stands.	desktop=n-a tablet=partial mobile=n-a @2026-08-31
Sample creator profile > Tokens (1440 x 900px) [4966-147666]	partial	src/pages/account/UserProfile.tsx,src/components/social/profile/CreatorTokensTab.tsx	/:username	MEASURED at 1440 off 4954:147061, which carries the same Tokens body. The 1440 table is a DIFFERENT spec from the 375 one and the impl follows the 375: frame 4954:147167 draws a 4-column header (Name x=0 w=284, 24h change x=284 w=111, Balance x=395 w=284, Action x=679 w=50) over 729, rules at y=26/106/186 and rows 4954:147174/147194/147213 at y=34/114/194 each 64 tall with a 40x40 circular avatar; CreatorTokensTab renders a 2-column Pairs/Action list of 68px rows with a 52x52 SQUARE 8px-radius thumbnail. Rule-to-row gap 8 agrees at both widths (26->34 here, 22->30 at 375) and that is the one thing the fix used. NOT at parity at 1440: wrong column count (4 vs 2), wrong row height (64 vs 68), wrong avatar (40 round vs 52 square).	desktop=partial tablet=n-a mobile=n-a @2026-08-31
creator-profile tab strip - 5 buttons never re-flowed [4954-147156]	frame-defect	src/pages/account/UserProfile.tsx	/:username	CONFIRMED INDEPENDENTLY and EXTENDED. The five tab buttons are byte-identical at 1440, 768 and 375: x 0/79/140/265/334, widths 55/37/101/45/35. Their CONTAINER is responsive and they are not - 1440 Frame 27 4954:147156 is 761x44 with bottom menu inset 16 giving a 729-wide Frame 1 4954:147158 and 18-tall buttons; 375 Frame 27 11474:215425 is 343x42 with inset 12 giving a 319-wide Frame 1 11474:215427 and 16-tall buttons. NEW THIS WAVE: the defect is not only slack at 1440. At 1440 the last button ends at x=369 in a 729 bar leaving 360px empty; at 375 the same last button ends at x=369 in a 319 bar, so the strip OVERFLOWS ITS CONTAINER BY 50px and the last two tabs fall outside the frame. Placed once at some intermediate width and pasted to the other two. Do not reproduce; the impl's overflow-x-auto strip is the correct behaviour.	desktop=n-a tablet=n-a mobile=n-a @2026-08-31
Sample creator profile (375 x 812px) [11474-212827]	not-started	src/components/social/profile/CreatorProfileShell.tsx	/:username	KEPT AT not-started per wave 7 and Casey's open decision - CreatorProfileShell is built but deliberately NOT mounted (it is a max-w-[375px] page owning its own 5-button strip, back chevron and header, so nesting it would give one screen two competing tab systems). MEASURED THE FRAME ANYWAY so the escalation carries numbers: frame is 375x1354 (title claims 812). Header-mobile 48, Bottom-navigation-mobile 54 at y=1300, page gutter 16 (Frame 520 11474:215218 at x=16 w=343). Header card 11474:215274 343x208, inset 12 (Frame 177 11474:215275 at 12,12 = 319w). Avatar images/circle 11474:215278 64x64 with a 16x16 chain badge at x=48,y=0; text block starts x=80 so the art-to-text gap is 16. Name 11474:215283 99x24. Address pill 11474:215287 97x24, text inset 8/5. CTAs 11474:215293 are a 2x2 GRID: 155.5x44 at x 0/163.5 and y 0/52, so itemSpacing 8 both ways. What actually renders at 375 today is UserProfile, and it does not match: 128px banner (frame has none), 112px avatar (+48), CardContent p-6 = 24 inset (+12), and wrapped auto-width CTAs instead of the 2x2 155.5x44 grid.	desktop=n-a tablet=n-a mobile=missing @2026-08-31
Sample creator profile (768 x 1024px) [11474-211130]	partial	src/pages/account/UserProfile.tsx	/:username	NOT MEASURED at 768 this session - I spent the budget on 1440 and 375, which bracket it. Harvested 768x1249 against a title claiming (768 x 1024px): the dimension defect wave 7 recorded is confirmed by the harvest row live/3sSzw1KewMtUbeLAv7uW0r__4914-113562.tsv:411. Left partial rather than guessed; the 1440 and 375 deltas (banner, avatar size, card inset, CTA layout) are structural in UserProfile and will hold here, but I did not read this node so I am not writing its numbers.	desktop=n-a tablet=partial mobile=n-a @2026-08-31
Sample creator profile > Following - modal 1VH (375 x 812px) [11474-218523]	partial	src/components/social/FollowersModal.tsx	/:username	★ THE COMPONENT BUILT FOR THIS FRAME IS MOUNTED NOWHERE. CreatorFollowListModal.tsx names this exact node in its docblock and was built against it on 2026-08-20, but grep over all of src/ finds its only importers are src/components/social/profile/index.ts (a barrel re-export) and its own test. It is NOT mounted by UserProfile.tsx, which mounts the older src/components/social/FollowersModal.tsx instead, and it is NOT mounted by CreatorProfileShell.tsx either - I grepped that file and it contains no reference to it. Its docblock says "the profile shell passes the data in"; the shell never does. So this is NOT downstream of the parked CreatorProfileShell decision, it is a separate dead end. WHAT ACTUALLY RENDERS, measured: FollowersModal's DialogContent is sm:max-w-md = 448 wide against the frame's 354x442 sheet at (11,185), +94; its TabsList is grid-cols-2 (Followers / Following) against the frame's three-way nav (Followers / Following / Suggested); rows are Avatar w-10 h-10 = 40 with gap-3 = 12. The missing third tab is CORRECT and must stay missing - CreatorFollowListModal's own live check found no suggestions RPC in public and no loader in feed/feedSource.ts, so Suggested has no source (WAVE5 s11).	desktop=n-a tablet=n-a mobile=partial @2026-08-31
Sample creator profile > Followers - modal 1VH (375 x 812px) [11474-218943]	partial	src/components/social/FollowersModal.tsx	/:username	Same sheet as 11474-218523 with the Followers tab active; same finding and same numbers - sheet 354x442 in the frame vs sm:max-w-md 448 in the mounted FollowersModal, two tabs vs three, rows 40px avatar + 12px gap. CreatorFollowListModal, built for this artwork, has zero mount sites.	desktop=n-a tablet=n-a mobile=partial @2026-08-31
