9392:1784	Directory	FRAME	6340	352	1
9392:1790	Breakpoint	FRAME	1450	164	1
9392:1792	Rectangle 147	RECTANGLE	720	720	1
9392:1793	Breakpoint	FRAME	1450	164	1
9392:1795	Breakpoint	FRAME	1450	164	1
9392:1798	Skai > Play > Casino	FRAME	1440	3294	1
9393:1042	Frame 1000004045	FRAME	356	621	1
9411:7933	Easy Desktop Full Ga	FRAME	954	621	1
9411:7955	Medium Desktop Full 	FRAME	954	621	1
9411:7977	Hard Desktop Full Ga	FRAME	954	621	1
9433:10159	Ellipse 92	ELLIPSE	100	100	1
9433:10160	Ellipse 93	ELLIPSE	150	150	1
9433:10161	Ellipse 94	ELLIPSE	150	150	1
9433:10162	Ellipse 95	ELLIPSE	150	150	1
9433:10163	Ellipse 96	ELLIPSE	150	150	1
9433:10164	Ellipse 97	ELLIPSE	100	100	1
9433:10165	Ellipse 98	ELLIPSE	50	50	1
9433:10218	Group 1	GROUP	142	142	1
9433:16420	Easy Desktop - In Pl	FRAME	954	621	1
9442:16948	Frame 1000004046	FRAME	356	621	1
9442:17107	Frame 1000004096	FRAME	356	777	1
9442:17258	Skai > Play > Casino	FRAME	375	1605	1
9455:18169	Frame 1000004124	FRAME	66	356	1
9455:19001	Mobile Medium	FRAME	347	347	1
9467:19582	Mobile Hard	FRAME	347	347	1
9455:19108	Frame 1000003779	FRAME	347	441	1
9455:19263	Frame 1000004125	FRAME	347	769	1
9467:19674	Frame 1000004126	FRAME	1080	1611	1
9475:19822	Frame 1000004126 1	RECTANGLE	1080	1350	1
9475:19850	Group 5	GROUP	216	299	1
9433:10192	Group 1 1	FRAME	155	154	1
