2998:19594	Directory	FRAME	8979	352	1
2998:19597	Breakpoint	FRAME	1450	164	1
2998:19599	Skai > Wallet 1VH (1440 x 900px)	FRAME	1440	900	1
2999:19674	Skai > Wallet > continue on web > unlock 1VH (1440 x 900px)	FRAME	1440	900	1
7473:130910	Skai > Wallet > continue on web > unlock > Forgot password 1VH (1440 x 900px)	FRAME	1440	900	1
7683:7930	Skai > Wallet > continue on web > unlock > Forgot password 1VH (768 x 1024px)	FRAME	768	1024	1
7473:133033	Skai > Wallet > continue on web > unlock > Forgot password > OTP > Set new password 1VH (1440 x 900px)	FRAME	1440	900	1
7683:34510	Skai > Wallet > continue on web > unlock > Forgot password > OTP > Set new password 1VH (768 x 1024px)	FRAME	768	1024	1
7473:131013	Skai > Wallet > continue on web > unlock > Forgot password > OTP 1VH (1440 x 900px)	FRAME	1440	900	1
7683:33892	Skai > Wallet > continue on web > unlock > Forgot password > OTP 1VH (768 x 1024px)	FRAME	768	1024	1
3026:16469	Notes	WIDGET	342	249	1
3023:11938	Skai > Wallet > get the app > new user > create new wallet 1VH (1440 x 900px)	FRAME	1440	900	1
7676:51711	Skai > Wallet > get the app > new user > create new wallet 1VH (768 x 1024px)	FRAME	768	1024	1
3026:16563	Skai > Wallet > get the app > new user > create new wallet > Google auth 1VH (1440 x 900px)	FRAME	1440	900	1
3012:15897	Skai > Wallet > get the app > new user 1VH (1440 x 900px)	FRAME	1440	900	1
7676:51506	Skai > Wallet > get the app > new user 1VH (768 x 1024px)	FRAME	768	1024	1
3012:15180	Skai > Wallet > continue on web > unlock - password 1VH (1440 x 900px)	FRAME	1440	900	1
3026:16493	Skai > Wallet > continue on web > home 1VH (1440 x 900px)	FRAME	1440	900	1
3118:21935	Skai > Wallet > continue on web > home > Activity 1VH (1440 x 900px)	FRAME	1440	900	1
7528:153941	section - lopsided	FRAME	680	438	1
3118:25371	Skai > Wallet > continue on web > home > Activity - show details 1VH (1440 x 900px)	FRAME	1440	900	1
