2713:3937	Directory	FRAME	6340	352	1
2713:3940	Directory	FRAME	8661	352	1
2737:28172	Directory	FRAME	9163	352	1
2773:10391	Directory	FRAME	8625	352	1
2939:9933	Directory	FRAME	10322	352	1
6243:15240	Directory	FRAME	6340	352	1
2736:25840	Skai > Home > Add > 	FRAME	1440	900	0
2738:28626	Rectangle 147	RECTANGLE	720	720	1
7320:63771	Rectangle 155	RECTANGLE	151	720	1
7320:63772	Rectangle 156	RECTANGLE	151	720	1
7320:63773	Rectangle 157	RECTANGLE	151	720	1
7320:63774	Rectangle 158	RECTANGLE	151	720	1
7329:63144	Rectangle 161	RECTANGLE	151	720	1
7329:63143	Rectangle 160	RECTANGLE	151	720	1
2738:28627	Rectangle 148	RECTANGLE	720	720	1
2738:28628	Rectangle 149	RECTANGLE	720	720	1
2773:11085	Rectangle 150	RECTANGLE	720	720	1
2939:9938	Rectangle 153	RECTANGLE	720	720	1
6243:15245	Rectangle 154	RECTANGLE	720	720	1
11049:2	Moved to “Skai Web A	TEXT	25827	4840	1
