9907:7997	Directory	FRAME	6340	352	1
9907:8003	Breakpoint	FRAME	1450	164	1
9907:8005	Breakpoint	FRAME	1450	164	1
9907:8007	Breakpoint	FRAME	1450	164	1
10030:30838	Skai > Play > Casino	FRAME	1440	3294	1
9907:8770	Skai > Play > Casino	FRAME	375	1605	1
10030:32824	Ellipse 209	ELLIPSE	10	10	1
10030:32839	Ellipse 224	ELLIPSE	10	10	1
10030:32854	Ellipse 239	ELLIPSE	10	10	1
10030:32869	Ellipse 254	ELLIPSE	10	10	1
10030:32884	Ellipse 269	ELLIPSE	10	10	1
10030:32899	Ellipse 284	ELLIPSE	10	10	1
10030:32914	Ellipse 299	ELLIPSE	10	10	1
10030:32929	Ellipse 314	ELLIPSE	10	10	1
10030:33518	Group 316	GROUP	1410	900	1
10030:34600	Group 317	GROUP	1410	900	1
10030:36934	Desktop	FRAME	954	621	1
10030:39086	Skai > Play > Casino	FRAME	1440	3567	1
10030:40751	Desktop	FRAME	1318	858	1
10120:8782	Frame 1000004285	FRAME	1080	1800	1
