10385:7	image 2	RECTANGLE	192	39	1
10385:9	FNG (♥♥♥♥♥♥♥ New Guy) Default title (level 1) 	TEXT	294	30	1
10385:11	image 3	RECTANGLE	192	39	1
10385:13	S.S.D.D (Same ♥♥♥♥ Different Day) Reach Rank "Private I (level 2) 	TEXT	390	30	1
10385:15	image 4	RECTANGLE	192	39	1
10385:18	image 5	RECTANGLE	192	39	1
10385:21	image 6	RECTANGLE	192	39	1
10385:24	image 7	RECTANGLE	192	38	1
10385:27	image 8	RECTANGLE	192	38	1
10385:30	image 9	RECTANGLE	192	39	1
10385:33	image 10	RECTANGLE	192	38	1
10385:36	image 11	RECTANGLE	192	39	1
10385:39	image 12	RECTANGLE	192	39	1
10385:42	image 13	RECTANGLE	192	39	1
10385:45	image 14	RECTANGLE	192	39	1
10385:48	image 15	RECTANGLE	192	39	1
10385:51	image 16	RECTANGLE	192	39	1
10385:54	image 17	RECTANGLE	192	39	1
10385:57	image 18	RECTANGLE	192	39	1
10385:60	image 19	RECTANGLE	192	39	1
10385:63	image 20	RECTANGLE	192	39	1
10385:66	image 21	RECTANGLE	192	39	1
10385:69	image 22	RECTANGLE	192	39	1
10385:72	image 23	RECTANGLE	192	39	1
10385:75	image 24	RECTANGLE	192	39	1
10385:78	image 25	RECTANGLE	192	39	1
10385:81	image 26	RECTANGLE	192	39	1
10385:84	image 27	RECTANGLE	192	39	1
10385:87	image 28	RECTANGLE	192	39	1
10385:90	image 29	RECTANGLE	188	40	1
10385:93	image 30	RECTANGLE	188	40	1
10385:96	image 31	RECTANGLE	188	40	1
10385:99	image 32	RECTANGLE	188	40	1
10385:102	image 33	RECTANGLE	188	40	1
10385:105	image 34	RECTANGLE	188	40	1
10385:108	image 35	RECTANGLE	188	40	1
10385:111	image 36	RECTANGLE	188	40	1
10385:114	image 37	RECTANGLE	188	40	1
10385:117	image 38	RECTANGLE	188	40	1
10385:120	image 39	RECTANGLE	188	40	1
10385:123	image 40	RECTANGLE	188	40	1
10385:126	image 41	RECTANGLE	188	40	1
10385:129	image 42	RECTANGLE	188	40	1
10385:132	image 43	RECTANGLE	188	40	1
10385:135	image 44	RECTANGLE	188	40	1
10385:138	image 45	RECTANGLE	188	40	1
10385:141	image 46	RECTANGLE	188	40	1
10385:144	image 47	RECTANGLE	188	40	1
10385:147	image 48	RECTANGLE	188	40	1
10385:150	image 49	RECTANGLE	188	40	1
10385:153	image 50	RECTANGLE	188	40	1
10385:156	image 51	RECTANGLE	188	40	1
10385:159	image 52	RECTANGLE	188	40	1
10385:162	image 53	RECTANGLE	188	40	1
10385:165	image 54	RECTANGLE	188	40	1
10385:168	image 55	RECTANGLE	188	40	1
10385:171	image 56	RECTANGLE	188	40	1
10385:174	image 57	RECTANGLE	188	40	1
10385:177	image 58	RECTANGLE	188	40	1
10385:180	image 59	RECTANGLE	188	40	1
10385:183	image 60	RECTANGLE	188	40	1
10385:186	image 61	RECTANGLE	188	40	1
10385:189	image 62	RECTANGLE	188	40	1
10385:192	image 63	RECTANGLE	188	40	1
10385:195	image 64	RECTANGLE	188	40	1
10385:198	image 65	RECTANGLE	188	40	1
10385:201	image 66	RECTANGLE	188	40	1
10385:204	image 67	RECTANGLE	188	40	1
10385:207	image 68	RECTANGLE	188	40	1
10385:210	image 69	RECTANGLE	188	40	1
10385:213	image 70	RECTANGLE	188	40	1
10385:216	image 71	RECTANGLE	188	40	1
10385:219	image 72	RECTANGLE	188	40	1
10385:222	image 73	RECTANGLE	188	40	1
10385:225	image 74	RECTANGLE	188	40	1
10385:228	image 75	RECTANGLE	188	40	1
10385:231	image 76	RECTANGLE	188	40	1
10385:234	image 77	RECTANGLE	188	40	1
10385:237	image 78	RECTANGLE	188	40	1
10385:240	image 79	RECTANGLE	188	40	1
10385:243	image 80	RECTANGLE	188	40	1
10385:246	image 81	RECTANGLE	188	40	1
10385:249	image 82	RECTANGLE	188	40	1
10385:252	image 83	RECTANGLE	188	40	1
10385:255	image 84	RECTANGLE	188	40	1
10385:258	image 85	RECTANGLE	188	40	1
10385:261	image 86	RECTANGLE	188	40	1
10385:264	image 87	RECTANGLE	188	40	1
10385:267	image 88	RECTANGLE	188	40	1
10385:270	image 89	RECTANGLE	188	40	1
10385:273	image 90	RECTANGLE	188	40	1
