10272:3822	Directory	FRAME	6340	352	1
10272:3828	Breakpoint	FRAME	1450	164	1
10272:3830	Breakpoint	FRAME	1450	164	1
10272:3832	Breakpoint	FRAME	1450	164	1
10272:3834	Skai > Play > Casino > Safari slots (768 x 1024px)	FRAME	768	1627	1
10354:877	Load screen - tablet	FRAME	708	720	1
10354:3115	Load screen > features > home - tablet	FRAME	708	720	1
10354:3935	Load screen > features > home > menu - tablet	FRAME	708	720	1
10354:2840	Load screen > features > home > all key items - tablet	FRAME	708	720	1
10354:1754	Load screen > features - tablet	FRAME	708	720	1
10354:1555	Load screen ALT - tablet	FRAME	708	720	1
10272:4179	Skai > Play > Casino > Safari slots (1440 x 900px)	FRAME	1440	3467	1
10359:10003	Skai > Play > Casino > Safari slots - screen type 2 (1440 x 900px)	FRAME	1440	3467	1
10359:11133	Skai > Play > Casino > Vegas fortune > Load screen - screen type 2 1VH (1440 x 900px)	FRAME	1440	900	1
10285:15783	Load screen - desktop	FRAME	1318	621	1
10295:732	Load screen - desktop - normal size with sidebar - (w 954px)	FRAME	954	621	1
10285:15821	Load screen ALT - desktop	FRAME	1318	621	1
10285:16306	Load screen > features - desktop	FRAME	1318	621	1
10320:2623	Load screen > features > home - desktop	FRAME	1318	621	1
10353:1058	Load screen > features > home > menu - desktop	FRAME	1318	621	1
10329:11088	Load screen > features > home - desktop	FRAME	1318	621	1
10341:11586	Load screen > features > home > combo - desktop	FRAME	1318	621	1
10353:829	Load screen > features > home > combo > combo end frame - desktop	FRAME	1318	621	1
10341:11509	Safari A 1	RECTANGLE	57	60	1
10341:11513	Safari A 5	RECTANGLE	57	60	1
10341:11510	Safari A 2	RECTANGLE	57	60	1
10341:11514	Safari A 6	RECTANGLE	57	60	1
10341:11511	Safari A 3	RECTANGLE	57	60	1
10341:11515	Safari A 7	RECTANGLE	57	60	1
10341:11517	Safari A 9	RECTANGLE	57	60	1
10341:11512	Safari A 4	RECTANGLE	57	60	1
10341:11516	Safari A 8	RECTANGLE	57	60	1
10272:4933	Skai > Play > Casino > Safari slots (375 x 812px)	FRAME	375	1605	1
10354:4819	Load screen - mobile	FRAME	347	500	1
10354:5242	Load screen - mobile	FRAME	347	500	1
10354:6256	Load screen - refresh screen - mobile	FRAME	347	500	1
10354:5365	Load screen > features > home - mobile	FRAME	347	500	1
10354:6074	Load screen > features > home > all key items - mobile	FRAME	347	500	1
10354:7028	Load screen > features > home > menu - docked - mobile	FRAME	347	500	1
10354:7459	Load screen > features > home > menu - mobile	FRAME	347	500	1
10354:5137	Load screen ALT - mobile	FRAME	347	500	1
10354:4269	Skai > Play > Casino > Safari slots 1VH (375 x 812px)	FRAME	375	812	1
10359:8316	Skai > Play > Casino > Safari slots 2 1VH (375 x 812px)	FRAME	375	812	1
10329:11023	Safari manager body 1	RECTANGLE	268	337	1
10329:11025	Safari manager body 2	RECTANGLE	268	337	1
10329:11027	Safari manager body 3	RECTANGLE	268	337	1
10329:11024	Safari manager head 1	RECTANGLE	127	133	1
10329:11026	Safari manager head 2	RECTANGLE	127	133	1
10329:11028	Safari manager head 3	RECTANGLE	127	133	1
10329:11029	Notes	WIDGET	342	465	1
10359:9369	Safari slots - Card visual	FRAME	195	276	1
10359:9167	Safari slots - Card visual	FRAME	400	566	1
10359:9469	image 1	RECTANGLE	1200	1700	1
10359:9488	Mines Desktop	FRAME	195	277	1
10359:9493	Safari slots - Desktop	FRAME	195	277	1
10359:9530	Safari slots - Tablet	FRAME	120	170	1
10359:9535	Safari slots - Mobile	FRAME	76	108	1
10359:10001	Rectangle 34624566	RECTANGLE	32	32	1
10359:11109	Notes	WIDGET	342	426	1
10359:12722	Rectangle 155	RECTANGLE	720	720	1
10359:12723	Rectangle 163	RECTANGLE	151	720	1
