2998:19594	Directory	FRAME	8979	352	1
3118:25311	Directory	FRAME	6340	352	1
3153:19883	Directory	FRAME	6340	352	1
3163:21310	Directory	FRAME	6340	352	1
2998:19602	Rectangle 154	RECTANGLE	720	720	1
3118:25347	Rectangle 155	RECTANGLE	720	720	1
3153:19888	Rectangle 156	RECTANGLE	720	720	1
3163:21486	Rectangle 157	RECTANGLE	720	720	1
7333:76246	Rectangle 158	RECTANGLE	151	720	1
7528:156264	Rectangle 159	RECTANGLE	151	720	1
7528:156265	Rectangle 160	RECTANGLE	151	720	1
7532:161104	Rectangle 161	RECTANGLE	151	720	1
11049:6	Moved to “Skai Web A	TEXT	25827	4840	1
