9003:72412	Directory	FRAME	6340	352	1
9003:72418	Breakpoint	FRAME	1450	164	1
9003:72420	Rectangle 147	RECTANGLE	720	720	1
9003:72421	Breakpoint	FRAME	1450	164	1
9003:72423	Breakpoint	FRAME	1450	164	1
9003:79079	Skai > Play > Casino	FRAME	1440	3294	1
9003:82836	Skai > Play > Casino	FRAME	768	1627	1
9003:83784	Skai > Play > Casino	FRAME	768	1607	1
9137:11578	Skai > Play > Casino	FRAME	375	1605	1
9069:5304	Plinko Easy Mode	FRAME	954	621	1
9137:10213	Plinko Ball Easy	ELLIPSE	10	10	1
9095:4812	Plinko Hard Mode	FRAME	954	621	1
9095:5369	Plinko Medium Mode	FRAME	954	621	1
9104:6170	Plinko Panel Auto	FRAME	356	621	1
9137:10215	Plinko Ball Medium	ELLIPSE	10	10	1
9137:10217	Plinko Ball Hard	ELLIPSE	10	10	1
9137:10219	Frame 1000003779	FRAME	347	484	1
9137:12640	Frame 1000004087	FRAME	1080	1350	1
10120:1679	Screenshot 2026-08-1	RECTANGLE	1172	819	1
10120:1680	Screenshot 2026-08-1	RECTANGLE	1165	731	1
10120:1681	Screenshot 2026-08-1	RECTANGLE	1173	712	1
