9061:15450	Directory	FRAME	6340	352	1
9061:15456	Breakpoint	FRAME	1450	164	1
9061:15458	Rectangle 147	RECTANGLE	720	720	1
9061:15459	Breakpoint	FRAME	1450	164	1
9061:15461	Breakpoint	FRAME	1450	164	1
9079:2001	Skai > Play > Casino	FRAME	1440	3294	1
9391:19737	Rectangle 34624753	RECTANGLE	672	189	1
9391:19738	Rectangle 34624754	RECTANGLE	20	52	1
9391:19740	Rectangle 34624755	RECTANGLE	20	52	1
9391:19742	Rectangle 34624756	RECTANGLE	20	52	1
9391:19744	Rectangle 34624757	RECTANGLE	20	52	1
9391:19746	hf_20260802_175310_1	FRAME	1216	776	1
9391:19912	Screenshot 2026-08-0	RECTANGLE	664	375	1
10120:10815	Medium	FRAME	954	621	1
10120:13193	Expert	FRAME	954	621	1
10120:10859	Hard	FRAME	954	621	1
10120:11748	Selection mid game	FRAME	954	621	1
10120:13227	Master	FRAME	954	621	1
10120:13280	Easy Loss reveal	FRAME	954	621	1
10120:13343	skull 1	RECTANGLE	32	37	1
10130:13627	Easy cashout	FRAME	954	621	1
10130:13720	Frame 270	FRAME	356	621	1
10130:13859	Easy auto Selection	FRAME	954	621	1
10130:14013	Frame 1000004105	FRAME	356	777	1
10130:14171	Skai > Play > Casino	FRAME	375	1605	1
10130:15152	Frame 1000004293	FRAME	1080	1800	1
10130:14802	Frame 1000004291	FRAME	347	777	1
10130:14946	Frame 1000004292	FRAME	347	621	1
10250:15227	CTA/button	INSTANCE	324	52	1
10250:15233	Screenshot 2026-08-2	RECTANGLE	1176	829	1
