9799:15055	Directory	FRAME	6340	352	1
9799:15061	Breakpoint	FRAME	1450	164	1
9799:15063	Breakpoint	FRAME	1450	164	1
9799:15065	Breakpoint	FRAME	1450	164	1
9799:15067	Skai > Play > Casino	FRAME	1440	3294	1
9799:15822	Skai > Play > Casino	FRAME	375	1605	1
9799:16557	Starting	FRAME	954	621	1
9900:947	Ellipse 82	ELLIPSE	300	300	1
9899:8425	Group 329	GROUP	353	353	1
9900:949	Group 329 1	FRAME	354	354	1
9903:1150	Frame 1000004246	FRAME	106	50	1
9903:2404	Starting	FRAME	954	621	1
9903:2608	Starting	FRAME	954	621	1
9903:3303	Starting	FRAME	954	621	1
9903:2891	Frame 270	FRAME	356	777	1
9903:3025	Frame 1000004247	FRAME	356	621	1
9903:4652	Mobile	FRAME	347	247	1
9925:16308	Roulette thingy 1	RECTANGLE	1334	1380	1
9948:22956	Starting	FRAME	954	621	1
10250:14561	Screenshot 2026-08-2	RECTANGLE	1189	710	1
10250:14562	Mobile	FRAME	347	347	1
