9433:12175	Directory	FRAME	6340	352	1
9433:12181	Breakpoint	FRAME	1450	164	1
9433:12183	Breakpoint	FRAME	1450	164	1
9433:12185	Breakpoint	FRAME	1450	164	1
9433:12187	Skai > Play > Casino	FRAME	1440	3294	1
9433:14563	Skai > Play > Casino	FRAME	375	1605	1
9433:14989	Frame 1000003780	FRAME	347	557	1
9433:15057	Frame 1000003781	FRAME	347	885	1
9481:20645	Desktop Selection	FRAME	954	621	1
9481:20950	Starting	FRAME	954	621	1
9481:21797	Desktop win	FRAME	954	621	1
9494:6995	Vector 359	VECTOR	1240	1456	1
9494:6994	Vector 358	VECTOR	1240	1456	1
9494:6999	Vector 360	VECTOR	776	912	1
9679:1296	Group 306	GROUP	888	102	1
9680:3956	Frame 1000004044	FRAME	356	621	1
9680:5126	Frame 1000004107	FRAME	356	621	1
9680:5236	Frame 1000004108	FRAME	356	893	1
9680:6277	Auto Advanced Displa	FRAME	356	621	1
9683:8908	Desktop loss	FRAME	954	621	1
9687:9363	Frame 1000004188	FRAME	1080	1872	1
9687:9370	image 6	RECTANGLE	297	412	1
9690:9391	Frame 1000004188 (3)	RECTANGLE	1080	1872	1
9690:9544	Starting	FRAME	347	274	1
9690:9912	Starting	FRAME	347	274	1
9690:10413	Starting	FRAME	347	274	1
9690:10777	Starting	FRAME	347	274	1
